text_id,level,mean_FirstPassFF,median_FirstPassFF,mean_nonzero_FirstPassFF,n_subjects,n_rows
1_9_1,Adv,188.52673684210527,177.0,188.52673684210527,60,2375
1_9_1,Ele,185.11394992335207,174.0,185.11394992335207,60,1957
1_9_2,Adv,195.0662671836447,181.0,195.0662671836447,60,2837
1_9_2,Ele,197.00990507635163,181.0,197.00990507635163,60,2423
1_9_3,Adv,188.2141316073355,177.0,188.2141316073355,60,1854
1_9_3,Ele,188.30763740185583,177.0,188.30763740185583,60,1401
1_9_4,Adv,195.4977817213842,183.0,195.4977817213842,60,2254
1_9_4,Ele,189.228,178.0,189.228,60,2250
1_9_5,Adv,195.3278428888185,181.0,195.3278428888185,60,3157
1_9_5,Ele,195.3665498247371,181.0,195.3665498247371,60,1997
1_9_6,Adv,195.3406408094435,181.0,195.3406408094435,60,2965
1_9_6,Ele,194.50345911949685,180.0,194.50345911949685,60,3180
2_10_1,Adv,186.3504854368932,172.0,186.3504854368932,60,3090
2_10_1,Ele,195.88686131386862,182.0,195.88686131386862,60,2740
2_10_2,Adv,186.77210460772105,175.0,186.77210460772105,60,3212
2_10_2,Ele,199.56836635271193,184.0,199.56836635271193,60,3079
2_10_3,Adv,201.6579030725372,187.0,201.6579030725372,60,3157
2_10_3,Ele,188.68665607625098,174.0,188.68665607625098,60,2518
2_10_4,Adv,205.84295942720763,189.0,205.84295942720763,60,4190
2_10_4,Ele,189.2406392694064,176.0,189.2406392694064,59,2190
2_1_1,Adv,200.83391812865497,186.0,200.83391812865497,60,3420
2_1_1,Ele,183.10297903641043,172.0,183.10297903641043,60,2719
2_1_2,Adv,202.08707524271844,185.0,202.08707524271844,60,3296
2_1_2,Ele,186.6839426191578,174.0,186.6839426191578,60,2161
2_1_3,Adv,183.53166069295102,174.0,183.53166069295102,60,2511
2_1_3,Ele,193.79934747145188,180.0,193.79934747145188,60,1839
2_1_4,Adv,182.11149455800373,171.0,182.11149455800373,60,3767
2_1_4,Ele,197.15787337662337,183.0,197.15787337662337,60,2464
2_1_5,Adv,188.9322871258355,176.0,188.9322871258355,60,3441
2_1_5,Ele,204.19491017964071,187.0,204.19491017964071,60,3340
2_1_6,Adv,200.404838311528,185.0,200.404838311528,60,4051
2_1_6,Ele,183.875,172.0,183.875,60,2624
2_2_1,Adv,183.53821313240044,172.0,183.53821313240044,60,2787
2_2_1,Ele,197.15603847524048,182.0,197.15603847524048,60,2807
2_2_2,Adv,186.51226551226551,173.0,186.51226551226551,60,3465
2_2_2,Ele,196.53303596320043,181.0,196.53303596320043,60,3587
2_2_3,Adv,189.71156893819335,175.0,189.71156893819335,60,2524
2_2_3,Ele,202.28837401737692,186.0,202.28837401737692,60,2417
2_2_4,Adv,209.053378762067,192.0,209.053378762067,60,1761
2_2_4,Ele,184.0995575221239,174.0,184.0995575221239,60,1356
2_2_5,Adv,199.7522171459285,185.0,199.7522171459285,59,3721
2_2_5,Ele,180.15986394557822,171.0,180.15986394557822,60,2352
2_2_6,Adv,197.7176724137931,182.0,197.7176724137931,60,2320
2_2_6,Ele,185.42875237492083,174.0,185.42875237492083,60,1579
2_3_1,Adv,184.42611683848799,173.0,184.42611683848799,60,3201
2_3_1,Ele,193.89254513686663,180.0,193.89254513686663,60,3434
2_3_2,Adv,187.85269653877114,176.0,187.85269653877114,60,3727
2_3_2,Ele,196.78385867682715,181.0,196.78385867682715,60,2887
2_3_3,Adv,199.08546325878595,185.0,199.08546325878595,60,3756
2_3_3,Ele,183.2408256880734,170.0,183.2408256880734,60,2180
2_3_4,Adv,192.576760987357,179.0,192.576760987357,60,3322
2_3_4,Ele,200.48055448594533,185.0,200.48055448594533,60,2597
2_4_1,Adv,198.39990982867448,184.0,198.39990982867448,60,2218
2_4_1,Ele,186.38036410923277,176.5,186.38036410923277,60,1538
2_4_2,Adv,205.54952456418383,186.0,205.54952456418383,60,2524
2_4_2,Ele,186.7966573816156,174.0,186.7966573816156,60,1795
2_4_3,Adv,199.47027027027028,183.0,199.47027027027028,60,2775
2_4_3,Ele,187.60556383507202,175.0,187.60556383507202,60,2013
2_4_4,Adv,198.4235983876878,184.0,198.4235983876878,60,2729
2_4_4,Ele,183.88746569075937,173.0,183.88746569075937,60,2186
2_4_5,Adv,181.4038684719536,170.0,181.4038684719536,60,2585
2_4_5,Ele,197.1195418754474,181.0,197.1195418754474,60,2794
2_4_6,Adv,185.23923166472642,172.5,185.23923166472642,60,1718
2_4_6,Ele,195.24965706447188,182.0,195.24965706447188,60,2187
2_4_7,Adv,204.47178048019956,188.0,204.47178048019956,60,3207
2_4_7,Ele,188.23245167853509,176.0,188.23245167853509,60,1966
2_5_1,Adv,184.96891191709844,174.0,184.96891191709844,60,3088
2_5_1,Ele,195.20639001101725,182.0,195.20639001101725,60,2723
2_5_2,Adv,189.92635869565217,179.0,189.92635869565217,60,3680
2_5_2,Ele,198.84469832202785,182.0,198.84469832202785,60,2801
2_5_3,Adv,198.03826530612244,185.0,198.03826530612244,60,1960
2_5_3,Ele,183.4777530589544,173.0,183.4777530589544,60,1798
2_5_4,Adv,187.600154679041,174.0,187.600154679041,60,2586
2_5_4,Ele,199.29394197952217,184.0,199.29394197952217,60,2344
2_5_5,Adv,196.7909632571996,183.0,196.7909632571996,60,4028
2_5_5,Ele,185.54917623564654,173.0,185.54917623564654,60,2003
2_6_1,Adv,188.5866710439921,174.0,188.5866710439921,60,3046
2_6_1,Ele,199.4987460815047,185.0,199.4987460815047,60,3190
2_6_2,Adv,195.99795501022496,180.0,195.99795501022496,60,2445
2_6_2,Ele,182.9236276849642,172.0,182.9236276849642,60,2095
2_6_3,Adv,190.00248138957815,177.0,190.00248138957815,60,2015
2_6_3,Ele,197.78993919292427,181.0,197.78993919292427,60,1809
2_6_4,Adv,198.93736501079914,183.0,198.93736501079914,60,3704
2_6_4,Ele,177.31062410671748,168.0,177.31062410671748,60,2099
2_7_1,Adv,195.82061403508771,182.0,195.82061403508771,60,2280
2_7_1,Ele,185.12470588235294,173.0,185.12470588235294,60,1700
2_7_2,Adv,196.13964894166236,182.0,196.13964894166236,60,3874
2_7_2,Ele,178.64492440604752,167.0,178.64492440604752,60,2315
2_7_3,Adv,182.54525483304042,171.0,182.54525483304042,60,2276
2_7_3,Ele,192.170892494929,178.0,192.170892494929,60,1972
2_7_4,Adv,180.68910021945868,171.0,180.68910021945868,60,2734
2_7_4,Ele,195.8014966522253,183.0,195.8014966522253,60,2539
2_7_5,Adv,197.40395113075124,181.0,197.40395113075124,60,3847
2_7_5,Ele,184.04468889652802,173.0,184.04468889652802,60,2909
2_7_6,Adv,179.98806682577566,171.0,179.98806682577566,60,3352
2_7_6,Ele,187.7584320875114,176.0,187.7584320875114,60,2194
2_8_1,Adv,185.0616528202886,171.0,185.0616528202886,60,2287
2_8_1,Ele,194.7182650218862,178.0,194.7182650218862,60,2513
2_8_2,Adv,186.85866764814133,173.0,186.85866764814133,60,2717
2_8_2,Ele,188.7232323232323,177.0,188.7232323232323,60,2970
2_8_3,Adv,196.17311988086374,179.0,196.17311988086374,60,2686
2_8_3,Ele,183.61874197689346,171.0,183.61874197689346,60,2337
2_8_4,Adv,196.6297154202515,184.0,196.6297154202515,60,3022
2_8_4,Ele,186.45773195876288,176.0,186.45773195876288,60,1940
2_8_5,Adv,182.81019181219582,169.0,182.81019181219582,60,3493
2_8_5,Ele,197.6951127819549,180.0,197.6951127819549,60,2660
2_8_6,Adv,184.24956217162872,172.0,184.24956217162872,60,2284
2_8_6,Ele,190.69411123227917,176.0,190.69411123227917,60,1834
2_9_1,Adv,198.91470588235293,184.0,198.91470588235293,60,3060
2_9_1,Ele,186.71401938851602,175.0,186.71401938851602,60,2682
2_9_2,Adv,197.37510137875103,184.0,197.37510137875103,60,2466
2_9_2,Ele,185.7325146823278,175.0,185.7325146823278,60,1873
2_9_3,Adv,204.155428273887,189.0,204.155428273887,60,3841
2_9_3,Ele,184.0135593220339,173.0,184.0135593220339,60,2655
2_9_4,Adv,189.05080066261735,177.0,189.05080066261735,60,3622
2_9_4,Ele,194.90106449592986,182.0,194.90106449592986,60,3194
2_9_5,Adv,202.76616266944734,189.0,202.76616266944734,60,3836
2_9_5,Ele,187.2718213058419,176.0,187.2718213058419,60,2910
2_9_6,Adv,190.53137651821862,176.0,190.53137651821862,60,2964
2_9_6,Ele,202.58957219251337,186.0,202.58957219251337,60,1496
3_10_1,Adv,188.9667605633803,176.0,188.9667605633803,60,1775
3_10_1,Ele,192.9337822671156,177.0,192.9337822671156,60,1782
3_10_2,Adv,189.29123125851885,176.0,189.29123125851885,60,2201
3_10_2,Ele,183.43896362730445,172.0,183.43896362730445,60,2007
3_10_3,Adv,187.51696782723667,174.0,187.51696782723667,60,2269
3_10_3,Ele,185.13602550478214,175.0,185.13602550478214,60,1882
3_10_4,Adv,192.1316206787187,179.0,192.1316206787187,60,3153
3_10_4,Ele,186.09698996655518,175.0,186.09698996655518,60,2990
3_10_5,Adv,182.90933333333334,173.0,182.90933333333334,60,3375
3_10_5,Ele,185.76358873608382,175.0,185.76358873608382,60,3054
3_10_6,Adv,187.74787685774947,175.0,187.74787685774947,60,1884
3_10_6,Ele,182.6444099378882,173.0,182.6444099378882,60,1932
3_1_1,Adv,194.9357624831309,182.0,194.9357624831309,60,3705
3_1_1,Ele,193.47411533420708,179.0,193.47411533420708,60,3052
3_1_2,Adv,193.42121060530266,181.0,193.42121060530266,60,1999
3_1_2,Ele,198.60863411181882,185.0,198.60863411181882,60,1413
3_1_3,Adv,192.0497277676951,180.0,192.0497277676951,60,2755
3_1_3,Ele,188.4134033104562,175.0,188.4134033104562,60,2477
3_1_4,Adv,196.28131241084165,181.0,196.28131241084165,60,3505
3_1_4,Ele,190.55353319057815,178.0,190.55353319057815,60,2802
3_1_5,Adv,193.31359773371105,179.0,193.31359773371105,60,3530
3_1_5,Ele,192.32755203171456,179.0,192.32755203171456,60,2018
3_2_1,Adv,189.69123641304347,178.0,189.69123641304347,60,2944
3_2_1,Ele,188.73216245883646,177.0,188.73216245883646,60,2733
3_2_2,Adv,205.18320610687022,186.0,205.18320610687022,60,2096
3_2_2,Ele,188.81813186813187,178.0,188.81813186813187,60,1820
3_2_3,Adv,198.16573556797022,183.0,198.16573556797022,60,2685
3_2_3,Ele,190.15429831006614,179.0,190.15429831006614,60,2722
3_2_4,Adv,192.84779299847793,178.0,192.84779299847793,60,2628
3_2_4,Ele,184.46104175634954,174.0,184.46104175634954,60,2323
3_2_5,Adv,194.32413204325556,181.0,194.32413204325556,60,3514
3_2_5,Ele,194.51006711409397,180.0,194.51006711409397,60,3129
3_3_1,Adv,197.3585941790225,185.0,197.3585941790225,60,3642
3_3_1,Ele,190.3364188602835,178.0,190.3364188602835,60,3457
3_3_2,Adv,192.8919553728714,180.0,192.8919553728714,60,3406
3_3_2,Ele,195.38253915361545,183.0,195.38253915361545,60,3001
3_3_3,Adv,195.4200721153846,181.0,195.4200721153846,60,3328
3_3_3,Ele,189.74261129816685,179.0,189.74261129816685,60,2673
3_3_4,Adv,195.73274551535422,184.0,195.73274551535422,60,3289
3_3_4,Ele,193.11126516464472,180.0,193.11126516464472,60,2885
3_3_5,Adv,193.50528935905413,181.0,193.50528935905413,60,3214
3_3_5,Ele,196.9309651474531,182.0,196.9309651474531,60,2984
3_4_1,Adv,193.10345942450695,181.0,193.10345942450695,60,3093
3_4_1,Ele,181.76019900497514,173.0,181.76019900497514,60,2010
3_4_2,Adv,190.2448661294515,178.0,190.2448661294515,60,3847
3_4_2,Ele,193.79718404290983,178.0,193.79718404290983,60,2983
3_4_3,Adv,191.55179028132991,178.0,191.55179028132991,60,3128
3_4_3,Ele,193.34528735632185,181.0,193.34528735632185,60,2175
3_4_4,Adv,192.87891440501045,181.0,192.87891440501045,60,3832
3_4_4,Ele,191.92031558185406,176.0,191.92031558185406,60,2535
3_4_5,Adv,188.59965412883702,176.0,188.59965412883702,60,2313
3_4_5,Ele,191.91969696969696,176.0,191.91969696969696,60,1980
3_5_1,Adv,196.70489342539778,183.0,196.70489342539778,60,3331
3_5_1,Ele,190.080015461925,180.0,190.080015461925,60,2587
3_5_2,Adv,191.12558139534883,177.0,191.12558139534883,60,3440
3_5_2,Ele,188.79820089955024,177.0,188.79820089955024,60,3335
3_5_3,Adv,192.95232323232324,181.0,192.95232323232324,60,2475
3_5_3,Ele,197.54553264604812,182.0,197.54553264604812,60,2328
3_5_4,Adv,194.96553773024362,180.0,194.96553773024362,60,3366
3_5_4,Ele,190.44841628959276,180.0,190.44841628959276,60,2210
3_6_1,Adv,190.23191426019648,177.0,190.23191426019648,60,3359
3_6_1,Ele,189.7077478924127,177.0,189.7077478924127,60,2491
3_6_2,Adv,185.0250626566416,176.0,185.0250626566416,60,1596
3_6_2,Ele,191.07448107448107,178.0,191.07448107448107,60,1638
3_6_3,Adv,198.60940325497288,184.0,198.60940325497288,60,2212
3_6_3,Ele,191.10876623376623,176.0,191.10876623376623,60,1848
3_6_4,Adv,194.61246810061976,182.0,194.61246810061976,60,2743
3_6_4,Ele,193.18496029892574,178.0,193.18496029892574,60,2141
3_6_5,Adv,194.80818053596616,181.0,194.80818053596616,60,3545
3_6_5,Ele,189.25851393188856,179.0,189.25851393188856,60,2584
3_6_6,Adv,189.37058118633914,178.0,189.37058118633914,60,3338
3_6_6,Ele,191.60753341433778,178.0,191.60753341433778,60,3292
3_6_7,Adv,192.446957458266,179.0,192.446957458266,60,1857
3_6_7,Ele,189.8902229845626,177.0,189.8902229845626,60,1749
3_7_1,Adv,195.54033714629742,183.0,195.54033714629742,60,3322
3_7_1,Ele,195.47230583985552,181.0,195.47230583985552,60,3322
3_7_2,Adv,188.46065195917024,180.0,188.46065195917024,60,3037
3_7_2,Ele,192.31714956930304,181.0,192.31714956930304,60,2554
3_7_3,Adv,192.50589556428972,181.0,192.50589556428972,60,3562
3_7_3,Ele,194.4386391251519,180.0,194.4386391251519,60,3292
3_7_4,Adv,197.50043041606887,182.0,197.50043041606887,60,3485
3_7_4,Ele,195.32494279176203,180.0,195.32494279176203,60,3059
3_7_5,Adv,193.3585086042065,180.0,193.3585086042065,60,3138
3_7_5,Ele,188.42476894639557,177.0,188.42476894639557,60,2705
3_7_6,Adv,187.61844420978528,177.0,187.61844420978528,60,2841
3_7_6,Ele,188.96941489361703,177.0,188.96941489361703,60,2256
3_7_7,Adv,191.06825938566553,179.0,191.06825938566553,60,3516
3_7_7,Ele,183.2722891566265,174.0,183.2722891566265,60,2905
3_8_1,Adv,193.81628571428573,180.0,193.81628571428573,60,3500
3_8_1,Ele,187.2508500188893,178.0,187.2508500188893,60,2647
3_8_2,Adv,198.88373751783166,185.0,198.88373751783166,60,2804
3_8_2,Ele,190.7218963831867,178.0,190.7218963831867,60,2046
3_8_3,Adv,183.73930982745685,172.0,183.73930982745685,60,2666
3_8_3,Ele,192.70313825275656,178.0,192.70313825275656,60,2358
3_8_4,Adv,185.732464545803,174.0,185.732464545803,60,2609
3_8_4,Ele,188.4316515739543,177.0,188.4316515739543,60,2319
3_8_5,Adv,200.00043554006967,182.0,200.00043554006967,60,2296
3_8_5,Ele,190.64916943521595,179.0,190.64916943521595,60,1505
3_8_6,Adv,191.51533535557803,178.0,191.51533535557803,60,2967
3_8_6,Ele,187.95664880662446,175.0,187.95664880662446,60,2053
3_9_1,Adv,197.34518013631939,183.0,197.34518013631939,60,2054
3_9_1,Ele,188.2504548211037,178.0,188.2504548211037,60,1649
3_9_2,Adv,191.9474526540411,180.0,191.9474526540411,60,3749
3_9_2,Ele,194.5410447761194,180.0,194.5410447761194,60,2948
3_9_3,Adv,185.49251540945113,177.0,185.49251540945113,60,3407
3_9_3,Ele,186.38231148696266,176.0,186.38231148696266,60,2838
3_9_4,Adv,191.46569646569645,178.0,191.46569646569645,60,2886
3_9_4,Ele,192.5228260869565,180.0,192.5228260869565,60,1840
