text_id,align_idx,level,mean_FF,median_FF,mean_nonzero_FF,n_subjects,n_rows
1_6_4,181,Ele,105.8876811594203,115.0,189.77272727272728,60,1380
1_6_4,182,Adv,108.34285714285714,120.0,189.6,60,1260
1_6_4,182,Ele,103.14126984126985,113.0,186.98992805755395,60,1260
1_6_4,183,Adv,112.4359649122807,118.0,196.89247311827958,60,1140
1_6_4,183,Ele,100.7843137254902,100.5,182.2695035460993,60,1020
1_6_4,184,Adv,104.29814814814814,95.5,196.01276102088167,60,1620
1_6_4,184,Ele,114.9298245614035,126.0,189.8840579710145,60,1140
1_6_4,185,Adv,116.1231884057971,127.5,198.82133995037222,60,1380
1_6_4,185,Ele,102.83194444444445,107.5,186.26163522012578,60,1440
1_7_1,186,Adv,103.43611111111112,102.5,191.35149023638232,60,1800
1_7_1,186,Ele,116.65833333333333,137.0,194.84689507494647,60,1560
1_7_1,187,Adv,113.00888888888889,115.5,195.7805582290664,60,1800
1_7_1,187,Ele,120.36203703703704,132.0,197.85540334855403,60,1080
1_7_1,188,Adv,101.21531531531531,88.0,195.55961705831157,60,2220
1_7_1,188,Ele,98.88385416666667,98.0,180.6441484300666,60,1920
1_7_1,189,Adv,100.1078947368421,87.5,187.39408866995075,60,1140
1_7_1,189,Ele,105.20530303030303,114.0,186.4040268456376,60,1320
1_7_1,190,Adv,115.77111111111111,126.0,199.22370936902485,60,900
1_7_1,190,Ele,116.99375,134.0,185.9503311258278,60,960
1_7_1,191,Adv,106.84761904761905,97.5,201.23766816143498,60,420
1_7_1,191,Ele,97.46666666666667,99.0,182.75,60,420
1_7_1,192,Adv,80.12333333333333,0.0,177.39483394833948,60,600
1_7_1,192,Ele,94.37333333333333,0.0,189.37792642140468,60,600
1_7_1,193,Adv,126.55833333333334,132.0,203.8523489932886,60,240
1_7_1,193,Ele,120.2,130.0,171.71428571428572,60,180
1_7_2,194,Adv,111.31619047619047,126.0,193.83416252072968,60,2100
1_7_2,194,Ele,108.22368421052632,117.0,189.9538106235566,60,2280
1_7_2,195,Adv,103.14420289855073,93.0,193.3953804347826,60,1380
1_7_2,195,Ele,113.03333333333333,125.0,194.3266475644699,60,1200
1_7_2,196,Adv,124.86296296296297,143.0,200.67261904761904,60,1620
1_7_2,196,Ele,119.25333333333333,137.0,192.34408602150538,60,1500
1_7_2,197,Adv,95.98653846153846,72.5,185.7803970223325,60,1560
1_7_2,197,Ele,105.02666666666667,110.0,180.2517162471396,60,1500
1_7_2,198,Adv,92.94275362318841,38.0,184.28304597701148,60,1380
1_7_2,198,Ele,105.2,110.0,188.67391304347825,60,1320
1_7_3,199,Adv,120.04814814814814,135.0,190.10557184750732,60,1080
1_7_3,199,Ele,102.62254901960785,115.0,178.62627986348122,60,1020
1_7_3,200,Adv,98.81515151515151,97.0,188.49132947976878,60,660
