text_id,level,mean_FirstPassGD,median_FirstPassGD,mean_nonzero_FirstPassGD,n_subjects,n_rows
2_3_4,Ele,233.57835964574508,196.0,233.57835964574508,60,2597
2_4_1,Adv,223.33002705139765,194.0,223.33002705139765,60,2218
2_4_1,Ele,202.87321196358909,183.0,202.87321196358909,60,1538
2_4_2,Adv,262.41719492868464,205.0,262.41719492868464,60,2524
2_4_2,Ele,209.62618384401114,184.0,209.62618384401114,60,1795
2_4_3,Adv,227.1664864864865,196.0,227.1664864864865,60,2775
2_4_3,Ele,212.32091405861897,186.0,212.32091405861897,60,2013
2_4_4,Adv,246.44888237449615,199.0,246.44888237449615,60,2729
2_4_4,Ele,212.21043000914912,182.0,212.21043000914912,60,2186
2_4_5,Adv,217.2239845261122,179.0,217.2239845261122,60,2585
2_4_5,Ele,241.68253400143163,197.0,241.68253400143163,60,2794
2_4_6,Adv,206.4988358556461,180.0,206.4988358556461,60,1718
2_4_6,Ele,219.17421124828533,192.0,219.17421124828533,60,2187
2_4_7,Adv,236.82257561584035,200.0,236.82257561584035,60,3207
2_4_7,Ele,204.31383519837232,183.0,204.31383519837232,60,1966
2_5_1,Adv,202.74708549222797,183.0,202.74708549222797,60,3088
2_5_1,Ele,218.04113110539845,191.0,218.04113110539845,60,2723
2_5_2,Adv,209.46521739130435,188.0,209.46521739130435,60,3680
2_5_2,Ele,217.29489468047126,190.0,217.29489468047126,60,2801
2_5_3,Adv,231.54285714285714,196.0,231.54285714285714,60,1960
2_5_3,Ele,202.02280311457176,181.0,202.02280311457176,60,1798
2_5_4,Adv,206.92846094354215,183.0,206.92846094354215,60,2586
2_5_4,Ele,225.1915529010239,195.0,225.1915529010239,60,2344
2_5_5,Adv,224.22020854021847,197.0,224.22020854021847,60,4028
2_5_5,Ele,205.4013979031453,182.0,205.4013979031453,60,2003
2_6_1,Adv,207.36802363755746,183.0,207.36802363755746,60,3046
2_6_1,Ele,229.7191222570533,197.0,229.7191222570533,60,3190
2_6_2,Adv,235.38118609406953,195.0,235.38118609406953,60,2445
2_6_2,Ele,200.0692124105012,178.0,200.0692124105012,60,2095
2_6_3,Adv,208.84218362282877,187.0,208.84218362282877,60,2015
2_6_3,Ele,218.50193477059148,191.0,218.50193477059148,60,1809
2_6_4,Adv,225.68061555075593,192.5,225.68061555075593,60,3704
2_6_4,Ele,194.2825154835636,176.0,194.2825154835636,60,2099
2_7_1,Adv,222.59473684210528,193.0,222.59473684210528,60,2280
2_7_1,Ele,202.24411764705883,181.0,202.24411764705883,60,1700
2_7_2,Adv,216.4695405265875,190.0,216.4695405265875,60,3874
2_7_2,Ele,189.75896328293737,172.0,189.75896328293737,60,2315
2_7_3,Adv,197.39103690685414,177.0,197.39103690685414,60,2276
2_7_3,Ele,213.84381338742392,187.5,213.84381338742392,60,1972
2_7_4,Adv,190.92684711046087,177.0,190.92684711046087,60,2734
2_7_4,Ele,209.81173690429304,190.0,209.81173690429304,60,2539
2_7_5,Adv,224.01819599688068,193.0,224.01819599688068,60,3847
2_7_5,Ele,198.01581299415608,178.0,198.01581299415608,60,2909
2_7_6,Adv,192.22971360381862,176.0,192.22971360381862,60,3352
2_7_6,Ele,204.61668185961713,183.0,204.61668185961713,60,2194
2_8_1,Adv,201.960647135986,180.0,201.960647135986,60,2287
2_8_1,Ele,223.78949462793474,193.0,223.78949462793474,60,2513
2_8_2,Adv,205.46595509753405,182.0,205.46595509753405,60,2717
2_8_2,Ele,213.1040404040404,186.5,213.1040404040404,60,2970
2_8_3,Adv,223.40171258376768,189.0,223.40171258376768,60,2686
2_8_3,Ele,201.69448010269576,178.0,201.69448010269576,60,2337
2_8_4,Adv,223.7690271343481,196.0,223.7690271343481,60,3022
2_8_4,Ele,207.8798969072165,188.0,207.8798969072165,60,1940
2_8_5,Adv,201.92470655596907,177.0,201.92470655596907,60,3493
2_8_5,Ele,228.37781954887217,191.0,228.37781954887217,60,2660
2_8_6,Adv,203.3091068301226,181.0,203.3091068301226,60,2284
2_8_6,Ele,215.7660850599782,185.0,215.7660850599782,60,1834
2_9_1,Adv,233.8372549019608,198.0,233.8372549019608,60,3060
2_9_1,Ele,210.42915734526474,185.5,210.42915734526474,60,2682
2_9_2,Adv,231.28913219789132,196.0,231.28913219789132,60,2466
2_9_2,Ele,203.48958889482114,181.0,203.48958889482114,60,1873
2_9_3,Adv,236.103618849258,202.0,236.103618849258,60,3841
2_9_3,Ele,200.73333333333332,181.0,200.73333333333332,60,2655
2_9_4,Adv,215.09607951408063,190.0,215.09607951408063,60,3622
2_9_4,Ele,217.61615529117094,190.0,217.61615529117094,60,3194
2_9_5,Adv,238.4290928050052,204.0,238.4290928050052,60,3836
2_9_5,Ele,204.79553264604812,184.0,204.79553264604812,60,2910
2_9_6,Adv,213.85526315789474,190.0,213.85526315789474,60,2964
2_9_6,Ele,228.6691176470588,202.0,228.6691176470588,60,1496
3_10_1,Adv,212.15943661971832,186.0,212.15943661971832,60,1775
3_10_1,Ele,218.73288439955107,189.0,218.73288439955107,60,1782
3_10_2,Adv,205.6442526124489,183.0,205.6442526124489,60,2201
3_10_2,Ele,198.2446437468859,178.0,198.2446437468859,60,2007
3_10_3,Adv,206.77655354781842,180.0,206.77655354781842,60,2269
3_10_3,Ele,201.21466524973434,182.0,201.21466524973434,60,1882
3_10_4,Adv,211.7348556929908,188.0,211.7348556929908,60,3153
3_10_4,Ele,201.9685618729097,182.0,201.9685618729097,60,2990
3_10_5,Adv,196.45659259259259,179.0,196.45659259259259,60,3375
3_10_5,Ele,200.95808775376554,181.0,200.95808775376554,60,3054
3_10_6,Adv,197.19745222929936,179.0,197.19745222929936,60,1884
3_10_6,Ele,193.28778467908901,178.0,193.28778467908901,60,1932
3_1_1,Adv,221.77840755735494,193.0,221.77840755735494,60,3705
3_1_1,Ele,222.35255570117957,190.0,222.35255570117957,60,3052
3_1_2,Adv,221.7568784392196,191.0,221.7568784392196,60,1999
3_1_2,Ele,227.4423213021939,194.0,227.4423213021939,60,1413
3_1_3,Adv,214.26025408348457,188.0,214.26025408348457,60,2755
3_1_3,Ele,203.92894630601535,183.0,203.92894630601535,60,2477
3_1_4,Adv,223.69158345221112,191.0,223.69158345221112,60,3505
3_1_4,Ele,206.9946466809422,185.0,206.9946466809422,60,2802
3_1_5,Adv,221.0113314447592,191.0,221.0113314447592,60,3530
3_1_5,Ele,214.74132804757184,189.0,214.74132804757184,60,2018
3_2_1,Adv,214.80672554347825,189.0,214.80672554347825,60,2944
3_2_1,Ele,214.56494694474935,186.0,214.56494694474935,60,2733
3_2_2,Adv,237.97375954198472,205.0,237.97375954198472,60,2096
3_2_2,Ele,207.8065934065934,186.0,207.8065934065934,60,1820
3_2_3,Adv,226.15232774674115,194.0,226.15232774674115,60,2685
3_2_3,Ele,213.66715650257163,188.0,213.66715650257163,60,2722
3_2_4,Adv,214.66057838660578,185.0,214.66057838660578,60,2628
3_2_4,Ele,203.75333620318554,179.0,203.75333620318554,60,2323
3_2_5,Adv,216.42316448491746,191.0,216.42316448491746,60,3514
3_2_5,Ele,217.12368168744007,190.0,217.12368168744007,60,3129
3_3_1,Adv,225.6422295442065,197.0,225.6422295442065,60,3642
3_3_1,Ele,222.3066242406711,189.0,222.3066242406711,60,3457
3_3_2,Adv,222.126834997064,193.0,222.126834997064,60,3406
3_3_2,Ele,221.6291236254582,193.0,221.6291236254582,60,3001
3_3_3,Adv,221.54146634615384,191.0,221.54146634615384,60,3328
3_3_3,Ele,214.44182566404788,187.0,214.44182566404788,60,2673
3_3_4,Adv,232.25357251444208,195.0,232.25357251444208,60,3289
3_3_4,Ele,222.48214904679375,193.0,222.48214904679375,60,2885
3_3_5,Adv,219.91008089607965,192.0,219.91008089607965,60,3214
3_3_5,Ele,226.93733243967827,198.5,226.93733243967827,60,2984
3_4_1,Adv,218.2088587132234,189.0,218.2088587132234,60,3093
3_4_1,Ele,194.9910447761194,178.0,194.9910447761194,60,2010
3_4_2,Adv,213.62152326488172,188.0,213.62152326488172,60,3847
3_4_2,Ele,221.60341937646663,190.0,221.60341937646663,60,2983
3_4_3,Adv,213.99936061381075,188.5,213.99936061381075,60,3128
3_4_3,Ele,217.7719540229885,193.0,217.7719540229885,60,2175
3_4_4,Adv,218.37865344467642,192.0,218.37865344467642,60,3832
3_4_4,Ele,212.27179487179487,184.0,212.27179487179487,60,2535
3_4_5,Adv,211.7596195417207,187.0,211.7596195417207,60,2313
3_4_5,Ele,214.0611111111111,186.0,214.0611111111111,60,1980
3_5_1,Adv,224.7160012008406,193.0,224.7160012008406,60,3331
3_5_1,Ele,206.81213761113258,187.0,206.81213761113258,60,2587
3_5_2,Adv,211.83139534883722,186.0,211.83139534883722,60,3440
3_5_2,Ele,203.5112443778111,183.0,203.5112443778111,60,3335
3_5_3,Adv,214.80767676767678,192.0,214.80767676767678,60,2475
3_5_3,Ele,222.7487113402062,195.0,222.7487113402062,60,2328
3_5_4,Adv,213.8217468805704,186.0,213.8217468805704,60,3366
3_5_4,Ele,206.66696832579186,188.0,206.66696832579186,60,2210
3_6_1,Adv,214.32003572491814,186.0,214.32003572491814,60,3359
3_6_1,Ele,206.82496989160978,186.0,206.82496989160978,60,2491
3_6_2,Adv,202.22243107769424,182.5,202.22243107769424,60,1596
3_6_2,Ele,210.46336996336996,189.0,210.46336996336996,60,1638
3_6_3,Adv,226.78345388788426,196.5,226.78345388788426,60,2212
3_6_3,Ele,212.6520562770563,186.0,212.6520562770563,60,1848
3_6_4,Adv,226.23149835946043,197.0,226.23149835946043,60,2743
3_6_4,Ele,220.9971975712284,187.0,220.9971975712284,60,2141
3_6_5,Adv,224.36022566995769,194.0,224.36022566995769,60,3545
3_6_5,Ele,210.7689628482972,187.0,210.7689628482972,60,2584
3_6_6,Adv,209.92899940083882,187.0,209.92899940083882,60,3338
3_6_6,Ele,216.44076549210206,187.0,216.44076549210206,60,3292
3_6_7,Adv,216.92191707054388,188.0,216.92191707054388,60,1857
3_6_7,Ele,209.5591766723842,186.0,209.5591766723842,60,1749
3_7_1,Adv,228.7299819385912,199.0,228.7299819385912,60,3322
3_7_1,Ele,223.89102950030102,193.5,223.89102950030102,60,3322
3_7_2,Adv,212.46756667764242,189.0,212.46756667764242,60,3037
3_7_2,Ele,211.1064996084573,190.0,211.1064996084573,60,2554
3_7_3,Adv,222.57327344188658,194.0,222.57327344188658,60,3562
3_7_3,Ele,223.91464155528553,194.0,223.91464155528553,60,3292
3_7_4,Adv,230.02984218077475,200.0,230.02984218077475,60,3485
3_7_4,Ele,222.12847335730632,192.0,222.12847335730632,60,3059
3_7_5,Adv,227.67590822179733,192.0,227.67590822179733,60,3138
3_7_5,Ele,209.2354898336414,186.0,209.2354898336414,60,2705
3_7_6,Adv,211.83878915874692,190.0,211.83878915874692,60,2841
3_7_6,Ele,206.4587765957447,183.5,206.4587765957447,60,2256
3_7_7,Adv,211.1467576791809,187.0,211.1467576791809,60,3516
3_7_7,Ele,197.3752151462995,181.0,197.3752151462995,60,2905
3_8_1,Adv,222.49257142857144,190.0,222.49257142857144,60,3500
3_8_1,Ele,207.18851530034001,184.0,207.18851530034001,60,2647
3_8_2,Adv,229.7114835948645,196.0,229.7114835948645,60,2804
3_8_2,Ele,212.7003910068426,185.0,212.7003910068426,60,2046
3_8_3,Adv,203.79144786196548,181.0,203.79144786196548,60,2666
3_8_3,Ele,211.84435962680237,187.0,211.84435962680237,60,2358
3_8_4,Adv,209.3246454580299,182.0,209.3246454580299,60,2609
3_8_4,Ele,210.50711513583443,184.0,210.50711513583443,60,2319
3_8_5,Adv,218.75,192.0,218.75,60,2296
3_8_5,Ele,205.81993355481728,188.0,205.81993355481728,60,1505
3_8_6,Adv,224.16616110549376,188.0,224.16616110549376,60,2967
3_8_6,Ele,213.77106673161228,184.0,213.77106673161228,60,2053
3_9_1,Adv,218.23417721518987,195.0,218.23417721518987,60,2054
3_9_1,Ele,209.06306852637962,188.0,209.06306852637962,60,1649
3_9_2,Adv,212.1264337156575,190.0,212.1264337156575,60,3749
3_9_2,Ele,216.7398236092266,188.0,216.7398236092266,60,2948
3_9_3,Adv,204.35573818608748,184.0,204.35573818608748,60,3407
3_9_3,Ele,205.3446088794926,186.0,205.3446088794926,60,2838
3_9_4,Adv,215.62474012474013,189.0,215.62474012474013,60,2886
3_9_4,Ele,213.7798913043478,190.0,213.7798913043478,60,1840
