RT_col,text_col,level_type,pearson_corr,spearman_corr,pearson_p,spearman_p,n_vals,reading_regime,pearson_p_symbol,spearman_p_symbol
SkipRateFirstPass,syllable_count,Adv,,,,,884,Gathering0,,
SkipRateFirstPass,syllable_count,Ele,,,,,790,Gathering0,,
SkipRateFirstPass,syllable_count,diff,,,,,790,Gathering0,,
SkipRateFirstPass,mean_gpt2_surprisal,Adv,,,,,884,Gathering0,,
SkipRateFirstPass,mean_gpt2_surprisal,Ele,,,,,790,Gathering0,,
SkipRateFirstPass,mean_gpt2_surprisal,diff,,,,,790,Gathering0,,
SkipRateFirstPass,max_gpt2_surprisal,Adv,,,,,884,Gathering0,,
SkipRateFirstPass,max_gpt2_surprisal,Ele,,,,,790,Gathering0,,
SkipRateFirstPass,max_gpt2_surprisal,diff,,,,,790,Gathering0,,
SkipRateFirstPass,cpidr_density,Adv,,,,,884,Gathering0,,
SkipRateFirstPass,cpidr_density,Ele,,,,,790,Gathering0,,
SkipRateFirstPass,cpidr_density,diff,,,,,790,Gathering0,,
SkipRateFirstPass,depid_density,Adv,,,,,884,Gathering0,,
SkipRateFirstPass,depid_density,Ele,,,,,790,Gathering0,,
SkipRateFirstPass,depid_density,diff,,,,,790,Gathering0,,
SkipRateFirstPass,max_embedding_depth,Adv,,,,,884,Gathering0,,
SkipRateFirstPass,max_embedding_depth,Ele,,,,,790,Gathering0,,
SkipRateFirstPass,max_embedding_depth,diff,,,,,790,Gathering0,,
SkipRateFirstPass,avg_embedding_depth,Adv,,,,,884,Gathering0,,
SkipRateFirstPass,avg_embedding_depth,Ele,,,,,790,Gathering0,,
SkipRateFirstPass,avg_embedding_depth,diff,,,,,790,Gathering0,,
RegRateFirstPass,flesch_reading_ease,Adv,0.017099367545884977,-0.03624673126989956,0.7960233991144955,0.5836271876129963,231,Gathering0,ns,ns
RegRateFirstPass,flesch_reading_ease,Ele,0.16602753053244745,0.1512109396215041,0.038956481519624137,0.06036248866979361,155,Gathering0,*,ns
RegRateFirstPass,flesch_reading_ease,diff,-0.02259486532712568,0.023726894836761207,0.8433175604166553,0.8355748523295818,79,Gathering0,ns,ns
RegRateFirstPass,flesch_kincaid_grade_score,Adv,0.052345585851760995,0.07064259041474527,0.4284707776846972,0.2849857260928652,231,Gathering0,ns,ns
RegRateFirstPass,flesch_kincaid_grade_score,Ele,-0.08527986624555642,-0.04330152241133974,0.2914002218850913,0.5926589538646577,155,Gathering0,ns,ns
RegRateFirstPass,flesch_kincaid_grade_score,diff,-0.0026547805989663303,0.016026562855858132,0.9814746768447603,0.8885132822256006,79,Gathering0,ns,ns
RegRateFirstPass,dale_chall_score,Adv,-0.07429480608930097,-0.03689137854830899,0.26075320083031095,0.5769477180216211,231,Gathering0,ns,ns
RegRateFirstPass,dale_chall_score,Ele,-0.2343970102799126,-0.27246028952600587,0.00332895177063847,0.0006040962962494426,155,Gathering0,**,***
RegRateFirstPass,dale_chall_score,diff,0.014896126750596064,0.042785376611315054,0.8963318289605133,0.7081105929924314,79,Gathering0,ns,ns
RegRateFirstPass,gunning_fog_index,Adv,0.06872000566766459,0.08232672586127156,0.29833166671476596,0.2125488586064467,231,Gathering0,ns,ns
RegRateFirstPass,gunning_fog_index,Ele,-0.1287281972149829,-0.11242463197039322,0.11041529356119614,0.1636908167164528,155,Gathering0,ns,ns
RegRateFirstPass,gunning_fog_index,diff,-0.028959636275317467,-0.0197646435720741,0.7999983309454343,0.8627388514878407,79,Gathering0,ns,ns
RegRateFirstPass,coleman_liau_index,Adv,-0.14549379924084502,-0.08954873336191924,0.02702911135484025,0.17498268031144645,231,Gathering0,*,ns
RegRateFirstPass,coleman_liau_index,Ele,-0.2707630814936974,-0.25544233412893946,0.0006554501825383524,0.0013371768980038126,155,Gathering0,***,**
RegRateFirstPass,coleman_liau_index,diff,0.11626499134541649,0.09353293270885608,0.30754830461865973,0.4122802346609169,79,Gathering0,ns,ns
RegRateFirstPass,smog_index,Adv,0.030362160750916436,-0.012258478832932306,0.6461857593281615,0.8529866747975736,231,Gathering0,ns,ns
RegRateFirstPass,smog_index,Ele,0.022380676125001695,0.07626147957484819,0.7822283058442827,0.3456109897533628,155,Gathering0,ns,ns
RegRateFirstPass,smog_index,diff,0.04491541804073979,0.05177455507666497,0.6942809082093773,0.650439657412186,79,Gathering0,ns,ns
RegRateFirstPass,ARI,Adv,0.017525000371574118,0.03830686888354693,0.7910615634939067,0.5624081580233696,231,Gathering0,ns,ns
RegRateFirstPass,ARI,Ele,-0.13666515310505117,-0.08266154342294875,0.08995024798303045,0.30652127357641046,155,Gathering0,ns,ns
RegRateFirstPass,ARI,diff,0.010419323059244333,0.0636629345787719,0.927385078675174,0.5772573958334126,79,Gathering0,ns,ns
RegRateFirstPass,CAREC,Adv,-0.08917303283255969,-0.07833677541638505,0.17680669293835305,0.23563000432338418,231,Gathering0,ns,ns
RegRateFirstPass,CAREC,Ele,-0.14912059494887578,-0.10289069383194073,0.06404352877943663,0.2026655943442513,155,Gathering0,ns,ns
RegRateFirstPass,CAREC,diff,-0.04887344460385185,-0.03771299185578853,0.6688487997373541,0.7414188603433882,79,Gathering0,ns,ns
RegRateFirstPass,CAREC_M,Adv,-0.10574404162356593,-0.09736549633651682,0.10894590508497658,0.14012998017863998,231,Gathering0,ns,ns
RegRateFirstPass,CAREC_M,Ele,-0.15228167110436552,-0.12196539921148838,0.05854529946438641,0.13058078723137795,155,Gathering0,ns,ns
RegRateFirstPass,CAREC_M,diff,-0.05636905793445514,-0.047696737883793895,0.6217116747843202,0.6763724337440271,79,Gathering0,ns,ns
RegRateFirstPass,CARES,Adv,0.03519091921237817,0.027827197988966452,0.594643542249663,0.6739566724657218,231,Gathering0,ns,ns
RegRateFirstPass,CARES,Ele,-0.1336113981557231,-0.13526788102062065,0.0974338799098026,0.09331553987296158,155,Gathering0,ns,ns
RegRateFirstPass,CARES,diff,0.09939759942721595,0.10964466445756374,0.3834569242594549,0.3360929217747133,79,Gathering0,ns,ns
RegRateFirstPass,CML2RI,Adv,0.07242909490892066,0.03566272548428512,0.2729493893202225,0.5897090446101887,231,Gathering0,ns,ns
RegRateFirstPass,CML2RI,Ele,0.25443189109467884,0.28169619635669,0.001399498758535044,0.00038393564233041495,155,Gathering0,**,***
RegRateFirstPass,CML2RI,diff,0.03438239919086207,0.060080612399115225,0.7635552533867427,0.5989076487871643,79,Gathering0,ns,ns
RegRateFirstPass,word_length,Adv,-0.15519565373727592,-0.10431638862881532,0.018260526411606137,0.11383508350394628,231,Gathering0,*,ns
RegRateFirstPass,word_length,Ele,-0.30534399383817645,-0.3149286930033824,0.00011181459932444333,6.575808307765037e-05,155,Gathering0,***,***
RegRateFirstPass,word_length,diff,0.06251515227101784,0.10991554773448395,0.5841547443288974,0.33489317041303945,79,Gathering0,ns,ns
RegRateFirstPass,wordFreq_frequency,Adv,-0.11602085512985186,-0.08986393416345902,0.07845088949356449,0.17346318488606316,231,Gathering0,ns,ns
RegRateFirstPass,wordFreq_frequency,Ele,-0.18157597581579354,-0.26041496957060245,0.02375096387646193,0.0010658237258677039,155,Gathering0,*,**
RegRateFirstPass,wordFreq_frequency,diff,0.07794747218751859,0.08467312408751619,0.4947273198929278,0.45813014596678114,79,Gathering0,ns,ns
RegRateFirstPass,mean_pythia70m_surprisal,Adv,-0.18294275635919216,-0.1853989500164469,0.005287406759658923,0.00469738900732555,231,Gathering0,**,**
RegRateFirstPass,mean_pythia70m_surprisal,Ele,-0.29694222853070623,-0.4011228369884847,0.00017545546333586675,2.311073283417826e-07,155,Gathering0,***,***
RegRateFirstPass,mean_pythia70m_surprisal,diff,0.058927182592474925,0.04615562540470607,0.6059545583708349,0.6862740148499608,79,Gathering0,ns,ns
RegRateFirstPass,n_words,Adv,0.1726649601726362,0.13811783680567977,0.008542875003359974,0.03591516129860873,231,Gathering0,**,*
RegRateFirstPass,n_words,Ele,0.10778489904893955,0.1595457541508026,0.18189551480096428,0.04737066878566613,155,Gathering0,ns,*
RegRateFirstPass,n_words,diff,0.08616883456757554,0.10266045161016024,0.45019872906550396,0.36795856860767695,79,Gathering0,ns,ns
RegRateFirstPass,sentence_count,Adv,0.09856620069746734,0.07400647655556794,0.1352830414296915,0.2626131439436562,231,Gathering0,ns,ns
RegRateFirstPass,sentence_count,Ele,0.04519544651697449,0.05320988544359294,0.5765647361770293,0.5108199692032864,155,Gathering0,ns,ns
RegRateFirstPass,sentence_count,diff,0.04491832776930424,0.08320244515084241,0.6942620831134754,0.46600317003709923,79,Gathering0,ns,ns
RegRateFirstPass,syllable_count,Adv,0.15379618515292365,0.12309489314301873,0.019348339907854204,0.06178424511386234,231,Gathering0,*,ns
RegRateFirstPass,syllable_count,Ele,0.047609495147416185,0.10555517934638078,0.5563515957565157,0.19115539116527655,155,Gathering0,ns,ns
RegRateFirstPass,syllable_count,diff,0.11383840255007453,0.1525191145579112,0.317822677615172,0.17963569964207066,79,Gathering0,ns,ns
RegRateFirstPass,mean_gpt2_surprisal,Adv,-0.1718866970837437,-0.16869435511449787,0.008850080193911428,0.010215228747411176,231,Gathering0,**,*
RegRateFirstPass,mean_gpt2_surprisal,Ele,-0.26052013243038563,-0.37480780945613107,0.0010606732050949237,1.5484465198295736e-06,155,Gathering0,**,***
RegRateFirstPass,mean_gpt2_surprisal,diff,0.10196911406643919,0.06164025035915316,0.3712100355971583,0.5894373991096641,79,Gathering0,ns,ns
RegRateFirstPass,max_gpt2_surprisal,Adv,-0.052761944223243165,-0.06267399653431686,0.4248019973609635,0.3429627523223946,231,Gathering0,ns,ns
RegRateFirstPass,max_gpt2_surprisal,Ele,-0.21027721078151018,-0.27871266603925854,0.008635204966767515,0.00044524074102883905,155,Gathering0,**,***
RegRateFirstPass,max_gpt2_surprisal,diff,0.026435455494924605,-0.11639792177491687,0.8171138078511421,0.30699176542757034,79,Gathering0,ns,ns
RegRateFirstPass,cpidr_density,Adv,-0.022467651827114264,-0.027480060883770713,0.7341056719761359,0.6777952898825934,231,Gathering0,ns,ns
RegRateFirstPass,cpidr_density,Ele,0.04003888728881021,0.019261824440347967,0.6208517507916779,0.8119674170180906,155,Gathering0,ns,ns
RegRateFirstPass,cpidr_density,diff,0.15938855168253407,0.13442120503206262,0.16059200161473375,0.23756798853707,79,Gathering0,ns,ns
RegRateFirstPass,depid_density,Adv,-0.09630904576789953,-0.10248295490214447,0.144503383748849,0.12036370991422769,231,Gathering0,ns,ns
RegRateFirstPass,depid_density,Ele,0.04601908865821397,0.031127849501893245,0.5696298387136214,0.7006117243386636,155,Gathering0,ns,ns
RegRateFirstPass,depid_density,diff,0.08247400928934441,0.015200995397289236,0.46992983217994005,0.894222231889819,79,Gathering0,ns,ns
RegRateFirstPass,max_embedding_depth,Adv,0.05448240829933963,0.04091647634734524,0.4098365919640366,0.5360729937058338,231,Gathering0,ns,ns
RegRateFirstPass,max_embedding_depth,Ele,-0.030357382253418476,-0.05430176187468378,0.707680185948212,0.5021730789235928,155,Gathering0,ns,ns
RegRateFirstPass,max_embedding_depth,diff,0.21421992508318194,0.1384519956774857,0.057993023313455294,0.22366355542987443,79,Gathering0,ns,ns
RegRateFirstPass,avg_embedding_depth,Adv,0.03218779747467383,0.032486164980379095,0.626481974861992,0.6232862907745436,231,Gathering0,ns,ns
RegRateFirstPass,avg_embedding_depth,Ele,-0.04779245529542088,-0.06593014465110425,0.5548337084908832,0.4150341004706508,155,Gathering0,ns,ns
RegRateFirstPass,avg_embedding_depth,diff,0.13304182749563281,0.041896861714909195,0.2424608391420367,0.713907760624858,79,Gathering0,ns,ns
