text_id,level,mean_FirstPassGD,median_FirstPassGD,mean_nonzero_FirstPassGD,n_subjects,n_rows
2_1_2,Ele,250.50829795445773,215.0,250.50829795445773,54,2591
2_1_3,Adv,251.7287100251527,212.0,251.7287100251527,54,2783
2_1_3,Ele,255.304513064133,223.0,255.304513064133,56,2105
2_1_4,Adv,244.39242386729387,210.0,244.39242386729387,54,4039
2_1_4,Ele,259.15326902465165,219.0,259.15326902465165,56,2799
2_1_5,Adv,257.9281045751634,218.0,257.9281045751634,54,3825
2_1_5,Ele,264.30909586056646,226.0,264.30909586056646,56,3672
2_1_6,Adv,276.2624708624709,225.0,276.2624708624709,56,4290
2_1_6,Ele,251.6102473498233,212.0,251.6102473498233,54,2830
2_2_1,Adv,270.6776832460733,216.0,270.6776832460733,54,3056
2_2_1,Ele,271.46027742749055,221.0,271.46027742749055,56,3172
2_2_2,Adv,273.2773024660292,217.5,273.2773024660292,54,3974
2_2_2,Ele,255.57100518646578,214.0,255.57100518646578,56,4049
2_2_3,Adv,270.40884766321795,218.0,270.40884766321795,54,2803
2_2_3,Ele,272.26975763962065,228.0,272.26975763962065,56,2847
2_2_4,Adv,296.0631212723658,244.5,296.0631212723658,56,2012
2_2_4,Ele,260.27278731836196,211.5,260.27278731836196,54,1514
2_2_5,Adv,272.11543319019955,225.0,272.11543319019955,55,3959
2_2_5,Ele,246.88292344994804,205.0,246.88292344994804,54,2887
2_2_6,Adv,269.49596928982726,223.0,269.49596928982726,56,2605
2_2_6,Ele,247.09671945701356,209.0,247.09671945701356,54,1768
2_3_1,Adv,255.6421052631579,213.0,255.6421052631579,54,3515
2_3_1,Ele,252.00106809078773,214.0,252.00106809078773,56,3745
2_3_2,Adv,260.9940959409594,217.0,260.9940959409594,54,4065
2_3_2,Ele,266.04079754601224,222.0,266.04079754601224,56,3260
2_3_3,Adv,256.6565704746005,212.0,256.6565704746005,56,4193
2_3_3,Ele,244.86243163651662,211.0,244.86243163651662,54,2377
2_3_4,Adv,266.39231407243574,218.0,266.39231407243574,54,3617
2_3_4,Ele,266.01495132127957,216.0,266.01495132127957,56,2876
2_4_1,Adv,264.7672741078208,221.0,264.7672741078208,56,2634
2_4_1,Ele,247.50989522700814,213.0,247.50989522700814,54,1718
2_4_2,Adv,317.60242251514074,243.0,317.60242251514074,56,2807
2_4_2,Ele,251.31998021760634,216.0,251.31998021760634,53,2022
2_4_3,Adv,273.2447883765003,228.0,273.2447883765003,56,3166
2_4_3,Ele,255.74067415730337,217.0,255.74067415730337,53,2225
2_4_4,Adv,285.9514183240952,227.0,285.9514183240952,56,3067
2_4_4,Ele,260.1609145815358,211.0,260.1609145815358,53,2318
2_4_5,Adv,273.7845735643901,211.0,273.7845735643901,53,2943
2_4_5,Ele,280.59690444145355,225.0,280.59690444145355,56,2972
2_4_6,Adv,262.84754098360656,218.0,262.84754098360656,53,1830
2_4_6,Ele,260.1456228956229,217.0,260.1456228956229,56,2376
2_4_7,Adv,281.58049886621313,228.5,281.58049886621313,56,3528
2_4_7,Ele,257.6336542870243,215.0,257.6336542870243,53,2181
2_5_1,Adv,269.0356446672236,218.0,269.0356446672236,54,3591
2_5_1,Ele,261.58512786002694,220.0,261.58512786002694,56,2972
2_5_2,Adv,268.1784535596417,222.0,268.1784535596417,54,4242
2_5_2,Ele,256.3895420792079,217.0,256.3895420792079,56,3232
2_5_3,Adv,286.9168096054888,234.5,286.9168096054888,56,2332
2_5_3,Ele,253.42113022113023,215.0,253.42113022113023,54,2035
2_5_4,Adv,262.172710951526,215.0,262.172710951526,54,2785
2_5_4,Ele,265.3605388272583,221.0,265.3605388272583,56,2524
2_5_5,Adv,266.67607303770455,224.0,266.67607303770455,56,4217
2_5_5,Ele,260.18459370596526,214.0,260.18459370596526,54,2129
2_6_1,Adv,257.1872978535725,212.0,257.1872978535725,54,3401
2_6_1,Ele,258.4073041538891,217.0,258.4073041538891,56,3587
2_6_2,Adv,291.21862197392926,225.0,291.21862197392926,56,2685
2_6_2,Ele,241.73929961089493,210.0,241.73929961089493,54,2313
2_6_3,Adv,252.28172942817295,215.0,252.28172942817295,54,2151
2_6_3,Ele,252.3133528265107,217.0,252.3133528265107,56,2052
2_6_4,Adv,269.28010471204186,224.0,269.28010471204186,56,4202
2_6_4,Ele,233.7195767195767,204.0,233.7195767195767,54,2268
2_7_1,Adv,276.50212930700735,228.0,276.50212930700735,56,2583
2_7_1,Ele,246.6586345381526,209.0,246.6586345381526,54,1992
2_7_2,Adv,255.7533143939394,214.0,255.7533143939394,56,4224
2_7_2,Ele,233.568093385214,200.0,233.568093385214,54,2570
2_7_3,Adv,250.3663629460896,211.0,250.3663629460896,54,2634
2_7_3,Ele,246.36813436223332,212.0,246.36813436223332,56,2203
2_7_4,Adv,238.1520205259782,205.0,238.1520205259782,54,3118
2_7_4,Ele,242.21655629139073,212.0,242.21655629139073,56,3020
2_7_5,Adv,254.04299812030075,213.0,254.04299812030075,56,4256
2_7_5,Ele,236.98549410698095,204.0,236.98549410698095,54,3309
2_7_6,Adv,237.31752521122922,205.0,237.31752521122922,54,3669
2_7_6,Ele,242.68185240963857,206.5,242.68185240963857,56,2656
2_8_1,Adv,264.74468085106383,221.0,264.74468085106383,54,2585
2_8_1,Ele,266.6870579915134,224.0,266.6870579915134,56,2828
2_8_2,Adv,257.8155912217491,217.0,257.8155912217491,54,3053
2_8_2,Ele,252.77326823314007,212.0,252.77326823314007,56,3277
2_8_3,Adv,261.7075885328836,213.0,261.7075885328836,56,2965
2_8_3,Ele,256.2458708708709,211.0,256.2458708708709,54,2664
2_8_4,Adv,268.01494682379996,225.0,268.01494682379996,56,3479
2_8_4,Ele,262.2487933304081,222.0,262.2487933304081,54,2279
2_8_5,Adv,265.1146161934806,215.0,265.1146161934806,54,3804
2_8_5,Ele,262.63004032258067,218.0,262.63004032258067,56,2976
2_8_6,Adv,249.76247582205028,209.0,249.76247582205028,54,2585
2_8_6,Ele,253.83117483811287,214.0,253.83117483811287,56,2162
2_9_1,Adv,289.9621670702179,233.0,289.9621670702179,56,3304
2_9_1,Ele,263.57436237164626,216.0,263.57436237164626,54,3019
2_9_2,Adv,285.1583180987203,223.0,285.1583180987203,56,2735
2_9_2,Ele,251.4298245614035,210.0,251.4298245614035,54,2052
2_9_3,Adv,273.17522580645164,227.0,273.17522580645164,56,3875
2_9_3,Ele,245.68481788676525,208.0,245.68481788676525,54,2773
2_9_4,Adv,268.53269133299546,220.0,268.53269133299546,54,3946
2_9_4,Ele,255.79832613390928,211.0,255.79832613390928,56,3704
2_9_5,Adv,281.4330574488802,232.0,281.4330574488802,56,4108
2_9_5,Ele,247.81353240152478,209.0,247.81353240152478,54,3148
2_9_6,Adv,276.76605073598495,223.0,276.76605073598495,54,3193
2_9_6,Ele,261.1063590320765,223.0,261.1063590320765,56,1777
3_10_1,Adv,265.702588483888,217.0,265.702588483888,55,1893
3_10_1,Ele,274.3973941368078,223.0,274.3973941368078,52,1842
3_10_2,Adv,252.8948268490808,212.0,252.8948268490808,52,2339
3_10_2,Ele,244.50391164289002,206.0,244.50391164289002,55,2173
3_10_3,Adv,251.97991967871485,212.0,251.97991967871485,52,2490
3_10_3,Ele,244.72131147540983,210.0,244.72131147540983,55,2013
3_10_4,Adv,269.4439488551888,223.0,269.4439488551888,52,3363
3_10_4,Ele,249.31094292021444,211.0,249.31094292021444,55,3171
3_10_5,Adv,243.23814597762387,208.0,243.23814597762387,55,3754
3_10_5,Ele,254.72557427258806,216.0,254.72557427258806,52,3265
3_10_6,Adv,241.45123106060606,204.5,241.45123106060606,55,2112
3_10_6,Ele,232.25375375375376,203.5,232.25375375375376,52,1998
3_1_1,Adv,273.05510150276825,220.0,273.05510150276825,55,3793
3_1_1,Ele,279.1305741766249,225.0,279.1305741766249,52,3431
3_1_2,Adv,276.5332383665717,227.0,276.5332383665717,55,2106
3_1_2,Ele,283.6417247939125,230.0,283.6417247939125,52,1577
3_1_3,Adv,275.761047979798,220.0,275.761047979798,52,3168
3_1_3,Ele,243.3891242937853,212.0,243.3891242937853,55,2832
3_1_4,Adv,277.9100054377379,227.0,277.9100054377379,52,3678
3_1_4,Ele,256.79825974863036,218.0,256.79825974863036,55,3103
3_1_5,Adv,281.46359088382434,228.0,281.46359088382434,52,3598
3_1_5,Ele,265.4738000880669,216.0,265.4738000880669,55,2271
3_2_1,Adv,275.6870581002152,222.0,275.6870581002152,55,3253
3_2_1,Ele,273.4430908458058,216.0,273.4430908458058,52,2873
3_2_2,Adv,307.904339710686,242.0,307.904339710686,52,2143
3_2_2,Ele,264.8742661448141,220.0,264.8742661448141,55,2044
3_2_3,Adv,274.55667870036103,229.0,274.55667870036103,52,2770
3_2_3,Ele,262.1445530726257,219.0,262.1445530726257,55,2864
3_2_4,Adv,278.18888888888887,226.0,278.18888888888887,52,2880
3_2_4,Ele,252.56791017747193,212.0,252.56791017747193,55,2761
3_2_5,Adv,266.04845154845157,219.5,266.04845154845157,55,4004
3_2_5,Ele,262.48233618233616,217.0,262.48233618233616,52,3510
3_3_1,Adv,293.00279969457875,230.0,293.00279969457875,55,3929
3_3_1,Ele,293.86955407483345,231.0,293.86955407483345,52,3902
3_3_2,Adv,284.1908713692946,227.5,284.1908713692946,55,3856
3_3_2,Ele,281.7347746650426,230.0,281.7347746650426,52,3284
3_3_3,Adv,291.852481491637,228.0,291.852481491637,52,3647
3_3_3,Ele,269.01763068357565,222.0,269.01763068357565,55,3233
3_3_4,Adv,300.48722931704606,235.0,300.48722931704606,52,3602
3_3_4,Ele,268.1161863887186,220.0,268.1161863887186,55,3262
3_3_5,Adv,281.28105797488644,227.0,281.28105797488644,55,3743
3_3_5,Ele,286.98452102803736,232.0,286.98452102803736,52,3424
3_4_1,Adv,274.28858447488585,225.0,274.28858447488585,51,3285
3_4_1,Ele,240.0550064460679,211.0,240.0550064460679,55,2327
3_4_2,Adv,268.6501494023904,219.0,268.6501494023904,55,4016
3_4_2,Ele,278.78682411435676,228.0,278.78682411435676,51,3218
3_4_3,Adv,276.7082477252715,223.0,276.7082477252715,55,3407
3_4_3,Ele,273.42657952069715,227.0,273.42657952069715,51,2295
3_4_4,Adv,261.53779748016797,219.0,261.53779748016797,55,4286
3_4_4,Ele,256.14829443447036,214.0,256.14829443447036,51,2785
3_4_5,Adv,279.54666146036703,221.0,279.54666146036703,55,2561
3_4_5,Ele,262.5528120713306,222.0,262.5528120713306,51,2187
3_5_1,Adv,286.1137344503681,229.0,286.1137344503681,52,3939
3_5_1,Ele,262.3744813278008,214.0,262.3744813278008,55,2892
3_5_2,Adv,277.9647668393782,223.0,277.9647668393782,52,3860
3_5_2,Ele,253.0758256274769,215.0,253.0758256274769,55,3785
3_5_3,Adv,265.0759625390219,222.0,265.0759625390219,55,2883
3_5_3,Ele,270.19815340909093,228.0,270.19815340909093,52,2816
3_5_4,Adv,262.55172413793105,221.0,262.55172413793105,52,3741
3_5_4,Ele,249.74292950612073,216.0,249.74292950612073,55,2369
3_6_1,Adv,266.02111269614835,221.0,266.02111269614835,52,3505
3_6_1,Ele,254.63405157188274,219.0,254.63405157188274,55,2831
3_6_2,Adv,247.97203196347033,208.0,247.97203196347033,55,1752
3_6_2,Ele,259.3314087759815,217.0,259.3314087759815,52,1732
3_6_3,Adv,287.40639481000926,224.5,287.40639481000926,52,2158
3_6_3,Ele,258.07012035583466,215.0,258.07012035583466,55,1911
3_6_4,Adv,282.8103217158177,226.0,282.8103217158177,55,2984
3_6_4,Ele,269.6714671467147,219.0,269.6714671467147,52,2222
3_6_5,Adv,277.95559792971943,228.0,277.95559792971943,52,3671
3_6_5,Ele,258.1905931905932,214.0,258.1905931905932,55,2849
3_6_6,Adv,261.1004870546014,216.0,261.1004870546014,55,3901
3_6_6,Ele,267.2978073827366,221.0,267.2978073827366,52,3603
3_6_7,Adv,277.27078148332504,223.0,277.27078148332504,52,2009
3_6_7,Ele,263.2769607843137,219.0,263.2769607843137,55,2040
3_7_1,Adv,293.9076840981857,235.0,293.9076840981857,55,3748
3_7_1,Ele,275.29707839166906,226.0,275.29707839166906,52,3457
3_7_2,Adv,259.41993087557603,218.0,259.41993087557603,55,3472
3_7_2,Ele,251.1214742384355,213.0,251.1214742384355,52,2659
3_7_3,Adv,280.7242339832869,226.0,280.7242339832869,55,3949
3_7_3,Ele,280.04226618705036,234.0,280.04226618705036,52,3336
3_7_4,Adv,285.19559072922556,232.0,285.19559072922556,52,3538
3_7_4,Ele,279.5826859045505,228.0,279.5826859045505,55,3604
3_7_5,Adv,290.89924812030074,231.0,290.89924812030074,52,3325
3_7_5,Ele,262.0047602856171,213.0,262.0047602856171,55,2941
3_7_6,Adv,263.3472534532605,217.0,263.3472534532605,55,3113
3_7_6,Ele,263.4587348135735,218.0,263.4587348135735,52,2387
3_7_7,Adv,264.6592415804826,221.0,264.6592415804826,52,3771
3_7_7,Ele,248.66794569067295,213.0,248.66794569067295,55,3388
3_8_1,Adv,287.2060052219321,224.0,287.2060052219321,52,3830
3_8_1,Ele,272.12179908076166,215.0,272.12179908076166,55,3046
3_8_2,Adv,291.35956890920966,233.0,291.35956890920966,52,3062
3_8_2,Ele,273.58182549256134,225.0,273.58182549256134,55,2487
3_8_3,Adv,261.7200377477194,217.0,261.7200377477194,55,3179
3_8_3,Ele,275.4463801780875,227.0,275.4463801780875,52,2583
3_8_4,Adv,257.64448730311796,216.0,257.64448730311796,55,3111
3_8_4,Ele,259.5492848859683,213.0,259.5492848859683,52,2587
3_8_5,Adv,287.97346600331673,234.0,287.97346600331673,52,2412
3_8_5,Ele,257.64154302670624,216.0,257.64154302670624,55,1685
3_8_6,Adv,288.6114971572963,226.0,288.6114971572963,52,3166
3_8_6,Ele,275.3918918918919,219.0,275.3918918918919,55,2294
3_9_1,Adv,281.3236568457539,226.0,281.3236568457539,55,2308
3_9_1,Ele,269.8904510837727,219.0,269.8904510837727,51,1707
3_9_2,Adv,264.7701064093046,220.0,264.7701064093046,55,4041
3_9_2,Ele,268.41707879986814,221.0,268.41707879986814,51,3033
3_9_3,Adv,257.3076139546728,213.0,257.3076139546728,55,3927
3_9_3,Ele,250.4426505213589,213.0,250.4426505213589,51,2973
3_9_4,Adv,268.50171286203675,221.0,268.50171286203675,51,3211
3_9_4,Ele,248.06704172526958,214.0,248.06704172526958,55,2133
