text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_1_1,30,Adv,0.24910607866507747,0.28758620689655173,58,1450
1_1_1,30,Ele,0.1976190476190476,0.14164648910411623,59,1652
1_1_1,31,Adv,0.31649484536082473,0.3078093306288032,58,1972
1_1_1,31,Ele,0.254149377593361,0.22197922361946418,59,1829
1_1_2,32,Adv,0.21715328467153286,0.23563218390804597,58,870
1_1_2,33,Adv,0.3501577287066246,0.329153605015674,58,638
1_1_2,33,Ele,0.16310160427807488,0.2465331278890601,59,649
1_1_2,34,Adv,0.24334600760456274,0.22141560798548093,58,2204
1_1_2,34,Ele,0.2642857142857143,0.2460048426150121,59,2065
1_1_2,35,Adv,0.18092909535452323,0.1687192118226601,58,812
1_1_2,35,Ele,0.21294363256784968,0.17175141242937852,59,885
1_1_2,36,Adv,0.2240325865580448,0.15618661257606492,58,986
1_1_2,36,Ele,0.15917602996254682,0.10972346119536129,59,1121
1_1_2,37,Adv,0.33136094674556216,0.23084291187739464,58,1044
1_1_2,37,Ele,0.4068965517241379,0.2542372881355932,59,295
1_1_3,38,Adv,0.23379819524200163,0.2620917734601075,59,2419
1_1_3,38,Ele,0.23922231614539308,0.2349137931034483,58,2320
1_1_3,39,Adv,0.3333333333333333,0.29721549636803873,59,1652
1_1_3,39,Ele,0.29878048780487804,0.30877742946708464,58,638
1_1_3,40,Adv,0.29183673469387755,0.2213359920239282,59,1003
1_1_3,40,Ele,0.3314121037463977,0.2801724137931034,58,696
1_1_4,41,Adv,0.18916349809885932,0.22092343658679134,59,1711
1_1_4,41,Ele,0.21734104046242775,0.2541507024265645,58,1566
1_1_4,42,Adv,0.2859078590785908,0.3241525423728814,59,1416
1_1_4,42,Ele,0.22629969418960244,0.25783699059561127,58,1276
1_1_4,43,Adv,0.2743801652892562,0.29794826048171275,59,1121
1_1_4,43,Ele,0.33271375464684017,0.4056795131845842,58,986
1_1_4,44,Adv,0.304029304029304,0.28278322925958965,59,1121
1_1_5,45,Adv,0.14685314685314685,0.13453389830508475,59,944
1_1_5,45,Ele,0.14735099337748345,0.18857758620689655,58,928
1_1_5,46,Adv,0.27892234548335976,0.210759027266028,59,1357
1_1_5,46,Ele,0.2070393374741201,0.20919540229885059,58,870
1_1_5,47,Adv,0.16608996539792387,0.1288135593220339,59,590
1_1_5,48,Adv,0.3,0.2737940026075619,59,1534
1_1_5,48,Ele,0.33951497860199714,0.3410794602698651,58,1334
1_1_6,49,Adv,0.18807339449541285,0.256631299734748,58,1508
1_1_6,50,Adv,0.34,0.35727969348659006,58,1044
1_1_6,51,Adv,0.308974358974359,0.34195402298850575,58,1392
1_1_6,51,Ele,0.1796875,0.23728813559322035,59,1534
1_1_6,52,Adv,0.2292590246991767,0.26252439817826934,58,3074
1_1_6,52,Ele,0.22171052631578947,0.23097374543037555,59,3009
1_1_7,53,Adv,0.19931271477663232,0.2288135593220339,59,472
1_1_7,53,Ele,0.18688524590163935,0.22844827586206898,58,464
1_1_7,54,Adv,0.17922077922077922,0.1760104302477184,59,767
1_1_7,55,Adv,0.24271844660194175,0.2319915254237288,59,944
1_1_7,55,Ele,0.22871046228710462,0.19504310344827586,58,928
1_1_7,56,Adv,0.250501002004008,0.2086864406779661,59,944
1_1_7,56,Ele,0.1695205479452055,0.23946360153256704,58,1044
1_1_7,57,Adv,0.24427480916030533,0.2788135593220339,59,1180
1_1_7,57,Ele,0.28776978417266186,0.2913793103448276,58,1160
1_1_7,58,Adv,0.23841059602649006,0.22099087353324642,59,1534
1_1_7,58,Ele,0.2797527047913447,0.21120689655172414,58,1392
1_1_7,59,Adv,0.3038229376257545,0.4300847457627119,59,944
1_1_7,60,Adv,0.2824156305506217,0.2694023193577163,59,1121
1_2_1,61,Adv,0.1621301775147929,0.1915991156963891,59,1357
1_2_1,61,Ele,0.16117647058823528,0.18365817091454273,58,1334
1_2_1,62,Adv,0.21719038817005545,0.24358353510895883,59,2065
1_2_1,62,Ele,0.3166421207658321,0.3020989505247376,58,1334
1_2_1,63,Adv,0.24751491053677932,0.21133474576271186,59,1888
1_2_1,63,Ele,0.24615384615384617,0.2422867513611615,58,1102
1_2_1,64,Adv,0.222486144101346,0.17796610169491525,59,2360
1_2_1,64,Ele,0.23015165031222123,0.20935960591133004,58,2030
1_2_2,65,Adv,0.22009569377990432,0.3116036505867014,59,767
1_2_2,65,Ele,0.2358490566037736,0.24482758620689654,58,580
1_2_2,66,Adv,0.24334600760456274,0.2711864406779661,59,1003
1_2_2,66,Ele,0.23927765237020315,0.22783251231527094,58,812
1_2_2,67,Adv,0.19896640826873385,0.18038740920096852,59,826
1_2_2,67,Ele,0.19607843137254902,0.17857142857142858,58,812
1_2_2,68,Adv,0.22089227421109903,0.21977401129943502,59,1770
1_2_2,68,Ele,0.25153374233128833,0.25914315569487983,58,1914
1_2_2,69,Adv,0.28966521106259097,0.2940677966101695,59,1180
1_2_2,69,Ele,0.1861777150916784,0.20314842578710646,58,1334
1_2_2,70,Adv,0.26765015806111697,0.2498633132859486,59,1829
1_2_2,70,Ele,0.2554194156456173,0.2704741379310345,58,1856
1_2_3,71,Adv,0.1836283185840708,0.24010217113665389,58,1566
1_2_3,72,Adv,0.2987101154107264,0.30715197956577267,58,3132
1_2_3,72,Ele,0.2582297000731529,0.2781201848998459,59,2596
1_2_3,73,Adv,0.28853383458646614,0.3328544061302682,58,2088
1_2_3,73,Ele,0.265625,0.26339899221255153,59,2183
1_2_3,74,Adv,0.20881226053639848,0.1748768472906404,58,1218
1_2_4,75,Adv,0.25024154589371983,0.3014460511679644,58,1798
1_2_4,75,Ele,0.2565104166666667,0.317090395480226,59,1416
1_2_4,76,Adv,0.2536764705882353,0.23830049261083744,58,1624
1_2_4,76,Ele,0.2613333333333333,0.22094430992736078,59,1652
1_2_4,77,Adv,0.2777777777777778,0.22241379310344828,58,1160
1_2_4,77,Ele,0.16521739130434782,0.1374764595103578,59,531
1_2_4,78,Adv,0.3669724770642202,0.28879310344827586,58,464
1_2_4,78,Ele,0.35978835978835977,0.24858757062146894,59,531
1_2_4,79,Adv,0.272108843537415,0.2206896551724138,58,580
1_2_4,79,Ele,0.3178294573643411,0.18926553672316385,59,354
1_2_4,80,Adv,0.30917874396135264,0.22167487684729065,58,406
1_2_4,80,Ele,0.21818181818181817,0.1638418079096045,59,354
1_2_4,81,Adv,0.2398871119473189,0.21087533156498675,58,2262
1_2_4,81,Ele,0.23173277661795408,0.17419962335216574,59,1062
1_2_5,82,Adv,0.1709039548022599,0.23084291187739464,58,1044
1_2_5,82,Ele,0.14715189873417722,0.1958568738229755,59,1062
1_2_5,83,Adv,0.3159851301115242,0.41982758620689653,58,1160
1_2_5,83,Ele,0.3422818791946309,0.37126715092816787,59,1239
1_2_5,84,Adv,0.2489451476793249,0.22341954022988506,58,1392
1_2_5,84,Ele,0.275049115913556,0.22747546833184656,59,1121
1_2_5,85,Adv,0.22013422818791947,0.1724137931034483,58,1450
1_2_5,85,Ele,0.2855072463768116,0.19254237288135592,59,1475
1_2_5,86,Adv,0.2485207100591716,0.1933497536945813,58,1624
1_2_6,87,Adv,0.22411003236245955,0.2608286252354049,59,2124
1_2_6,87,Ele,0.25142857142857145,0.25948275862068965,58,1160
1_2_6,88,Adv,0.3005464480874317,0.28552803129074317,59,767
1_2_6,88,Ele,0.27873563218390807,0.22811671087533156,58,754
1_2_6,89,Adv,0.30939226519337015,0.3380414312617702,59,1062
1_2_6,89,Ele,0.2697160883280757,0.19793103448275862,58,1450
1_3_1,90,Adv,0.22983425414364642,0.23728813559322035,59,1829
1_3_1,90,Ele,0.18053927315357562,0.17300832342449465,58,1682
1_3_1,91,Adv,0.27289377289377287,0.3188559322033898,59,944
1_3_1,91,Ele,0.28054298642533937,0.31157635467980294,58,812
1_3_1,92,Adv,0.3240223463687151,0.2851445663010967,59,1003
1_3_1,92,Ele,0.2876506024096386,0.22612732095490717,58,1508
1_3_1,93,Adv,0.32222222222222224,0.22432701894317048,59,1003
1_3_1,93,Ele,0.2680851063829787,0.2079107505070994,58,986
1_3_2,94,Adv,0.18811881188118812,0.2748478701825558,58,986
1_3_2,94,Ele,0.16919739696312364,0.2469733656174334,59,826
1_3_2,95,Adv,0.3555219364599092,0.378448275862069,58,1160
1_3_2,95,Ele,0.2742857142857143,0.26372881355932204,59,1475
1_3_2,96,Adv,0.24858757062146894,0.28761755485893414,58,1276
1_3_2,96,Ele,0.23547400611620795,0.2711864406779661,59,590
1_3_2,97,Adv,0.294010889292196,0.3204868154158215,58,986
1_3_2,97,Ele,0.38671875,0.3569915254237288,59,944
1_3_3,98,Adv,0.18861209964412812,0.17248255234297108,59,1003
1_3_3,98,Ele,0.21721311475409835,0.27413793103448275,58,1160
1_3_3,99,Adv,0.4666666666666667,0.4689265536723164,59,177
1_3_3,99,Ele,0.3473684210526316,0.3793103448275862,58,174
1_3_3,100,Adv,0.2638888888888889,0.24036979969183359,59,649
1_3_3,100,Ele,0.1712707182320442,0.13262599469496023,58,754
1_3_3,101,Adv,0.25688073394495414,0.19541375872382852,59,1003
1_3_3,101,Ele,0.34513274336283184,0.3146551724137931,58,232
1_3_3,102,Adv,0.26014760147601473,0.27218344965104685,59,1003
1_3_3,102,Ele,0.1828793774319066,0.12413793103448276,58,580
1_3_3,103,Adv,0.5471698113207547,0.4152542372881356,59,236
1_3_3,103,Ele,0.32116788321167883,0.21264367816091953,58,348
1_3_3,104,Adv,0.20833333333333334,0.18252933507170796,59,1534
1_3_3,104,Ele,0.23249299719887956,0.18071519795657726,58,1566
1_3_3,105,Adv,0.40264026402640263,0.337442218798151,59,649
1_3_3,105,Ele,0.3865814696485623,0.2801724137931034,58,696
1_3_4,106,Adv,0.23545706371191136,0.25112443778110943,58,1334
1_3_4,106,Ele,0.09689922480620156,0.1162227602905569,59,413
1_3_4,107,Adv,0.19886363636363635,0.2774294670846395,58,638
1_3_4,107,Ele,0.19035532994923857,0.17554479418886199,59,826
1_3_4,108,Adv,0.28679245283018867,0.2796934865900383,58,1044
1_3_4,108,Ele,0.2891832229580574,0.2890772128060264,59,1062
1_3_4,109,Adv,0.2340036563071298,0.22232304900181488,58,1102
1_3_4,110,Adv,0.2375776397515528,0.22988505747126436,58,2436
1_3_4,110,Ele,0.25061626951520133,0.24194915254237287,59,2360
1_3_5,111,Adv,0.21164772727272727,0.2827586206896552,58,1160
1_3_5,112,Adv,0.22262773722627738,0.22475369458128078,58,1624
1_3_5,112,Ele,0.12979890310786105,0.13453389830508475,59,944
1_3_5,113,Adv,0.30092592592592593,0.3054187192118227,58,812
1_3_5,114,Adv,0.25719557195571957,0.244018296973962,58,5684
1_3_5,114,Ele,0.250334672021419,0.2139430764310841,59,3127
1_4_1,115,Adv,0.25504322766570603,0.28683385579937304,58,1276
1_4_1,115,Ele,0.18518518518518517,0.19047619047619047,59,1239
1_4_1,116,Adv,0.2857142857142857,0.2617554858934169,58,1276
1_4_1,116,Ele,0.24056603773584906,0.22437449556093625,59,1239
1_4_1,117,Adv,0.25255275697753576,0.2938371239911959,58,2726
1_4_1,117,Ele,0.20402298850574713,0.24447868515665125,59,1947
1_4_1,119,Adv,0.2798955613577023,0.28582974137931033,58,3712
1_4_1,119,Ele,0.2939024390243902,0.30604413175567635,59,3127
1_4_2,120,Adv,0.24741447891805887,0.29442970822281167,58,2262
1_4_2,120,Ele,0.19642857142857142,0.19031476997578692,59,2065
1_4_2,121,Adv,0.349009900990099,0.2896551724137931,58,870
1_4_2,121,Ele,0.21311475409836064,0.1943502824858757,59,885
1_4_2,122,Adv,0.22776148582600195,0.203239289446186,58,1914
1_4_2,122,Ele,0.27885714285714286,0.22799343903772554,59,1829
1_4_2,123,Adv,0.22431865828092243,0.1743295019157088,58,1044
1_4_2,123,Ele,0.3248730964467005,0.2566585956416465,59,413
1_4_2,124,Adv,0.30094043887147337,0.24921630094043887,58,638
1_4_2,124,Ele,0.21676300578034682,0.1941448382126348,59,649
1_4_2,125,Adv,0.3125,0.2864721485411141,58,754
1_4_2,125,Ele,0.23040380047505937,0.196870925684485,59,767
1_4_2,126,Adv,0.2030360531309298,0.18421052631578946,58,1102
1_4_2,126,Ele,0.2139917695473251,0.16854990583804144,59,1062
1_4_2,127,Adv,0.35271317829457366,0.31724137931034485,58,580
1_4_2,127,Ele,0.39919354838709675,0.26348228043143296,59,649
1_4_3,128,Adv,0.22255639097744362,0.26851025869759143,59,1121
1_4_3,128,Ele,0.20875912408759123,0.26497277676951,58,1102
1_4_3,129,Adv,0.32335329341317365,0.42604006163328195,59,1298
1_4_3,129,Ele,0.27304347826086955,0.2853448275862069,58,1160
1_4_3,130,Adv,0.3356164383561644,0.3310734463276836,59,885
1_4_3,130,Ele,0.3028391167192429,0.2774294670846395,58,638
1_4_3,131,Adv,0.21428571428571427,0.24051654560129138,59,1239
1_4_3,131,Ele,0.2883817427385892,0.28065134099616856,58,1044
1_4_3,132,Adv,0.2505112474437628,0.25248392752776155,59,1711
1_4_3,132,Ele,0.31554524361948955,0.3103448275862069,58,812
1_4_4,133,Adv,0.2837653478854025,0.2775423728813559,59,1416
1_4_4,133,Ele,0.2850539291217257,0.319376026272578,58,1218
1_4_4,134,Adv,0.33557046979865773,0.28015952143569295,59,1003
1_4_4,134,Ele,0.30985915492957744,0.33772819472616633,58,986
1_4_4,135,Adv,0.33890214797136037,0.363754889178618,59,767
1_4_4,135,Ele,0.4431137724550898,0.4525862068965517,58,696
1_4_4,136,Adv,0.2729528535980149,0.2651331719128329,59,826
1_4_4,136,Ele,0.375,0.30094043887147337,58,638
1_4_4,137,Adv,0.2265193370165746,0.2076271186440678,59,708
1_4_4,137,Ele,0.24206349206349206,0.22796934865900384,58,522
1_4_4,138,Adv,0.2844400396432111,0.2916251246261216,59,2006
1_4_4,138,Ele,0.31291028446389496,0.3396029258098224,58,1914
1_4_4,139,Adv,0.3989769820971867,0.3789346246973366,59,826
1_4_4,139,Ele,0.372972972972973,0.3522167487684729,58,406
1_4_4,140,Adv,0.3888888888888889,0.4221879815100154,59,649
1_4_4,140,Ele,0.3153846153846154,0.3541114058355438,58,754
1_4_4,141,Adv,0.236983842010772,0.28728813559322036,59,1180
1_4_5,142,Adv,0.17601246105919002,0.2079107505070994,58,986
1_4_5,142,Ele,0.17224080267558528,0.2580037664783427,59,1062
1_4_5,143,Adv,0.2830188679245283,0.24689655172413794,58,1450
1_4_5,143,Ele,0.296998420221169,0.318349299926308,59,1357
1_4_5,144,Adv,0.27461858529819694,0.29442970822281167,58,1508
1_4_5,144,Ele,0.23203592814371257,0.24717514124293785,59,1416
1_4_5,145,Adv,0.40614886731391586,0.3741379310344828,58,1160
1_4_5,145,Ele,0.3548895899053628,0.28894269572235676,59,1239
1_5_1,146,Adv,0.2241183162684869,0.21731234866828086,59,1652
1_5_1,146,Ele,0.22210526315789475,0.18906064209274673,58,1682
1_5_1,147,Adv,0.2503617945007236,0.21665438467207074,59,1357
1_5_1,147,Ele,0.3078125,0.23197492163009403,58,1276
1_5_1,148,Adv,0.2268370607028754,0.16464891041162227,59,1239
1_5_1,148,Ele,0.2205607476635514,0.18773946360153257,58,1044
1_5_2,149,Adv,0.1876790830945559,0.22301516503122212,59,1121
1_5_2,149,Ele,0.1930379746835443,0.18199233716475097,58,1044
1_5_2,150,Adv,0.22950819672131148,0.17627118644067796,59,885
1_5_2,150,Ele,0.1725,0.15086206896551724,58,696
1_5_2,151,Adv,0.2039911308203991,0.149364406779661,59,944
1_5_2,151,Ele,0.19831223628691982,0.1440162271805274,58,986
1_5_2,152,Adv,0.27284595300261094,0.2867231638418079,59,1416
1_5_2,152,Ele,0.27363896848137537,0.335832083958021,58,1334
1_5_2,153,Adv,0.23710649698593436,0.19947848761408082,59,3068
1_5_2,153,Ele,0.25843503230437903,0.24981658107116655,58,2726
1_5_2,154,Adv,0.2551546391752577,0.18886198547215496,59,1652
1_5_2,154,Ele,0.22894168466522677,0.20182555780933062,58,986
1_5_3,155,Adv,0.2195318805488297,0.33457595526561046,58,2146
1_5_3,155,Ele,0.20130718954248367,0.25644804716285924,59,1357
1_5_3,156,Adv,0.3150406504065041,0.3739224137931034,58,928
1_5_3,156,Ele,0.2691552062868369,0.2502492522432702,59,1003
1_5_3,157,Adv,0.2734952481520591,0.28809788654060065,58,1798
1_5_3,157,Ele,0.24065196548418025,0.23940677966101695,59,1888
1_5_3,158,Adv,0.2975295381310419,0.26362625139043383,58,1798
1_5_3,158,Ele,0.2961460446247465,0.2847457627118644,59,885
1_5_4,159,Adv,0.27932960893854747,0.3305084745762712,59,236
1_5_4,159,Ele,0.37349397590361444,0.47413793103448276,58,232
1_5_4,160,Adv,0.2440828402366864,0.25512934879571814,59,1121
1_5_4,160,Ele,0.2623376623376623,0.2572944297082228,58,754
1_5_4,161,Adv,0.25311203319502074,0.23834745762711865,59,944
1_5_4,162,Adv,0.3657142857142857,0.4152542372881356,59,354
1_5_4,163,Adv,0.27102803738317754,0.27187824282255274,59,2891
1_5_4,163,Ele,0.2730093071354705,0.32610837438423645,58,2030
1_5_4,164,Adv,0.2866323907455013,0.3831982313927782,59,1357
1_5_4,164,Ele,0.2958860759493671,0.33620689655172414,58,1276
1_5_4,165,Adv,0.24197983501374887,0.19743249225320939,59,2259
1_5_4,165,Ele,0.29405940594059404,0.27155172413793105,58,2088
1_5_5,166,Adv,0.17997750281214847,0.2796934865900383,58,1566
1_5_5,166,Ele,0.18614130434782608,0.24616626311541565,59,1239
1_5_5,167,Adv,0.34673366834170855,0.39655172413793105,58,1682
1_5_5,167,Ele,0.3072429906542056,0.325172630257376,59,1593
1_5_5,168,Adv,0.291156462585034,0.25655172413793104,58,1450
1_5_5,168,Ele,0.24390243902439024,0.23728813559322035,59,1357
1_6_1,169,Adv,0.19651162790697674,0.2189265536723164,59,1416
1_6_1,169,Ele,0.17933491686460806,0.22772988505747127,58,1392
1_6_1,170,Adv,0.26782077393075354,0.24523305084745764,59,1888
1_6_1,170,Ele,0.23670212765957446,0.24275862068965517,58,1450
1_6_1,171,Adv,0.2938856015779093,0.3310734463276836,59,1770
1_6_1,171,Ele,0.29555555555555557,0.2916666666666667,58,696
1_6_2,172,Adv,0.19617224880382775,0.30439952437574314,58,1682
1_6_2,172,Ele,0.18271604938271604,0.3154016212232867,59,1357
1_6_2,173,Adv,0.2604444444444444,0.33783783783783783,58,2146
1_6_2,173,Ele,0.256059009483667,0.28762198253723675,59,1947
1_6_2,174,Adv,0.3424657534246575,0.4852216748768473,58,406
1_6_2,174,Ele,0.26666666666666666,0.2440677966101695,59,590
1_6_2,175,Adv,0.24057217165149544,0.2185761957730812,58,1798
1_6_2,175,Ele,0.1910902696365768,0.19026790595954074,59,1829
1_6_2,176,Adv,0.3586206896551724,0.32241379310344825,58,580
1_6_2,176,Ele,0.3717948717948718,0.33220338983050846,59,590
1_6_3,177,Adv,0.1846435100548446,0.21006676938880328,59,1947
1_6_3,177,Ele,0.18448637316561844,0.22758620689655173,58,1740
1_6_3,178,Adv,0.2764786795048143,0.2549435028248588,59,1416
1_6_3,178,Ele,0.2119089316987741,0.2517241379310345,58,1160
1_6_3,179,Adv,0.28193832599118945,0.2983050847457627,59,1180
1_6_3,179,Ele,0.272863568215892,0.3550156739811912,58,1276
1_6_3,180,Adv,0.34516523867809057,0.37582903463522477,59,1357
1_6_3,180,Ele,0.38519924098671726,0.3691683569979716,58,986
1_6_4,181,Adv,0.22872340425531915,0.27262931034482757,58,928
1_6_4,181,Ele,0.18543956043956045,0.17686072218128224,59,1357
1_6_4,182,Adv,0.2556131260794473,0.229064039408867,58,1218
1_6_4,182,Ele,0.22061191626409019,0.2179176755447942,59,1239
1_6_4,183,Adv,0.224105461393597,0.23411978221415608,58,1102
1_6_4,183,Ele,0.15101289134438306,0.1585244267198405,59,1003
1_6_4,184,Adv,0.21354166666666666,0.21966794380587484,58,1566
1_6_4,184,Ele,0.20977917981072555,0.19446922390722568,59,1121
1_6_4,185,Adv,0.25098554533508544,0.2661169415292354,58,1334
1_6_4,185,Ele,0.21621621621621623,0.2153954802259887,59,1416
1_7_1,186,Adv,0.15508021390374332,0.14080459770114942,58,1740
1_7_1,186,Ele,0.2,0.2014341590612777,59,1534
1_7_1,187,Adv,0.2883895131086142,0.21839080459770116,58,1740
1_7_1,187,Ele,0.28180039138943247,0.2523540489642185,59,1062
1_7_1,188,Adv,0.19597069597069597,0.15237651444547995,58,2146
1_7_1,188,Ele,0.22409909909909909,0.16578389830508475,59,1888
1_7_1,189,Adv,0.1993006993006993,0.16787658802177857,58,1102
1_7_1,189,Ele,0.15912208504801098,0.12249614791987673,59,1298
1_7_1,190,Adv,0.23130841121495327,0.17011494252873563,58,870
1_7_1,190,Ele,0.2848605577689243,0.22245762711864406,59,944
1_7_1,191,Adv,0.2616279069767442,0.16995073891625614,58,406
1_7_1,191,Ele,0.23529411764705882,0.14285714285714285,59,413
1_7_1,192,Adv,0.1910569105691057,0.11551724137931034,58,580
1_7_1,192,Ele,0.17253521126760563,0.1135593220338983,59,590
1_7_1,193,Adv,0.5725806451612904,0.4353448275862069,58,232
1_7_1,193,Ele,0.3937007874015748,0.3107344632768362,59,177
1_7_2,194,Adv,0.21700879765395895,0.2123152709359606,58,2030
1_7_2,194,Ele,0.19738072965388212,0.1751361161524501,58,2204
1_7_2,195,Adv,0.2332214765100671,0.2098950524737631,58,1334
1_7_2,195,Ele,0.24398073836276082,0.21293103448275863,58,1160
1_7_2,196,Adv,0.2445859872611465,0.28735632183908044,58,1566
1_7_2,196,Ele,0.23537803138373753,0.23724137931034484,58,1450
1_7_2,197,Adv,0.27086614173228346,0.20689655172413793,58,1508
1_7_2,197,Ele,0.3136094674556213,0.2786206896551724,58,1450
1_7_2,198,Adv,0.2825719120135364,0.19865067466266867,58,1334
1_7_2,198,Ele,0.3068362480127186,0.2139498432601881,58,1276
1_7_3,199,Adv,0.26580226904376014,0.2627118644067797,59,1062
1_7_3,199,Ele,0.18118466898954705,0.14705882352941177,58,986
1_7_3,200,Adv,0.16300940438871472,0.16024653312788906,59,649
1_7_3,200,Ele,0.2488479262672811,0.20474137931034483,58,464
1_7_3,201,Adv,0.3216374269005848,0.2864406779661017,59,590
1_7_3,201,Ele,0.38345864661654133,0.3275862068965517,58,580
1_7_3,202,Adv,0.23516320474777447,0.22902025630425796,59,2419
1_7_3,202,Ele,0.27898209236569277,0.2385834109972041,58,2146
1_7_3,203,Adv,0.3118279569892473,0.27509778357235987,59,767
1_7_3,203,Ele,0.20819112627986347,0.16724137931034483,58,580
1_7_3,204,Adv,0.2672508214676889,0.26571897211591033,59,1829
1_7_3,204,Ele,0.31197771587743733,0.296551724137931,58,1450
1_7_3,205,Adv,0.33666191155492153,0.3418079096045198,59,1416
1_7_3,205,Ele,0.392018779342723,0.35960591133004927,58,812
1_7_4,206,Adv,0.20056899004267426,0.1730225988700565,59,1416
1_7_4,206,Ele,0.1765601217656012,0.1625615763546798,58,1218
1_7_4,207,Adv,0.2886178861788618,0.3008474576271186,59,472
1_7_4,208,Adv,0.2781316348195329,0.2401129943502825,59,1062
1_7_4,208,Ele,0.30019880715705766,0.26340996168582376,58,1044
1_7_4,209,Adv,0.2859778597785978,0.24067796610169492,59,1180
1_7_4,209,Ele,0.29446640316205536,0.2336206896551724,58,1160
1_7_4,210,Adv,0.26426426426426425,0.21263482280431434,59,649
1_7_4,210,Ele,0.19776119402985073,0.15134099616858238,58,522
1_7_4,211,Adv,0.3273453093812375,0.3114406779661017,59,944
1_7_4,211,Ele,0.348643006263048,0.3125,58,928
1_7_4,212,Adv,0.25436681222707425,0.20497881355932204,59,1888
1_7_4,212,Ele,0.2455919395465995,0.15992865636147444,58,1682
