text_id,align_idx,level,mean_FirstPassFF,median_FirstPassFF,mean_nonzero_FirstPassFF,n_subjects,n_rows
1_7_3,203,Adv,219.4220430107527,205.0,219.4220430107527,58,372
1_7_3,203,Ele,217.5221843003413,193.0,217.5221843003413,51,293
1_7_3,204,Adv,219.93428258488498,203.0,219.93428258488498,58,913
1_7_3,204,Ele,217.89136490250695,200.5,217.89136490250695,58,718
1_7_3,205,Adv,213.47218259629102,197.0,213.47218259629102,59,701
1_7_3,205,Ele,227.90140845070422,208.5,227.90140845070422,58,426
1_7_4,206,Adv,206.52916073968706,191.0,206.52916073968706,59,703
1_7_4,206,Ele,206.6986301369863,190.0,206.6986301369863,58,657
1_7_4,207,Adv,237.91463414634146,221.0,237.91463414634146,51,246
1_7_4,208,Adv,217.09341825902337,201.0,217.09341825902337,57,471
1_7_4,208,Ele,219.62226640159045,198.0,219.62226640159045,57,503
1_7_4,209,Adv,223.0959409594096,201.0,223.0959409594096,59,542
1_7_4,209,Ele,212.64229249011856,194.5,212.64229249011856,57,506
1_7_4,210,Adv,231.97297297297297,206.0,231.97297297297297,56,333
1_7_4,210,Ele,219.73134328358208,196.5,219.73134328358208,54,268
1_7_4,211,Adv,212.68263473053892,194.0,212.68263473053892,58,501
1_7_4,211,Ele,214.1858037578288,200.0,214.1858037578288,58,479
1_7_4,212,Adv,217.17903930131004,201.0,217.17903930131004,59,916
1_7_4,212,Ele,207.03148614609572,194.0,207.03148614609572,57,794
1_7_4,213,Adv,210.14414414414415,194.0,210.14414414414415,59,777
1_7_4,213,Ele,212.55718954248366,203.5,212.55718954248366,58,612
1_8_1,214,Adv,207.541149068323,192.0,207.541149068323,58,1288
1_8_1,214,Ele,204.09027777777777,191.0,204.09027777777777,59,1152
1_8_1,215,Adv,210.8311444652908,201.0,210.8311444652908,54,533
1_8_1,215,Ele,212.28819444444446,193.5,212.28819444444446,59,576
1_8_1,216,Adv,210.2012513034411,197.0,210.2012513034411,56,959
1_8_1,216,Ele,215.2931937172775,199.5,215.2931937172775,59,1146
1_8_1,217,Adv,211.67319587628867,194.0,211.67319587628867,58,970
1_8_1,217,Ele,214.23848238482384,194.0,214.23848238482384,59,738
1_8_2,218,Adv,222.96046128500825,201.0,222.96046128500825,59,607
1_8_2,218,Ele,211.80612244897958,193.0,211.80612244897958,57,588
1_8_2,219,Adv,225.1602564102564,208.0,225.1602564102564,59,624
1_8_2,219,Ele,226.73508771929824,205.5,226.73508771929824,57,570
1_8_2,220,Adv,223.5288537549407,206.0,223.5288537549407,59,1265
1_8_2,220,Ele,217.96402116402118,202.0,217.96402116402118,57,945
1_8_2,221,Adv,231.02839756592292,219.0,231.02839756592292,59,493
1_8_2,222,Adv,217.5598705501618,201.0,217.5598705501618,57,618
1_8_2,222,Ele,214.55415162454872,198.5,214.55415162454872,57,554
1_8_2,223,Adv,218.5304347826087,204.0,218.5304347826087,59,690
1_8_2,223,Ele,216.52660300136426,191.0,216.52660300136426,58,733
1_8_3,224,Adv,212.26061493411422,199.0,212.26061493411422,59,683
1_8_3,224,Ele,211.02315484804632,199.0,211.02315484804632,58,691
1_8_3,225,Adv,214.3210137275607,201.0,214.3210137275607,58,947
1_8_3,225,Ele,215.3409836065574,196.0,215.3409836065574,58,915
1_8_3,226,Adv,227.1860465116279,203.0,227.1860465116279,56,258
1_8_3,226,Ele,210.90196078431373,195.0,210.90196078431373,54,204
1_8_3,227,Adv,223.46253746253745,205.0,223.46253746253745,58,1001
1_8_3,227,Ele,215.52391799544418,202.0,215.52391799544418,58,878
1_8_3,228,Adv,215.30366972477063,199.0,215.30366972477063,58,1090
1_8_3,228,Ele,217.8427095292767,200.0,217.8427095292767,58,871
1_8_3,229,Adv,217.9043151969981,200.0,217.9043151969981,59,533
1_8_4,230,Adv,218.10201042442293,201.0,218.10201042442293,59,1343
1_8_4,230,Ele,213.9251592356688,196.5,213.9251592356688,58,1256
1_8_4,231,Adv,225.45068664169787,208.0,225.45068664169787,59,801
1_8_4,231,Ele,218.6987542468856,200.0,218.6987542468856,58,883
1_8_4,232,Adv,217.7125813449024,202.0,217.7125813449024,59,922
1_8_4,232,Ele,216.8355408388521,197.0,216.8355408388521,58,906
1_8_4,233,Adv,237.76689445709948,214.0,237.76689445709948,59,1317
1_8_4,233,Ele,213.60312805474095,201.0,213.60312805474095,58,1023
1_8_5,234,Adv,217.13537675606642,198.0,217.13537675606642,58,783
1_8_5,234,Ele,221.982683982684,204.0,221.982683982684,59,693
1_8_5,235,Adv,223.14072847682118,208.0,223.14072847682118,58,1208
1_8_5,235,Ele,221.83621566632758,205.0,221.83621566632758,59,983
1_8_5,236,Adv,218.78410206084396,202.0,218.78410206084396,58,1019
1_8_5,236,Ele,218.56826568265683,199.0,218.56826568265683,59,813
1_9_1,237,Adv,199.37372262773724,186.0,199.37372262773724,58,685
1_9_1,237,Ele,212.0909090909091,197.0,212.0909090909091,59,627
1_9_1,238,Adv,211.1686541737649,192.0,211.1686541737649,58,1174
1_9_1,238,Ele,214.30578512396696,197.0,214.30578512396696,58,968
1_9_1,239,Adv,214.7909199522103,195.0,214.7909199522103,58,837
1_9_1,239,Ele,219.71386430678467,207.0,219.71386430678467,59,678
1_9_2,240,Adv,218.95917001338688,203.0,218.95917001338688,59,1494
1_9_2,240,Ele,215.11111111111111,195.0,215.11111111111111,58,1332
1_9_2,241,Adv,224.02660753880266,209.0,224.02660753880266,58,451
1_9_2,241,Ele,215.03554502369667,195.5,215.03554502369667,58,422
1_9_2,242,Adv,223.19611307420496,201.0,223.19611307420496,58,566
1_9_2,242,Ele,203.19518072289156,190.0,203.19518072289156,57,415
1_9_2,243,Adv,223.6992230854606,203.0,223.6992230854606,59,901
1_9_2,243,Ele,220.7904,204.0,220.7904,58,625
1_9_3,244,Adv,213.78899082568807,199.0,213.78899082568807,59,436
1_9_3,244,Ele,210.33786848072563,194.0,210.33786848072563,58,441
1_9_3,245,Adv,208.5180412371134,194.0,208.5180412371134,59,388
1_9_3,245,Ele,206.09762532981532,192.0,206.09762532981532,57,379
1_9_3,246,Adv,225.56043956043956,208.0,225.56043956043956,59,1092
1_9_3,246,Ele,214.83396226415095,196.5,214.83396226415095,57,530
1_9_3,247,Adv,204.5775577557756,192.0,204.5775577557756,59,303
1_9_3,247,Ele,200.3029197080292,183.0,200.3029197080292,57,274
1_9_4,248,Adv,208.65165876777252,197.5,208.65165876777252,58,422
1_9_4,248,Ele,219.42822966507177,207.5,219.42822966507177,59,418
1_9_4,249,Adv,210.53333333333333,192.0,210.53333333333333,56,375
1_9_4,249,Ele,211.10511363636363,201.0,211.10511363636363,54,352
1_9_4,250,Adv,222.14240506329114,209.5,222.14240506329114,57,632
1_9_4,250,Ele,219.51704545454547,205.0,219.51704545454547,59,704
1_9_4,251,Adv,208.37305699481865,193.5,208.37305699481865,56,386
1_9_4,251,Ele,213.40552995391704,199.0,213.40552995391704,57,434
1_9_4,252,Adv,215.04289544235925,200.5,215.04289544235925,58,746
1_9_4,252,Ele,208.83243967828417,193.0,208.83243967828417,59,746
1_9_5,253,Adv,219.8982869379015,204.0,219.8982869379015,58,934
1_9_5,254,Adv,213.76610169491525,200.0,213.76610169491525,58,1475
1_9_5,254,Ele,223.64722822174227,203.0,223.64722822174227,59,1389
1_9_5,255,Adv,215.08311688311687,194.0,215.08311688311687,56,385
1_9_5,255,Ele,224.44949494949495,210.5,224.44949494949495,57,396
1_9_5,256,Adv,212.55975794251134,193.0,212.55975794251134,58,661
1_9_5,256,Ele,225.79736408566723,213.0,225.79736408566723,59,607
1_9_6,257,Adv,208.39662447257385,192.5,208.39662447257385,58,474
1_9_6,257,Ele,214.05068226120858,198.0,214.05068226120858,59,513
1_9_6,258,Adv,218.9375,202.5,218.9375,58,448
1_9_6,258,Ele,215.39329268292684,193.0,215.39329268292684,58,656
1_9_6,259,Adv,216.39530332681016,196.0,216.39530332681016,57,511
1_9_6,259,Ele,222.3684210526316,208.0,222.3684210526316,59,570
1_9_6,260,Adv,222.0023923444976,203.5,222.0023923444976,57,418
1_9_6,260,Ele,222.51422319474835,209.0,222.51422319474835,56,457
1_9_6,261,Adv,212.57894736842104,177.0,212.57894736842104,55,152
1_9_6,261,Ele,215.15976331360946,202.0,215.15976331360946,58,169
1_9_6,262,Adv,219.9271523178808,204.0,219.9271523178808,57,755
1_9_6,262,Ele,220.54571843251088,206.0,220.54571843251088,58,689
1_9_6,263,Adv,251.7283950617284,222.0,251.7283950617284,54,81
1_9_6,263,Ele,236.47524752475246,172.0,236.47524752475246,54,101
1_9_6,264,Adv,218.60601503759398,204.0,218.60601503759398,58,665
1_9_6,264,Ele,221.96114864864865,200.0,221.96114864864865,59,592
2_10_1,265,Adv,217.0280112044818,211.0,217.0280112044818,54,357
2_10_1,266,Adv,219.82503556187766,199.0,219.82503556187766,54,1406
2_10_1,266,Ele,203.47033285094068,190.0,203.47033285094068,56,1382
2_10_1,267,Adv,215.36033519553072,195.0,215.36033519553072,54,716
2_10_1,267,Ele,207.54447852760737,191.0,207.54447852760737,56,652
2_10_1,268,Adv,214.0517766497462,195.0,214.0517766497462,54,985
2_10_1,268,Ele,218.34709193245777,203.0,218.34709193245777,56,1066
2_10_2,269,Adv,218.2264416315049,200.0,218.2264416315049,54,711
2_10_2,269,Ele,234.74708818635608,217.0,234.74708818635608,56,601
2_10_2,270,Adv,218.74734607218684,201.0,218.74734607218684,53,471
2_10_2,270,Ele,214.99686520376176,200.0,214.99686520376176,52,319
2_10_2,271,Adv,207.96915167095116,197.0,207.96915167095116,54,389
2_10_2,271,Ele,200.4894117647059,190.0,200.4894117647059,53,425
2_10_2,272,Adv,218.96771653543308,195.0,218.96771653543308,54,1270
2_10_2,272,Ele,209.85477802859293,193.0,209.85477802859293,56,1329
2_10_2,273,Adv,220.6156670746634,201.0,220.6156670746634,54,817
2_10_2,273,Ele,221.51044386422976,206.0,221.51044386422976,56,766
2_10_3,274,Adv,210.73858921161826,197.0,210.73858921161826,56,482
2_10_3,274,Ele,214.27906976744185,196.0,214.27906976744185,54,430
2_10_3,275,Adv,210.23214285714286,193.5,210.23214285714286,50,224
2_10_3,275,Ele,217.34854771784234,191.0,217.34854771784234,52,241
2_10_3,276,Adv,221.35220125786162,202.0,221.35220125786162,56,636
2_10_3,276,Ele,219.27306273062732,206.0,219.27306273062732,54,542
2_10_3,277,Adv,219.16143497757847,198.0,219.16143497757847,55,892
2_10_3,277,Ele,224.35430916552667,206.0,224.35430916552667,54,731
2_10_3,278,Adv,215.12408759124088,197.5,215.12408759124088,52,274
2_10_3,278,Ele,250.344,218.0,250.344,51,125
2_10_3,279,Adv,217.70443349753694,198.0,217.70443349753694,56,812
2_10_3,279,Ele,209.41689008042894,194.5,209.41689008042894,54,746
2_10_4,280,Adv,223.53349475383374,200.0,223.53349475383374,56,1239
2_10_4,280,Ele,212.22105263157894,194.0,212.22105263157894,53,1045
2_10_4,281,Adv,225.51546391752578,198.0,225.51546391752578,54,485
2_10_4,281,Ele,238.4673913043478,213.0,238.4673913043478,46,184
2_10_4,282,Adv,206.49819494584838,189.0,206.49819494584838,53,277
2_10_4,282,Ele,226.77880184331798,209.0,226.77880184331798,49,217
2_10_4,283,Adv,226.11897590361446,208.0,226.11897590361446,53,664
2_10_4,283,Ele,223.96987951807228,207.0,223.96987951807228,53,332
2_10_4,284,Adv,222.60235507246378,208.0,222.60235507246378,56,1104
2_10_4,285,Adv,212.5625,198.0,212.5625,56,784
2_10_4,285,Ele,211.66715758468337,195.0,211.66715758468337,53,679
2_1_1,286,Adv,220.5367987647967,204.0,220.5367987647967,56,1943
2_1_1,286,Ele,213.45185651353052,196.0,213.45185651353052,54,1589
2_1_1,287,Adv,220.0187969924812,204.0,220.0187969924812,56,1330
2_1_1,287,Ele,212.6106951871658,187.0,212.6106951871658,54,935
2_1_1,288,Adv,224.1497584541063,209.5,224.1497584541063,56,414
2_1_1,288,Ele,212.221635883905,194.0,212.221635883905,54,379
2_1_2,289,Adv,224.72838345864662,205.0,224.72838345864662,56,1064
2_1_2,289,Ele,218.40343347639484,199.0,218.40343347639484,54,932
2_1_2,290,Adv,217.8140703517588,201.0,217.8140703517588,55,796
2_1_2,290,Ele,217.51111111111112,193.0,217.51111111111112,54,765
2_1_2,291,Adv,214.26298701298703,189.5,214.26298701298703,54,308
2_1_2,291,Ele,194.1031746031746,170.5,194.1031746031746,51,252
2_1_2,292,Adv,212.09622411693059,192.0,212.09622411693059,54,821
2_1_2,292,Ele,214.1631205673759,194.0,214.1631205673759,48,141
2_1_2,293,Adv,220.75534759358288,195.5,220.75534759358288,56,748
2_1_2,293,Ele,214.89820359281438,200.0,214.89820359281438,54,501
2_1_3,294,Adv,215.11864406779662,195.5,215.11864406779662,54,354
2_1_3,294,Ele,211.546875,196.5,211.546875,56,448
2_1_3,295,Adv,210.20973782771534,193.0,210.20973782771534,54,1068
2_1_3,295,Ele,210.49584487534625,195.0,210.49584487534625,55,722
2_1_3,296,Adv,205.76404494382024,188.0,205.76404494382024,54,534
2_1_3,297,Adv,213.7484885126965,193.0,213.7484885126965,54,827
2_1_3,297,Ele,220.13155080213903,202.0,220.13155080213903,56,935
2_1_4,298,Adv,214.7871485943775,199.0,214.7871485943775,54,747
2_1_4,298,Ele,208.93548387096774,203.0,208.93548387096774,56,341
2_1_4,299,Adv,214.1695238095238,197.0,214.1695238095238,54,525
2_1_4,299,Ele,224.778534923339,204.0,224.778534923339,56,587
2_1_4,300,Adv,209.32291666666666,182.0,209.32291666666666,50,192
2_1_4,300,Ele,210.22018348623854,181.0,210.22018348623854,52,218
2_1_4,301,Adv,219.69791666666666,202.0,219.69791666666666,46,192
2_1_4,302,Adv,219.04347826086956,196.5,219.04347826086956,49,138
2_1_4,303,Adv,219.72307692307692,200.5,219.72307692307692,53,390
2_1_4,304,Adv,207.87545787545787,193.0,207.87545787545787,53,546
2_1_4,304,Ele,214.8622950819672,195.0,214.8622950819672,56,610
2_1_4,305,Adv,211.31932773109244,194.0,211.31932773109244,54,1309
2_1_4,305,Ele,214.65771812080536,197.0,214.65771812080536,56,1043
2_1_5,306,Adv,206.73937677053826,193.0,206.73937677053826,54,1059
2_1_5,306,Ele,220.67934224049333,203.0,220.67934224049333,56,973
2_1_5,307,Adv,220.92176039119803,204.0,220.92176039119803,54,818
2_1_5,307,Ele,223.36552567237163,201.0,223.36552567237163,56,818
2_1_5,308,Adv,223.57203389830508,203.5,223.57203389830508,53,472
2_1_5,308,Ele,224.64265129682997,192.0,224.64265129682997,55,347
2_1_5,309,Adv,221.55615942028984,205.0,221.55615942028984,54,552
2_1_5,309,Ele,222.94285714285715,205.0,222.94285714285715,56,525
2_1_5,310,Adv,218.40719696969697,199.0,218.40719696969697,54,528
2_1_5,310,Ele,220.85225225225224,202.0,220.85225225225224,54,555
2_1_5,311,Adv,213.2348484848485,203.0,213.2348484848485,54,396
2_1_5,311,Ele,222.31057268722466,204.0,222.31057268722466,56,454
2_1_6,312,Adv,224.50742857142856,205.0,224.50742857142856,56,875
2_1_6,312,Ele,205.47524752475246,193.0,205.47524752475246,54,707
2_1_6,313,Adv,219.6356807511737,201.0,219.6356807511737,56,1065
2_1_6,313,Ele,214.53080568720378,196.0,214.53080568720378,54,422
2_1_6,314,Adv,217.2148936170213,189.0,217.2148936170213,54,470
2_1_6,314,Ele,214.3985507246377,188.0,214.3985507246377,49,138
2_1_6,315,Adv,218.7794466403162,199.0,218.7794466403162,56,1265
2_1_6,315,Ele,210.82053742802304,191.0,210.82053742802304,54,1042
2_1_6,316,Adv,212.82764227642275,194.0,212.82764227642275,56,615
2_1_6,316,Ele,217.573896353167,194.0,217.573896353167,54,521
2_2_1,317,Adv,224.2057142857143,193.0,224.2057142857143,54,175
2_2_1,317,Ele,211.76774193548388,190.0,211.76774193548388,56,155
2_2_1,318,Adv,216.13882863340564,197.0,216.13882863340564,54,461
2_2_1,318,Ele,224.48387096774192,203.0,224.48387096774192,54,496
2_2_1,319,Adv,271.31,230.5,271.31,51,100
2_2_1,319,Ele,223.83969465648855,192.0,223.83969465648855,50,131
2_2_1,320,Adv,208.8880308880309,188.5,208.8880308880309,54,518
2_2_1,320,Ele,218.62796833773086,192.0,218.62796833773086,55,379
2_2_1,321,Adv,223.88679245283018,196.0,223.88679245283018,47,106
2_2_1,321,Ele,223.9018691588785,204.0,223.9018691588785,50,214
2_2_1,322,Adv,202.68951612903226,186.5,202.68951612903226,51,248
2_2_1,322,Ele,205.5607476635514,190.5,205.5607476635514,47,214
2_2_1,323,Adv,210.01226993865032,192.0,210.01226993865032,50,163
2_2_1,323,Ele,213.94845360824743,194.0,213.94845360824743,53,194
2_2_1,324,Adv,208.9139344262295,187.0,208.9139344262295,54,488
2_2_1,324,Ele,225.38407079646018,205.0,225.38407079646018,56,565
2_2_1,325,Adv,213.92346298619825,195.0,213.92346298619825,54,797
2_2_1,325,Ele,215.75485436893203,193.0,215.75485436893203,56,824
2_2_2,326,Adv,212.69367088607595,193.0,212.69367088607595,54,790
2_2_2,326,Ele,211.06573705179284,191.0,211.06573705179284,56,502
2_2_2,327,Adv,216.11784511784512,190.0,216.11784511784512,54,297
2_2_2,327,Ele,229.8897435897436,211.5,229.8897435897436,52,390
2_2_2,328,Adv,229.54516129032257,205.5,229.54516129032257,52,310
2_2_2,328,Ele,223.7465940054496,201.0,223.7465940054496,52,367
2_2_2,329,Adv,210.61818181818182,192.0,210.61818181818182,54,440
2_2_2,329,Ele,215.00375939849624,194.0,215.00375939849624,54,532
2_2_2,330,Adv,230.3595890410959,205.0,230.3595890410959,51,292
2_2_2,330,Ele,206.95324675324676,190.0,206.95324675324676,53,385
2_2_2,331,Adv,223.8941605839416,203.5,223.8941605839416,50,274
2_2_2,331,Ele,214.74912891986062,197.0,214.74912891986062,53,287
2_2_2,332,Adv,225.0484429065744,203.0,225.0484429065744,52,289
2_2_2,332,Ele,214.2985507246377,195.0,214.2985507246377,52,345
2_2_2,333,Adv,216.68096723868956,194.5,216.68096723868956,54,1282
2_2_2,333,Ele,215.51329572925061,195.0,215.51329572925061,56,1241
2_2_3,334,Adv,203.88513513513513,188.0,203.88513513513513,54,148
2_2_3,335,Adv,221.40869565217392,196.0,221.40869565217392,54,805
2_2_3,335,Ele,218.921968787515,201.0,218.921968787515,56,833
2_2_3,336,Adv,211.51461988304092,191.0,211.51461988304092,49,171
2_2_3,336,Ele,230.86829268292684,205.0,230.86829268292684,52,205
2_2_3,337,Adv,223.31604938271605,201.0,223.31604938271605,52,405
2_2_3,337,Ele,230.11614173228347,208.0,230.11614173228347,55,508
2_2_3,338,Adv,223.52892561983472,201.5,223.52892561983472,52,484
2_2_3,338,Ele,215.97543352601156,202.0,215.97543352601156,56,692
2_2_3,339,Adv,214.22151898734177,191.0,214.22151898734177,54,790
2_2_3,339,Ele,220.3743842364532,206.0,220.3743842364532,56,609
2_2_4,340,Adv,220.74651162790698,200.0,220.74651162790698,56,430
2_2_4,340,Ele,209.79387755102042,197.0,209.79387755102042,54,490
2_2_4,341,Adv,236.9925925925926,208.5,236.9925925925926,53,270
2_2_4,341,Ele,213.72532188841203,189.0,213.72532188841203,50,233
2_2_4,342,Adv,237.40625,214.0,237.40625,56,1312
2_2_4,342,Ele,212.62958280657395,191.0,212.62958280657395,54,791
2_2_5,343,Adv,214.81728880157172,194.0,214.81728880157172,55,509
2_2_5,343,Ele,214.7876857749469,197.0,214.7876857749469,54,471
2_2_5,344,Adv,230.76785714285714,210.0,230.76785714285714,50,336
2_2_5,344,Ele,224.15669515669515,205.0,224.15669515669515,50,351
2_2_5,345,Adv,217.6831896551724,196.5,217.6831896551724,52,464
2_2_5,345,Ele,210.57614678899083,192.0,210.57614678899083,53,545
2_2_5,346,Adv,215.30612244897958,198.0,215.30612244897958,52,539
2_2_5,347,Adv,233.9111111111111,210.0,233.9111111111111,48,135
2_2_5,347,Ele,209.98067632850243,188.0,209.98067632850243,46,207
2_2_5,348,Adv,223.707182320442,196.0,223.707182320442,48,181
2_2_5,348,Ele,209.91044776119404,194.0,209.91044776119404,50,268
2_2_5,349,Adv,213.0915750915751,202.0,213.0915750915751,49,273
2_2_5,349,Ele,218.64074074074074,199.0,218.64074074074074,52,270
2_2_5,350,Adv,218.84112149532712,201.0,218.84112149532712,48,321
2_2_5,351,Adv,214.43642611683848,187.0,214.43642611683848,52,291
2_2_5,352,Adv,240.12328767123287,211.0,240.12328767123287,43,73
2_2_5,353,Adv,212.6509900990099,191.0,212.6509900990099,52,404
2_2_5,353,Ele,200.13888888888889,179.5,200.13888888888889,52,396
2_2_5,354,Adv,221.63048498845265,197.0,221.63048498845265,55,433
2_2_5,354,Ele,210.14775725593668,190.0,210.14775725593668,54,379
2_2_6,355,Adv,221.42857142857142,199.0,221.42857142857142,56,490
2_2_6,355,Ele,200.76027397260273,187.5,200.76027397260273,54,292
2_2_6,356,Adv,214.5958005249344,193.0,214.5958005249344,54,381
2_2_6,356,Ele,226.46698113207546,207.5,226.46698113207546,53,212
2_2_6,357,Adv,214.31094527363183,191.0,214.31094527363183,55,402
2_2_6,357,Ele,205.3856209150327,198.5,205.3856209150327,51,306
2_2_6,358,Adv,211.3838383838384,188.5,211.3838383838384,53,198
2_2_6,358,Ele,194.2781954887218,173.0,194.2781954887218,48,133
2_2_6,359,Adv,218.3908523908524,199.0,218.3908523908524,55,481
2_2_6,359,Ele,214.45686900958466,199.0,214.45686900958466,50,313
2_2_6,360,Adv,218.32994923857868,201.5,218.32994923857868,53,394
2_2_6,360,Ele,211.56172839506172,197.0,211.56172839506172,48,324
2_2_6,361,Adv,213.67181467181467,184.0,213.67181467181467,56,259
2_2_6,361,Ele,196.12234042553192,173.5,196.12234042553192,54,188
2_3_1,362,Adv,214.30645161290323,196.0,214.30645161290323,54,434
2_3_1,362,Ele,207.78435517970402,194.0,207.78435517970402,56,473
2_3_1,363,Adv,204.55214152700185,188.0,204.55214152700185,54,1074
2_3_1,363,Ele,215.1067556296914,194.0,215.1067556296914,56,1199
2_3_1,364,Adv,217.61666666666667,201.0,217.61666666666667,54,720
2_3_1,364,Ele,213.84115523465704,196.0,213.84115523465704,56,831
2_3_1,365,Adv,191.63451776649745,177.0,191.63451776649745,49,197
2_3_1,366,Adv,211.23785594639867,196.0,211.23785594639867,54,597
2_3_1,366,Ele,207.99333333333334,189.0,207.99333333333334,55,600
2_3_1,367,Adv,214.8316430020284,197.0,214.8316430020284,54,493
2_3_1,367,Ele,214.4688473520249,198.0,214.4688473520249,56,642
2_3_2,368,Adv,210.6593164277839,198.0,210.6593164277839,54,907
2_3_2,368,Ele,218.6595744680851,197.0,218.6595744680851,56,1034
2_3_2,369,Adv,205.44,192.0,205.44,51,225
2_3_2,370,Adv,215.12984822934231,196.0,215.12984822934231,53,593
2_3_2,370,Ele,213.63,193.0,213.63,52,300
2_3_2,371,Adv,202.45652173913044,186.0,202.45652173913044,53,506
2_3_2,371,Ele,219.56807511737088,203.0,219.56807511737088,54,426
2_3_2,372,Adv,225.05479452054794,204.5,225.05479452054794,53,730
2_3_2,372,Ele,222.02949061662198,202.0,222.02949061662198,55,373
2_3_2,373,Adv,212.3514492753623,196.0,212.3514492753623,54,1104
2_3_2,373,Ele,215.74267968056787,199.0,215.74267968056787,56,1127
2_3_3,374,Adv,216.61143984220908,196.0,216.61143984220908,56,1014
2_3_3,374,Ele,214.82475660639778,201.0,214.82475660639778,54,719
2_3_3,375,Adv,205.84171907756814,192.0,205.84171907756814,56,954
2_3_3,375,Ele,210.97175866495508,193.0,210.97175866495508,54,779
2_3_3,376,Adv,218.15706214689266,199.0,218.15706214689266,55,885
2_3_3,377,Adv,222.5376712328767,201.0,222.5376712328767,52,292
2_3_3,378,Adv,212.67652671755727,195.0,212.67652671755727,56,1048
2_3_3,378,Ele,206.23435722411833,194.0,206.23435722411833,54,879
2_3_4,379,Adv,206.12033898305086,193.0,206.12033898305086,54,590
2_3_4,379,Ele,217.42150170648463,199.0,217.42150170648463,56,586
2_3_4,380,Adv,216.01166861143523,199.0,216.01166861143523,54,857
2_3_4,380,Ele,219.1611570247934,201.5,219.1611570247934,56,484
2_3_4,381,Adv,216.42995169082127,195.0,216.42995169082127,53,621
2_3_4,381,Ele,216.90543259557344,198.0,216.90543259557344,55,497
2_3_4,382,Adv,217.1904761904762,196.0,217.1904761904762,54,483
2_3_4,382,Ele,215.75561097256858,194.0,215.75561097256858,55,401
2_3_4,383,Adv,220.74149659863946,201.5,220.74149659863946,53,294
2_3_4,383,Ele,213.6734693877551,193.0,213.6734693877551,54,343
2_3_4,384,Adv,203.05383022774328,194.0,203.05383022774328,54,483
2_3_4,384,Ele,205.74513274336283,196.0,205.74513274336283,56,565
2_3_4,385,Adv,223.52595155709344,203.0,223.52595155709344,54,289
2_4_1,386,Adv,211.75314285714285,193.5,211.75314285714285,56,1750
2_4_1,386,Ele,207.8601756954612,195.5,207.8601756954612,54,1366
2_4_1,387,Adv,232.77714932126696,209.0,232.77714932126696,56,884
2_4_1,387,Ele,220.26988636363637,201.0,220.26988636363637,54,352
2_4_2,388,Adv,229.80438184663538,211.5,229.80438184663538,56,1278
2_4_2,388,Ele,212.61370123691722,195.0,212.61370123691722,53,1051
2_4_2,389,Adv,223.40847610459875,198.0,223.40847610459875,56,1109
2_4_2,389,Ele,218.9344262295082,207.0,218.9344262295082,53,610
2_4_2,390,Adv,211.74761904761905,195.5,211.74761904761905,56,420
2_4_2,390,Ele,207.71745152354572,186.0,207.71745152354572,53,361
2_4_3,391,Adv,215.11891460494812,197.0,215.11891460494812,56,1253
2_4_3,391,Ele,211.55187637969095,197.0,211.55187637969095,53,906
2_4_3,392,Adv,214.84891304347826,197.0,214.84891304347826,56,920
2_4_3,392,Ele,207.53755868544602,193.5,207.53755868544602,53,426
2_4_3,393,Adv,211.0179487179487,188.5,211.0179487179487,53,390
2_4_3,393,Ele,201.2528409090909,186.5,201.2528409090909,52,352
2_4_3,394,Adv,227.45107794361525,208.0,227.45107794361525,56,603
2_4_3,394,Ele,209.16451016635858,190.0,209.16451016635858,53,541
2_4_4,395,Adv,213.45679012345678,193.0,213.45679012345678,56,1377
2_4_4,395,Ele,207.4927536231884,193.0,207.4927536231884,53,1311
2_4_4,396,Adv,214.33652530779753,194.0,214.33652530779753,56,731
2_4_4,396,Ele,203.57685009487665,185.0,203.57685009487665,52,527
2_4_4,397,Adv,219.99374348279457,201.0,219.99374348279457,56,959
2_4_4,397,Ele,201.27916666666667,186.0,201.27916666666667,53,480
2_4_5,398,Adv,215.9316037735849,192.5,215.9316037735849,53,848
2_4_5,398,Ele,210.57444561774022,193.0,210.57444561774022,56,947
2_4_5,399,Adv,201.38079470198676,186.0,201.38079470198676,53,604
2_4_5,399,Ele,214.82965931863728,191.0,214.82965931863728,56,499
2_4_5,400,Adv,209.78600823045267,189.0,209.78600823045267,53,486
2_4_5,400,Ele,233.95454545454547,211.0,233.95454545454547,53,242
2_4_5,401,Adv,208.27118644067798,191.5,208.27118644067798,53,590
2_4_5,401,Ele,213.44414535666218,193.0,213.44414535666218,56,743
2_4_5,402,Adv,210.51566265060242,193.0,210.51566265060242,53,415
2_4_5,402,Ele,219.19223659889093,204.0,219.19223659889093,56,541
2_4_6,403,Adv,211.69004524886878,195.0,211.69004524886878,53,442
2_4_6,403,Ele,209.41129032258064,189.0,209.41129032258064,56,620
2_4_6,404,Adv,211.47659574468085,195.5,211.47659574468085,53,470
2_4_6,404,Ele,210.96147110332748,192.0,210.96147110332748,55,571
2_4_6,405,Adv,216.54700854700855,200.5,216.54700854700855,47,234
2_4_6,405,Ele,214.70532915360502,200.0,214.70532915360502,51,319
2_4_6,406,Adv,221.76900584795322,198.0,221.76900584795322,53,684
