text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_6_1,171,Ele,0.3031674208144796,0.2993827160493827,54,648
1_6_2,172,Adv,0.20889348500517063,0.2937420178799489,54,1566
1_6_2,172,Ele,0.19864864864864865,0.3413848631239936,54,1242
1_6_2,173,Adv,0.2743445692883895,0.3813813813813814,54,1998
1_6_2,173,Ele,0.2576966932725199,0.3434343434343434,54,1782
1_6_2,174,Adv,0.32038834951456313,0.48148148148148145,54,378
1_6_2,174,Ele,0.2695035460992908,0.25555555555555554,54,540
1_6_2,175,Adv,0.2644736842105263,0.2998805256869773,54,1674
1_6_2,175,Ele,0.20431472081218274,0.2270011947431302,54,1674
1_6_2,176,Adv,0.4119601328903654,0.37037037037037035,54,540
1_6_2,176,Ele,0.36036036036036034,0.362962962962963,54,540
1_6_3,177,Adv,0.19642857142857142,0.25196408529741865,54,1782
1_6_3,177,Ele,0.20130576713819368,0.24753086419753087,54,1620
1_6_3,178,Adv,0.286144578313253,0.31867283950617287,54,1296
1_6_3,178,Ele,0.21543985637342908,0.25462962962962965,54,1080
1_6_3,179,Adv,0.2990936555891239,0.4203703703703704,54,1080
1_6_3,179,Ele,0.2984126984126984,0.4132996632996633,54,1188
1_6_3,180,Adv,0.34610472541507026,0.47020933977455714,54,1242
1_6_3,180,Ele,0.4256120527306968,0.45206971677559915,54,918
1_6_4,181,Adv,0.18455743879472694,0.24537037037037038,54,864
1_6_4,181,Ele,0.1859799713876967,0.1964573268921095,54,1242
1_6_4,182,Adv,0.2433774834437086,0.25573192239858905,54,1134
1_6_4,182,Ele,0.21087314662273476,0.26631393298059963,54,1134
1_6_4,183,Adv,0.23309608540925267,0.2709551656920078,54,1026
1_6_4,183,Ele,0.16247582205029013,0.19934640522875818,54,918
1_6_4,184,Adv,0.2270861833105335,0.26954732510288065,54,1458
1_6_4,184,Ele,0.22022838499184338,0.25633528265107214,54,1026
1_6_4,185,Adv,0.2682602921646746,0.30112721417069244,54,1242
1_6_4,185,Ele,0.24420190995907232,0.25462962962962965,54,1296
1_7_1,186,Adv,0.16943866943866945,0.16358024691358025,54,1620
1_7_1,186,Ele,0.18733850129198967,0.2022792022792023,54,1404
1_7_1,187,Adv,0.27197149643705465,0.24382716049382716,54,1620
1_7_1,187,Ele,0.281947261663286,0.2551440329218107,54,972
1_7_1,188,Adv,0.22589531680440772,0.1916916916916917,54,1998
1_7_1,188,Ele,0.2209051724137931,0.17708333333333334,54,1728
