pred_col,text_col,level_type
mean_FD,llama-3.3-70b-versatile_clear_prompt,Ele
mean_FD,llama-3.3-70b-versatile_clear_prompt,diff
mean_FD,gpt-4o_clear_prompt,Adv
mean_FD,gpt-4o_clear_prompt,Ele
mean_FD,gpt-4o_clear_prompt,diff
mean_FD,gpt-5_clear_prompt,Adv
mean_FD,gpt-5_clear_prompt,Ele
mean_FD,gpt-5_clear_prompt,diff
mean_FD,gemini-2.0-flash_clear_prompt,Adv
mean_FD,gemini-2.0-flash_clear_prompt,Ele
mean_FD,gemini-2.0-flash_clear_prompt,diff
mean_FD,gemini-2.5-pro_clear_prompt,Adv
mean_FD,gemini-2.5-pro_clear_prompt,Ele
mean_FD,gemini-2.5-pro_clear_prompt,diff
mean_FD,claude-sonnet-4-0_clear_prompt,Adv
mean_FD,claude-sonnet-4-0_clear_prompt,Ele
mean_FD,claude-sonnet-4-0_clear_prompt,diff
mean_FD,text_evaluator,Adv
mean_FD,text_evaluator,Ele
mean_FD,text_evaluator,diff
mean_FD,lexile,Adv
mean_FD,lexile,Ele
mean_FD,lexile,diff
mean_FD,PLL_bert-base-uncased,Adv
mean_FD,PLL_bert-base-uncased,Ele
mean_FD,PLL_bert-base-uncased,diff
mean_FD,cpidr_density,Adv
mean_FD,cpidr_density,Ele
mean_FD,cpidr_density,diff
mean_FD,avg_integration_cost,Adv
mean_FD,avg_integration_cost,Ele
mean_FD,avg_integration_cost,diff
mean_FD,avg_embedding_depth,Adv
mean_FD,avg_embedding_depth,Ele
mean_FD,avg_embedding_depth,diff
mean_FD,mean_entropy_pythia,Adv
mean_FD,mean_entropy_pythia,Ele
mean_FD,mean_entropy_pythia,diff
mean_FD,word_length,Adv
mean_FD,word_length,Ele
mean_FD,word_length,diff
mean_FD,wordFreq_frequency,Adv
mean_FD,wordFreq_frequency,Ele
mean_FD,wordFreq_frequency,diff
mean_FD,depid_density,Adv
mean_FD,depid_density,Ele
mean_FD,depid_density,diff
mean_FD,max_embedding_depth,Adv
mean_FD,max_embedding_depth,Ele
mean_FD,max_embedding_depth,diff
mean_FD,max_integration_cost,Adv
mean_FD,max_integration_cost,Ele
mean_FD,max_integration_cost,diff
mean_FD,total_integration_cost,Adv
mean_FD,total_integration_cost,Ele
mean_FD,total_integration_cost,diff
mean_FD,CAREC_M,Adv
mean_FD,CAREC_M,Ele
mean_FD,CAREC_M,diff
mean_FD,mean_entropy_gpt2,Adv
mean_FD,mean_entropy_gpt2,Ele
mean_FD,mean_entropy_gpt2,diff
mean_FD,PLL_bert-large-uncased,Adv
mean_FD,PLL_bert-large-uncased,Ele
mean_FD,PLL_bert-large-uncased,diff
mean_FD,PLL_roberta-base,Adv
mean_FD,PLL_roberta-base,Ele
mean_FD,PLL_roberta-base,diff
mean_FD,PLL_roberta-large,Adv
mean_FD,PLL_roberta-large,Ele
mean_FD,PLL_roberta-large,diff
mean_FD,llama-3.3-70b-versatile_simple_prompt,Adv
mean_FD,llama-3.3-70b-versatile_simple_prompt,Ele
mean_FD,llama-3.3-70b-versatile_simple_prompt,diff
mean_FD,gpt-4o_simple_prompt,Adv
mean_FD,gpt-4o_simple_prompt,Ele
mean_FD,gpt-4o_simple_prompt,diff
mean_FD,gpt-5_simple_prompt,Adv
mean_FD,gpt-5_simple_prompt,Ele
mean_FD,gpt-5_simple_prompt,diff
mean_FD,gemini-2.0-flash_simple_prompt,Adv
mean_FD,gemini-2.0-flash_simple_prompt,Ele
mean_FD,gemini-2.0-flash_simple_prompt,diff
mean_FD,gemini-2.5-pro_simple_prompt,Adv
mean_FD,gemini-2.5-pro_simple_prompt,Ele
mean_FD,gemini-2.5-pro_simple_prompt,diff
mean_FD,claude-sonnet-4-0_simple_prompt,Adv
mean_FD,claude-sonnet-4-0_simple_prompt,Ele
mean_FD,claude-sonnet-4-0_simple_prompt,diff
mean_FD,llama-3.3-70b-versatile_clear_specific_prompt,Adv
mean_FD,llama-3.3-70b-versatile_clear_specific_prompt,Ele
mean_FD,llama-3.3-70b-versatile_clear_specific_prompt,diff
mean_FD,gpt-4o_clear_specific_prompt,Adv
mean_FD,gpt-4o_clear_specific_prompt,Ele
mean_FD,gpt-4o_clear_specific_prompt,diff
mean_FD,gpt-5_clear_specific_prompt,Adv
mean_FD,gpt-5_clear_specific_prompt,Ele
mean_FD,gpt-5_clear_specific_prompt,diff
mean_FD,gemini-2.0-flash_clear_specific_prompt,Adv
mean_FD,gemini-2.0-flash_clear_specific_prompt,Ele
mean_FD,gemini-2.0-flash_clear_specific_prompt,diff
mean_FD,gemini-2.5-pro_clear_specific_prompt,Adv
mean_FD,gemini-2.5-pro_clear_specific_prompt,Ele
mean_FD,gemini-2.5-pro_clear_specific_prompt,diff
mean_FD,claude-sonnet-4-0_clear_specific_prompt,Adv
mean_FD,claude-sonnet-4-0_clear_specific_prompt,Ele
mean_FD,claude-sonnet-4-0_clear_specific_prompt,diff
mean_FD,Pythia 70M Mean,Adv
mean_FD,Pythia 70M Mean,Ele
mean_FD,Pythia 70M Mean,diff
mean_FD,Pythia 160M Mean,Adv
mean_FD,Pythia 160M Mean,Ele
mean_FD,Pythia 160M Mean,diff
mean_FD,Pythia 410M Mean,Adv
mean_FD,Pythia 410M Mean,Ele
mean_FD,Pythia 410M Mean,diff
mean_FD,Pythia 1B Mean,Adv
mean_FD,Pythia 1B Mean,Ele
mean_FD,Pythia 1B Mean,diff
mean_FD,Pythia 1.4B Mean,Adv
mean_FD,Pythia 1.4B Mean,Ele
mean_FD,Pythia 1.4B Mean,diff
mean_FD,Pythia 2.8B Mean,Adv
mean_FD,Pythia 2.8B Mean,Ele
mean_FD,Pythia 2.8B Mean,diff
mean_FD,Pythia 6.9B Mean,Adv
mean_FD,Pythia 6.9B Mean,Ele
mean_FD,Pythia 6.9B Mean,diff
mean_FD,GPT-2 117M Mean,Adv
mean_FD,GPT-2 117M Mean,Ele
mean_FD,GPT-2 117M Mean,diff
mean_FD,GPT-2 345M Mean,Adv
mean_FD,GPT-2 345M Mean,Ele
mean_FD,GPT-2 345M Mean,diff
mean_FD,GPT-2 774M Mean,Adv
mean_FD,GPT-2 774M Mean,Ele
mean_FD,GPT-2 774M Mean,diff
mean_FD,GPT-2 1558M Mean,Adv
mean_FD,GPT-2 1558M Mean,Ele
mean_FD,GPT-2 1558M Mean,diff
mean_FD,GPT-J 6B Mean,Adv
mean_FD,GPT-J 6B Mean,Ele
mean_FD,GPT-J 6B Mean,diff
mean_FD,GPT-Neo 125M Mean,Adv
mean_FD,GPT-Neo 125M Mean,Ele
mean_FD,GPT-Neo 125M Mean,diff
mean_FD,GPT-Neo 1.3B Mean,Adv
mean_FD,GPT-Neo 1.3B Mean,Ele
mean_FD,GPT-Neo 1.3B Mean,diff
mean_FD,GPT-Neo 2.7B Mean,Adv
mean_FD,GPT-Neo 2.7B Mean,Ele
mean_FD,GPT-Neo 2.7B Mean,diff
mean_FD,Llama-2 7B Mean,Adv
mean_FD,Llama-2 7B Mean,Ele
mean_FD,Llama-2 7B Mean,diff
mean_FD,Llama-2 13B Mean,Adv
mean_FD,Llama-2 13B Mean,Ele
mean_FD,Llama-2 13B Mean,diff
mean_FD,OPT 350M Mean,Adv
mean_FD,OPT 350M Mean,Ele
mean_FD,OPT 350M Mean,diff
mean_FD,OPT 1.3B Mean,Adv
mean_FD,OPT 1.3B Mean,Ele
mean_FD,OPT 1.3B Mean,diff
mean_FD,OPT 2.7B Mean,Adv
mean_FD,OPT 2.7B Mean,Ele
mean_FD,OPT 2.7B Mean,diff
mean_FD,OPT 6.7B Mean,Adv
mean_FD,OPT 6.7B Mean,Ele
mean_FD,OPT 6.7B Mean,diff
mean_FD,Mistral-v0.1 7B Mean,Adv
mean_FD,Mistral-v0.1 7B Mean,Ele
mean_FD,Mistral-v0.1 7B Mean,diff
mean_FD,Mistral-v0.3 7B Mean,Adv
mean_FD,Mistral-v0.3 7B Mean,Ele
mean_FD,Mistral-v0.3 7B Mean,diff
mean_FD,Gemma 7B Mean,Adv
mean_FD,Gemma 7B Mean,Ele
mean_FD,Gemma 7B Mean,diff
mean_FD,Gemma-2 9B Mean,Adv
mean_FD,Gemma-2 9B Mean,Ele
mean_FD,Gemma-2 9B Mean,diff
mean_FD,Recurrent-Gemma 9B Mean,Adv
mean_FD,Recurrent-Gemma 9B Mean,Ele
mean_FD,Recurrent-Gemma 9B Mean,diff
mean_FD,RWKV-4 169M Mean,Adv
mean_FD,RWKV-4 169M Mean,Ele
mean_FD,RWKV-4 169M Mean,diff
mean_FD,RWKV-4 430M Mean,Adv
mean_FD,RWKV-4 430M Mean,Ele
mean_FD,RWKV-4 430M Mean,diff
mean_FD,Mamba 370M Mean,Adv
mean_FD,Mamba 370M Mean,Ele
mean_FD,Mamba 370M Mean,diff
mean_FD,Mamba 790M Mean,Adv
mean_FD,Mamba 790M Mean,Ele
mean_FD,Mamba 790M Mean,diff
mean_FD,Mamba 1.4B Mean,Adv
mean_FD,Mamba 1.4B Mean,Ele
mean_FD,Mamba 1.4B Mean,diff
mean_FD,Mamba 2.8B Mean,Adv
mean_FD,Mamba 2.8B Mean,Ele
mean_FD,Mamba 2.8B Mean,diff
mean_HigherPassFixation,flesch_reading_ease,Adv
mean_HigherPassFixation,flesch_reading_ease,Ele
mean_HigherPassFixation,flesch_reading_ease,diff
mean_HigherPassFixation,dale_chall_score,Adv
mean_HigherPassFixation,dale_chall_score,Ele
mean_HigherPassFixation,dale_chall_score,diff
mean_HigherPassFixation,gunning_fog_index,Adv
mean_HigherPassFixation,gunning_fog_index,Ele
mean_HigherPassFixation,gunning_fog_index,diff
mean_HigherPassFixation,ARI,Adv
mean_HigherPassFixation,ARI,Ele
mean_HigherPassFixation,ARI,diff
mean_HigherPassFixation,smog_index,Adv
mean_HigherPassFixation,smog_index,Ele
mean_HigherPassFixation,smog_index,diff
mean_HigherPassFixation,coleman_liau_index,Adv
mean_HigherPassFixation,coleman_liau_index,Ele
mean_HigherPassFixation,coleman_liau_index,diff
mean_HigherPassFixation,flesch_kincaid_grade_score,Adv
mean_HigherPassFixation,flesch_kincaid_grade_score,Ele
mean_HigherPassFixation,flesch_kincaid_grade_score,diff
mean_HigherPassFixation,CML2RI,Adv
mean_HigherPassFixation,CML2RI,Ele
mean_HigherPassFixation,CML2RI,diff
mean_HigherPassFixation,CAREC,Adv
mean_HigherPassFixation,CAREC,Ele
mean_HigherPassFixation,CAREC,diff
mean_HigherPassFixation,CARES,Adv
mean_HigherPassFixation,CARES,Ele
mean_HigherPassFixation,CARES,diff
mean_HigherPassFixation,SBERT,Adv
mean_HigherPassFixation,SBERT,Ele
mean_HigherPassFixation,SBERT,diff
mean_HigherPassFixation,llama-3.3-70b-versatile_clear_prompt,Adv
mean_HigherPassFixation,llama-3.3-70b-versatile_clear_prompt,Ele
mean_HigherPassFixation,llama-3.3-70b-versatile_clear_prompt,diff
mean_HigherPassFixation,gpt-4o_clear_prompt,Adv
mean_HigherPassFixation,gpt-4o_clear_prompt,Ele
mean_HigherPassFixation,gpt-4o_clear_prompt,diff
mean_HigherPassFixation,gpt-5_clear_prompt,Adv
mean_HigherPassFixation,gpt-5_clear_prompt,Ele
mean_HigherPassFixation,gpt-5_clear_prompt,diff
mean_HigherPassFixation,gemini-2.0-flash_clear_prompt,Adv
mean_HigherPassFixation,gemini-2.0-flash_clear_prompt,Ele
mean_HigherPassFixation,gemini-2.0-flash_clear_prompt,diff
mean_HigherPassFixation,gemini-2.5-pro_clear_prompt,Adv
mean_HigherPassFixation,gemini-2.5-pro_clear_prompt,Ele
mean_HigherPassFixation,gemini-2.5-pro_clear_prompt,diff
mean_HigherPassFixation,claude-sonnet-4-0_clear_prompt,Adv
mean_HigherPassFixation,claude-sonnet-4-0_clear_prompt,Ele
mean_HigherPassFixation,claude-sonnet-4-0_clear_prompt,diff
mean_HigherPassFixation,text_evaluator,Adv
mean_HigherPassFixation,text_evaluator,Ele
mean_HigherPassFixation,text_evaluator,diff
mean_HigherPassFixation,lexile,Adv
mean_HigherPassFixation,lexile,Ele
mean_HigherPassFixation,lexile,diff
mean_HigherPassFixation,PLL_bert-base-uncased,Adv
mean_HigherPassFixation,PLL_bert-base-uncased,Ele
mean_HigherPassFixation,PLL_bert-base-uncased,diff
mean_HigherPassFixation,cpidr_density,Adv
mean_HigherPassFixation,cpidr_density,Ele
mean_HigherPassFixation,cpidr_density,diff
mean_HigherPassFixation,avg_integration_cost,Adv
mean_HigherPassFixation,avg_integration_cost,Ele
mean_HigherPassFixation,avg_integration_cost,diff
mean_HigherPassFixation,avg_embedding_depth,Adv
mean_HigherPassFixation,avg_embedding_depth,Ele
mean_HigherPassFixation,avg_embedding_depth,diff
mean_HigherPassFixation,mean_entropy_pythia,Adv
mean_HigherPassFixation,mean_entropy_pythia,Ele
mean_HigherPassFixation,mean_entropy_pythia,diff
mean_HigherPassFixation,word_length,Adv
mean_HigherPassFixation,word_length,Ele
mean_HigherPassFixation,word_length,diff
mean_HigherPassFixation,wordFreq_frequency,Adv
mean_HigherPassFixation,wordFreq_frequency,Ele
mean_HigherPassFixation,wordFreq_frequency,diff
mean_HigherPassFixation,depid_density,Adv
mean_HigherPassFixation,depid_density,Ele
mean_HigherPassFixation,depid_density,diff
mean_HigherPassFixation,max_embedding_depth,Adv
mean_HigherPassFixation,max_embedding_depth,Ele
mean_HigherPassFixation,max_embedding_depth,diff
mean_HigherPassFixation,max_integration_cost,Adv
mean_HigherPassFixation,max_integration_cost,Ele
mean_HigherPassFixation,max_integration_cost,diff
mean_HigherPassFixation,total_integration_cost,Adv
mean_HigherPassFixation,total_integration_cost,Ele
mean_HigherPassFixation,total_integration_cost,diff
mean_HigherPassFixation,CAREC_M,Adv
mean_HigherPassFixation,CAREC_M,Ele
mean_HigherPassFixation,CAREC_M,diff
mean_HigherPassFixation,mean_entropy_gpt2,Adv
mean_HigherPassFixation,mean_entropy_gpt2,Ele
mean_HigherPassFixation,mean_entropy_gpt2,diff
mean_HigherPassFixation,PLL_bert-large-uncased,Adv
mean_HigherPassFixation,PLL_bert-large-uncased,Ele
mean_HigherPassFixation,PLL_bert-large-uncased,diff
mean_HigherPassFixation,PLL_roberta-base,Adv
mean_HigherPassFixation,PLL_roberta-base,Ele
mean_HigherPassFixation,PLL_roberta-base,diff
mean_HigherPassFixation,PLL_roberta-large,Adv
mean_HigherPassFixation,PLL_roberta-large,Ele
mean_HigherPassFixation,PLL_roberta-large,diff
mean_HigherPassFixation,llama-3.3-70b-versatile_simple_prompt,Adv
mean_HigherPassFixation,llama-3.3-70b-versatile_simple_prompt,Ele
mean_HigherPassFixation,llama-3.3-70b-versatile_simple_prompt,diff
mean_HigherPassFixation,gpt-4o_simple_prompt,Adv
mean_HigherPassFixation,gpt-4o_simple_prompt,Ele
mean_HigherPassFixation,gpt-4o_simple_prompt,diff
mean_HigherPassFixation,gpt-5_simple_prompt,Adv
mean_HigherPassFixation,gpt-5_simple_prompt,Ele
mean_HigherPassFixation,gpt-5_simple_prompt,diff
mean_HigherPassFixation,gemini-2.0-flash_simple_prompt,Adv
mean_HigherPassFixation,gemini-2.0-flash_simple_prompt,Ele
mean_HigherPassFixation,gemini-2.0-flash_simple_prompt,diff
mean_HigherPassFixation,gemini-2.5-pro_simple_prompt,Adv
mean_HigherPassFixation,gemini-2.5-pro_simple_prompt,Ele
mean_HigherPassFixation,gemini-2.5-pro_simple_prompt,diff
mean_HigherPassFixation,claude-sonnet-4-0_simple_prompt,Adv
mean_HigherPassFixation,claude-sonnet-4-0_simple_prompt,Ele
mean_HigherPassFixation,claude-sonnet-4-0_simple_prompt,diff
mean_HigherPassFixation,llama-3.3-70b-versatile_clear_specific_prompt,Adv
mean_HigherPassFixation,llama-3.3-70b-versatile_clear_specific_prompt,Ele
mean_HigherPassFixation,llama-3.3-70b-versatile_clear_specific_prompt,diff
mean_HigherPassFixation,gpt-4o_clear_specific_prompt,Adv
mean_HigherPassFixation,gpt-4o_clear_specific_prompt,Ele
mean_HigherPassFixation,gpt-4o_clear_specific_prompt,diff
mean_HigherPassFixation,gpt-5_clear_specific_prompt,Adv
mean_HigherPassFixation,gpt-5_clear_specific_prompt,Ele
mean_HigherPassFixation,gpt-5_clear_specific_prompt,diff
mean_HigherPassFixation,gemini-2.0-flash_clear_specific_prompt,Adv
mean_HigherPassFixation,gemini-2.0-flash_clear_specific_prompt,Ele
mean_HigherPassFixation,gemini-2.0-flash_clear_specific_prompt,diff
mean_HigherPassFixation,gemini-2.5-pro_clear_specific_prompt,Adv
mean_HigherPassFixation,gemini-2.5-pro_clear_specific_prompt,Ele
mean_HigherPassFixation,gemini-2.5-pro_clear_specific_prompt,diff
mean_HigherPassFixation,claude-sonnet-4-0_clear_specific_prompt,Adv
mean_HigherPassFixation,claude-sonnet-4-0_clear_specific_prompt,Ele
mean_HigherPassFixation,claude-sonnet-4-0_clear_specific_prompt,diff
mean_HigherPassFixation,Pythia 70M Mean,Adv
mean_HigherPassFixation,Pythia 70M Mean,Ele
mean_HigherPassFixation,Pythia 70M Mean,diff
mean_HigherPassFixation,Pythia 160M Mean,Adv
mean_HigherPassFixation,Pythia 160M Mean,Ele
mean_HigherPassFixation,Pythia 160M Mean,diff
mean_HigherPassFixation,Pythia 410M Mean,Adv
mean_HigherPassFixation,Pythia 410M Mean,Ele
mean_HigherPassFixation,Pythia 410M Mean,diff
mean_HigherPassFixation,Pythia 1B Mean,Adv
mean_HigherPassFixation,Pythia 1B Mean,Ele
mean_HigherPassFixation,Pythia 1B Mean,diff
mean_HigherPassFixation,Pythia 1.4B Mean,Adv
mean_HigherPassFixation,Pythia 1.4B Mean,Ele
mean_HigherPassFixation,Pythia 1.4B Mean,diff
mean_HigherPassFixation,Pythia 2.8B Mean,Adv
mean_HigherPassFixation,Pythia 2.8B Mean,Ele
mean_HigherPassFixation,Pythia 2.8B Mean,diff
mean_HigherPassFixation,Pythia 6.9B Mean,Adv
mean_HigherPassFixation,Pythia 6.9B Mean,Ele
mean_HigherPassFixation,Pythia 6.9B Mean,diff
mean_HigherPassFixation,GPT-2 117M Mean,Adv
mean_HigherPassFixation,GPT-2 117M Mean,Ele
mean_HigherPassFixation,GPT-2 117M Mean,diff
mean_HigherPassFixation,GPT-2 345M Mean,Adv
mean_HigherPassFixation,GPT-2 345M Mean,Ele
mean_HigherPassFixation,GPT-2 345M Mean,diff
mean_HigherPassFixation,GPT-2 774M Mean,Adv
mean_HigherPassFixation,GPT-2 774M Mean,Ele
mean_HigherPassFixation,GPT-2 774M Mean,diff
mean_HigherPassFixation,GPT-2 1558M Mean,Adv
mean_HigherPassFixation,GPT-2 1558M Mean,Ele
mean_HigherPassFixation,GPT-2 1558M Mean,diff
mean_HigherPassFixation,GPT-J 6B Mean,Adv
mean_HigherPassFixation,GPT-J 6B Mean,Ele
mean_HigherPassFixation,GPT-J 6B Mean,diff
mean_HigherPassFixation,GPT-Neo 125M Mean,Adv
mean_HigherPassFixation,GPT-Neo 125M Mean,Ele
mean_HigherPassFixation,GPT-Neo 125M Mean,diff
mean_HigherPassFixation,GPT-Neo 1.3B Mean,Adv
mean_HigherPassFixation,GPT-Neo 1.3B Mean,Ele
mean_HigherPassFixation,GPT-Neo 1.3B Mean,diff
mean_HigherPassFixation,GPT-Neo 2.7B Mean,Adv
mean_HigherPassFixation,GPT-Neo 2.7B Mean,Ele
mean_HigherPassFixation,GPT-Neo 2.7B Mean,diff
mean_HigherPassFixation,Llama-2 7B Mean,Adv
mean_HigherPassFixation,Llama-2 7B Mean,Ele
mean_HigherPassFixation,Llama-2 7B Mean,diff
mean_HigherPassFixation,Llama-2 13B Mean,Adv
mean_HigherPassFixation,Llama-2 13B Mean,Ele
mean_HigherPassFixation,Llama-2 13B Mean,diff
mean_HigherPassFixation,OPT 350M Mean,Adv
mean_HigherPassFixation,OPT 350M Mean,Ele
mean_HigherPassFixation,OPT 350M Mean,diff
mean_HigherPassFixation,OPT 1.3B Mean,Adv
mean_HigherPassFixation,OPT 1.3B Mean,Ele
mean_HigherPassFixation,OPT 1.3B Mean,diff
mean_HigherPassFixation,OPT 2.7B Mean,Adv
mean_HigherPassFixation,OPT 2.7B Mean,Ele
mean_HigherPassFixation,OPT 2.7B Mean,diff
mean_HigherPassFixation,OPT 6.7B Mean,Adv
mean_HigherPassFixation,OPT 6.7B Mean,Ele
mean_HigherPassFixation,OPT 6.7B Mean,diff
mean_HigherPassFixation,Mistral-v0.1 7B Mean,Adv
mean_HigherPassFixation,Mistral-v0.1 7B Mean,Ele
mean_HigherPassFixation,Mistral-v0.1 7B Mean,diff
mean_HigherPassFixation,Mistral-v0.3 7B Mean,Adv
mean_HigherPassFixation,Mistral-v0.3 7B Mean,Ele
mean_HigherPassFixation,Mistral-v0.3 7B Mean,diff
mean_HigherPassFixation,Gemma 7B Mean,Adv
mean_HigherPassFixation,Gemma 7B Mean,Ele
mean_HigherPassFixation,Gemma 7B Mean,diff
mean_HigherPassFixation,Gemma-2 9B Mean,Adv
mean_HigherPassFixation,Gemma-2 9B Mean,Ele
mean_HigherPassFixation,Gemma-2 9B Mean,diff
mean_HigherPassFixation,Recurrent-Gemma 9B Mean,Adv
mean_HigherPassFixation,Recurrent-Gemma 9B Mean,Ele
mean_HigherPassFixation,Recurrent-Gemma 9B Mean,diff
mean_HigherPassFixation,RWKV-4 169M Mean,Adv
mean_HigherPassFixation,RWKV-4 169M Mean,Ele
mean_HigherPassFixation,RWKV-4 169M Mean,diff
mean_HigherPassFixation,RWKV-4 430M Mean,Adv
mean_HigherPassFixation,RWKV-4 430M Mean,Ele
mean_HigherPassFixation,RWKV-4 430M Mean,diff
mean_HigherPassFixation,Mamba 370M Mean,Adv
mean_HigherPassFixation,Mamba 370M Mean,Ele
mean_HigherPassFixation,Mamba 370M Mean,diff
mean_HigherPassFixation,Mamba 790M Mean,Adv
mean_HigherPassFixation,Mamba 790M Mean,Ele
mean_HigherPassFixation,Mamba 790M Mean,diff
mean_HigherPassFixation,Mamba 1.4B Mean,Adv
mean_HigherPassFixation,Mamba 1.4B Mean,Ele
mean_HigherPassFixation,Mamba 1.4B Mean,diff
mean_HigherPassFixation,Mamba 2.8B Mean,Adv
mean_HigherPassFixation,Mamba 2.8B Mean,Ele
mean_HigherPassFixation,Mamba 2.8B Mean,diff
reading_speed,flesch_reading_ease,Adv
reading_speed,flesch_reading_ease,Ele
reading_speed,flesch_reading_ease,diff
reading_speed,dale_chall_score,Adv
reading_speed,dale_chall_score,Ele
reading_speed,dale_chall_score,diff
reading_speed,gunning_fog_index,Adv
reading_speed,gunning_fog_index,Ele
reading_speed,gunning_fog_index,diff
reading_speed,ARI,Adv
reading_speed,ARI,Ele
reading_speed,ARI,diff
reading_speed,smog_index,Adv
reading_speed,smog_index,Ele
reading_speed,smog_index,diff
reading_speed,coleman_liau_index,Adv
reading_speed,coleman_liau_index,Ele
reading_speed,coleman_liau_index,diff
reading_speed,flesch_kincaid_grade_score,Adv
reading_speed,flesch_kincaid_grade_score,Ele
reading_speed,flesch_kincaid_grade_score,diff
reading_speed,CML2RI,Adv
reading_speed,CML2RI,Ele
reading_speed,CML2RI,diff
reading_speed,CAREC,Adv
reading_speed,CAREC,Ele
reading_speed,CAREC,diff
reading_speed,CARES,Adv
reading_speed,CARES,Ele
reading_speed,CARES,diff
reading_speed,SBERT,Adv
reading_speed,SBERT,Ele
reading_speed,SBERT,diff
reading_speed,llama-3.3-70b-versatile_clear_prompt,Adv
reading_speed,llama-3.3-70b-versatile_clear_prompt,Ele
reading_speed,llama-3.3-70b-versatile_clear_prompt,diff
reading_speed,gpt-4o_clear_prompt,Adv
reading_speed,gpt-4o_clear_prompt,Ele
reading_speed,gpt-4o_clear_prompt,diff
reading_speed,gpt-5_clear_prompt,Adv
reading_speed,gpt-5_clear_prompt,Ele
reading_speed,gpt-5_clear_prompt,diff
reading_speed,gemini-2.0-flash_clear_prompt,Adv
reading_speed,gemini-2.0-flash_clear_prompt,Ele
reading_speed,gemini-2.0-flash_clear_prompt,diff
reading_speed,gemini-2.5-pro_clear_prompt,Adv
reading_speed,gemini-2.5-pro_clear_prompt,Ele
reading_speed,gemini-2.5-pro_clear_prompt,diff
reading_speed,claude-sonnet-4-0_clear_prompt,Adv
reading_speed,claude-sonnet-4-0_clear_prompt,Ele
reading_speed,claude-sonnet-4-0_clear_prompt,diff
reading_speed,text_evaluator,Adv
reading_speed,text_evaluator,Ele
reading_speed,text_evaluator,diff
reading_speed,lexile,Adv
reading_speed,lexile,Ele
reading_speed,lexile,diff
reading_speed,PLL_bert-base-uncased,Adv
reading_speed,PLL_bert-base-uncased,Ele
reading_speed,PLL_bert-base-uncased,diff
reading_speed,cpidr_density,Adv
reading_speed,cpidr_density,Ele
reading_speed,cpidr_density,diff
reading_speed,avg_integration_cost,Adv
reading_speed,avg_integration_cost,Ele
reading_speed,avg_integration_cost,diff
reading_speed,avg_embedding_depth,Adv
reading_speed,avg_embedding_depth,Ele
reading_speed,avg_embedding_depth,diff
reading_speed,mean_entropy_pythia,Adv
reading_speed,mean_entropy_pythia,Ele
reading_speed,mean_entropy_pythia,diff
reading_speed,word_length,Adv
reading_speed,word_length,Ele
reading_speed,word_length,diff
reading_speed,wordFreq_frequency,Adv
reading_speed,wordFreq_frequency,Ele
reading_speed,wordFreq_frequency,diff
reading_speed,depid_density,Adv
reading_speed,depid_density,Ele
reading_speed,depid_density,diff
reading_speed,max_embedding_depth,Adv
reading_speed,max_embedding_depth,Ele
reading_speed,max_embedding_depth,diff
reading_speed,max_integration_cost,Adv
reading_speed,max_integration_cost,Ele
reading_speed,max_integration_cost,diff
reading_speed,total_integration_cost,Adv
reading_speed,total_integration_cost,Ele
reading_speed,total_integration_cost,diff
reading_speed,CAREC_M,Adv
reading_speed,CAREC_M,Ele
reading_speed,CAREC_M,diff
reading_speed,mean_entropy_gpt2,Adv
reading_speed,mean_entropy_gpt2,Ele
reading_speed,mean_entropy_gpt2,diff
reading_speed,PLL_bert-large-uncased,Adv
reading_speed,PLL_bert-large-uncased,Ele
reading_speed,PLL_bert-large-uncased,diff
reading_speed,PLL_roberta-base,Adv
reading_speed,PLL_roberta-base,Ele
reading_speed,PLL_roberta-base,diff
reading_speed,PLL_roberta-large,Adv
reading_speed,PLL_roberta-large,Ele
reading_speed,PLL_roberta-large,diff
reading_speed,llama-3.3-70b-versatile_simple_prompt,Adv
reading_speed,llama-3.3-70b-versatile_simple_prompt,Ele
reading_speed,llama-3.3-70b-versatile_simple_prompt,diff
reading_speed,gpt-4o_simple_prompt,Adv
reading_speed,gpt-4o_simple_prompt,Ele
reading_speed,gpt-4o_simple_prompt,diff
reading_speed,gpt-5_simple_prompt,Adv
reading_speed,gpt-5_simple_prompt,Ele
reading_speed,gpt-5_simple_prompt,diff
reading_speed,gemini-2.0-flash_simple_prompt,Adv
reading_speed,gemini-2.0-flash_simple_prompt,Ele
reading_speed,gemini-2.0-flash_simple_prompt,diff
reading_speed,gemini-2.5-pro_simple_prompt,Adv
reading_speed,gemini-2.5-pro_simple_prompt,Ele
reading_speed,gemini-2.5-pro_simple_prompt,diff
reading_speed,claude-sonnet-4-0_simple_prompt,Adv
reading_speed,claude-sonnet-4-0_simple_prompt,Ele
reading_speed,claude-sonnet-4-0_simple_prompt,diff
reading_speed,llama-3.3-70b-versatile_clear_specific_prompt,Adv
reading_speed,llama-3.3-70b-versatile_clear_specific_prompt,Ele
reading_speed,llama-3.3-70b-versatile_clear_specific_prompt,diff
reading_speed,gpt-4o_clear_specific_prompt,Adv
reading_speed,gpt-4o_clear_specific_prompt,Ele
reading_speed,gpt-4o_clear_specific_prompt,diff
reading_speed,gpt-5_clear_specific_prompt,Adv
reading_speed,gpt-5_clear_specific_prompt,Ele
