text_id,align_idx,level,reading_regime,Sen_RT,Sen_TF,Sen_Sacc_RT,n_words,Sen_RT_per_word,Sen_TF_per_word,Sen_Sacc_RT_per_word,words_per_sec_based_Sen_RT,words_per_sec_based_Sen_TF,words_per_sec_based_Sen_Sacc_RT
1_1_1,30,Ele,Gathering0,10413.436004818263,8685.824599625888,1727.6114051923735,28,371.9084287435094,310.2080214152103,61.70040732829905,2.6888339244649404,3.2236432682748397,16.20734843254993
1_1_1,31,Adv,Gathering0,16044.535219182628,13266.455486260604,2778.079732922024,34,471.898094681842,390.18986724295894,81.70822743888306,2.1191015841549627,2.562854866185778,12.23866960947097
1_1_1,31,Ele,Gathering0,12627.502233605463,10652.474556234156,1975.0276773713065,31,407.33878172920845,343.6282114914244,63.71057023778408,2.454958979733931,2.9101219473796207,15.695982570360698
1_1_2,32,Adv,Gathering0,6741.421504415537,5585.209563113481,1156.211941302056,15,449.42810029436913,372.3473042075654,77.08079608680373,2.2250500121043033,2.6856646703222777,12.973400000615724
1_1_2,33,Adv,Gathering0,5413.283461046649,4577.648161340206,835.635299706443,11,492.11667827696806,416.1498328491096,75.96684542785846,2.032038425320733,2.4029806600032604,13.163637299506469
1_1_2,33,Ele,Gathering0,5586.469283562055,4751.62950288633,834.8397806757259,11,507.86084396018686,431.96631844421177,75.89452551597509,1.9690433154921345,2.314995307045333,13.176180932701257
1_1_2,34,Adv,Gathering0,16348.41136929192,13631.436111354305,2716.9752579376154,38,430.2213518234716,358.72200293037645,71.49934889309515,2.3243848678396604,2.787673997778407,13.986141349275591
1_1_2,34,Ele,Gathering0,14888.5544921802,12559.175143845403,2329.3793483347954,35,425.3872712051486,358.8335755384401,66.55369566670844,2.350799066382353,2.786807222538948,15.02546162136299
1_1_2,35,Adv,Gathering0,5661.851236528706,4706.456964738489,955.3942717902164,14,404.41794546633616,336.17549748132063,68.24244798501546,2.4726894817857192,2.974636781955129,14.653636109589415
1_1_2,35,Ele,Gathering0,5552.059216633201,4613.988463261381,938.0707533718196,15,370.1372811088801,307.5992308840921,62.53805022478797,2.7017002907789736,3.2509834212713447,15.990265069115216
1_1_2,36,Adv,Gathering0,5866.472345329445,4892.670671983219,973.801673346225,17,345.0866085487909,287.80415717548345,57.28245137330735,2.8978232571972224,3.474584974081065,17.457353448144904
1_1_2,36,Ele,Gathering0,6295.650898183512,5341.554062506215,954.0968356772978,19,331.3500472728164,281.13442434243234,50.21562293038409,3.017956412653389,3.557017260831645,19.914121176717046
1_1_2,37,Adv,Gathering0,7664.6752285547755,6267.502992996133,1397.1722355586421,18,425.81529047526533,348.1946107220074,77.62067975325789,2.3484360998024982,2.871957144673853,12.883164682128774
1_1_2,37,Ele,Gathering0,1935.5918035682741,1456.7895248189366,478.8022787493376,5,387.11836071365485,291.3579049637873,95.76045574986752,2.5831892813259865,3.4322048002242784,10.442723900688867
1_1_3,38,Adv,Gathering0,20394.150889746856,17200.01988492661,3194.1310048202454,41,497.4183143840697,419.5126801201612,77.90563426390842,2.01038034001272,2.383718174415061,12.836042084099596
1_1_3,38,Ele,Gathering0,17514.704652220225,14667.281783193988,2847.4228690262375,40,437.86761630550563,366.68204457984973,71.18557172565593,2.2837952905434498,2.7271583508972093,14.047790524938508
1_1_3,39,Adv,Gathering0,13467.749383340604,11334.941224076025,2132.8081592645794,28,480.99104940502156,404.8193294312866,76.17171997373498,2.07904076642795,2.470237775960099,13.12823184700061
1_1_3,39,Ele,Gathering0,4965.048151319912,4227.29351241709,737.7546389028224,11,451.36801375635565,384.2994102197354,67.06860353662022,2.2154870737911683,2.6021377431420416,14.910106178876806
1_1_3,40,Adv,Gathering0,6113.318151873424,5056.407416689574,1056.9107351838488,17,359.6069501102014,297.4357303935044,62.17121971669699,2.7808138849751107,3.362070853683283,16.084612857151896
1_1_3,40,Ele,Gathering0,4081.8457012823237,3347.6342046667232,734.2114966156006,12,340.15380844019364,278.9695170555603,61.18429138463338,2.9398465493759756,3.584621038723874,16.344064421920443
1_1_4,41,Adv,Gathering0,14710.45509131948,12399.70430544801,2310.7507858714707,29,507.25707211446485,427.57601053268996,79.68106158177486,1.9713870046829935,2.3387654484033447,12.550033598306454
1_1_4,41,Ele,Gathering0,12643.967178311976,10665.837439340825,1978.129738971151,27,468.2950806782213,395.0310162718824,73.26406440633893,2.1354057329658946,2.5314467948302677,13.649256400160601
1_1_4,42,Adv,Gathering0,11908.719263461275,10013.158698304975,1895.5605651563005,24,496.1966359775531,417.21494576270726,78.98169021484586,2.0153300677460413,2.396846062577907,12.661162318504475
1_1_4,42,Ele,Gathering0,9578.14457607212,7847.920631126769,1730.223944945351,22,435.37020800327815,356.72366505121676,78.64654295206141,2.2968957949287847,2.803290327980972,12.715117060002813
1_1_4,43,Adv,Gathering0,10359.797703331576,8675.842295065338,1683.955408266238,19,545.2525107016619,456.6232786876494,88.62923201401253,1.8340126462015611,2.1899890931404844,11.282959101370722
1_1_4,43,Ele,Gathering0,9173.758365165284,7681.045905155088,1492.7124600101968,17,539.6328450097226,451.8262297150052,87.80661529471746,1.853111813425632,2.213240255287441,11.388663560752933
1_1_4,44,Adv,Gathering0,8294.587349087646,6894.637415494755,1399.9499335928906,19,436.55722889934975,362.87565344709236,73.6815754522574,2.2906504206131344,2.7557649307707024,13.571913926405637
