text_id,level,mean_FF,median_FF,mean_nonzero_FF,n_subjects,n_rows
2_4_2,Ele,137.6117891816921,148.0,204.57340206185566,103,7210
2_4_3,Adv,152.9972654408298,161.0,210.99297789336802,105,10605
2_4_3,Ele,136.93412805702349,149.0,202.66151327755549,103,8137
2_4_4,Adv,149.25075987841944,157.0,212.17125162033702,105,9870
2_4_4,Ele,143.36641918903484,154.0,203.06956803106294,103,8755
2_4_5,Adv,137.74838187702267,147.0,204.77255111586263,103,11124
2_4_5,Ele,148.2715821812596,157.0,211.52257121986852,105,9765
2_4_6,Adv,142.39733371975075,151.0,205.23893065998328,103,6901
2_4_6,Ele,149.80559523809524,160.0,209.204821280133,105,8400
2_4_7,Adv,151.33639751552795,157.0,220.19363778768528,105,12075
2_4_7,Ele,136.25195358749704,146.0,208.0983725135624,103,8446
2_5_1,Adv,133.35509838998212,142.0,207.21473245309244,104,13416
2_5_1,Ele,143.95488215488214,154.0,209.81646102075155,105,10395
2_5_2,Adv,134.5458998548621,144.0,211.44753849078123,104,16536
2_5_2,Ele,141.52621192621191,151.0,214.44201768070724,105,11655
2_5_3,Adv,147.41785714285714,157.0,213.37909247558875,105,7560
2_5_3,Ele,129.4959935897436,142.0,201.21726499273709,104,7488
2_5_4,Adv,144.88699543031225,153.0,208.85041855358858,104,10504
2_5_4,Ele,156.05156794425088,164.0,214.66751877296693,105,8610
2_5_5,Adv,152.58380304502754,159.0,216.0868887053858,105,15435
2_5_5,Ele,132.40150394477317,144.0,205.36156787762906,104,8112
2_6_1,Adv,133.539547146402,143.0,205.74982078853046,104,12896
2_6_1,Ele,146.94681194511702,157.0,212.69521028037383,105,12390
2_6_2,Adv,149.32477788746297,156.0,213.41809060981345,105,9117
2_6_2,Ele,125.01217948717948,136.0,200.67123992454125,104,9360
2_6_3,Adv,143.41358325219085,153.0,207.99399823477492,104,8216
2_6_3,Ele,149.4976911976912,158.0,211.30307974709362,105,6930
2_6_4,Adv,151.37263581488935,158.0,213.44486476262531,105,14910
2_6_4,Ele,132.8089366515837,144.0,198.4501352265044,104,8840
2_7_1,Adv,154.13195639701664,160.0,216.5500564243108,105,8715
2_7_1,Ele,133.50381981032666,146.0,204.63577629719362,104,7592
2_7_2,Adv,140.74098972922502,151.0,214.7814192077515,105,16065
2_7_2,Ele,131.17456383822363,142.0,203.61424834589937,104,10088
2_7_3,Adv,136.6930015860428,148.0,204.98870224468558,104,10088
2_7_3,Ele,146.5047619047619,156.0,209.51756272401434,105,7980
2_7_4,Adv,124.89186633039093,134.0,203.73206479814863,104,12688
2_7_4,Ele,137.75193171608265,148.0,210.4569663692519,105,11130
2_7_5,Adv,145.5633889919604,153.0,212.68275051956266,105,16170
2_7_5,Ele,129.98605402231357,141.0,201.93044469783354,104,13624
2_7_6,Adv,123.32081600831602,131.0,203.42449898188832,104,15392
2_7_6,Ele,134.76026625704046,146.0,208.08570524984188,105,9765
2_8_1,Adv,139.12543706293707,148.0,207.84786157362063,104,9152
2_8_1,Ele,148.03940886699507,157.0,212.16504549733293,105,9135
2_8_2,Adv,131.7606100795756,143.0,205.28993930001292,104,12064
