text_id,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
3_6_1,Adv,0.2704289675419997,0.2407533986481355,99,13167
3_6_1,Ele,0.23138350968257138,0.2146858743497399,102,9996
3_6_2,Adv,0.28988693467336685,0.33413693346190937,102,6222
3_6_2,Ele,0.2668566001899335,0.3273720814704421,99,6039
3_6_3,Adv,0.27473606678124235,0.2869576513380099,99,7698
3_6_3,Ele,0.2784346846846847,0.2606689734717416,102,6936
3_6_4,Adv,0.2565740045078888,0.2634920634920635,102,10710
3_6_4,Ele,0.26781750924784214,0.2715909090909091,99,7920
3_6_5,Adv,0.2919038583175206,0.27235859124866596,99,14055
3_6_5,Ele,0.2675578611332801,0.24162210338680926,102,11220
3_6_6,Adv,0.2779888921368021,0.2650735294117647,102,16320
3_6_6,Ele,0.2842852533075186,0.2772087067861716,99,14058
3_6_7,Adv,0.30390778746134384,0.3192488262910798,99,7029
3_6_7,Ele,0.24916481069042315,0.2165513264129181,102,6936
3_7_1,Adv,0.28437876960193004,0.321359077982338,102,13362
3_7_1,Ele,0.29056603773584905,0.2832980972515856,99,12771
3_7_2,Adv,0.2762232040582556,0.24754901960784315,102,14280
3_7_2,Ele,0.28488251195674774,0.25986277873070324,99,10494
3_7_3,Adv,0.31365473441108543,0.27869088811995385,102,13872
3_7_3,Ele,0.27287716405605933,0.2658481365377917,99,11484
3_7_4,Adv,0.3142230576441103,0.3103553222247584,99,13143
3_7_4,Ele,0.2871239081203494,0.26126328393953,102,13362
3_7_5,Adv,0.29172982988041096,0.2844304104930775,99,12351
3_7_5,Ele,0.27731248836776473,0.26342312625984976,102,10914
3_7_6,Adv,0.25663247258578,0.21860095389507153,102,11322
3_7_6,Ele,0.27741203178206586,0.2423132423132423,99,9009
3_7_7,Adv,0.25048226739872387,0.20891345891345892,99,14652
3_7_7,Ele,0.2449866310160428,0.21447963800904976,102,13260
3_8_1,Adv,0.2627882119407543,0.2170201413898893,98,14994
3_8_1,Ele,0.26280175566934894,0.22082931533269046,102,12444
3_8_2,Adv,0.25722039154874976,0.2305194805194805,99,11088
3_8_2,Ele,0.26952200662565073,0.25980392156862747,102,9180
3_8_3,Adv,0.2538571941155364,0.2498392799742848,102,12444
3_8_3,Ele,0.2400176483564968,0.23451004894303865,99,9603
3_8_4,Adv,0.2896184886280264,0.2651841224294596,102,12546
3_8_4,Ele,0.25251621561172,0.23345701917130487,99,9702
3_8_5,Adv,0.2657358663309682,0.3205922865013774,99,8712
3_8_5,Ele,0.2747468147664162,0.3553921568627451,102,5712
3_8_6,Adv,0.2829981718464351,0.250636445758397,99,12177
3_8_6,Ele,0.26146676477802305,0.2504668534080299,102,8568
3_9_1,Adv,0.2606984751598623,0.2381635581061693,102,8364
3_9_1,Ele,0.2723431914202145,0.2359497645211931,98,6370
3_9_2,Adv,0.2792207792207792,0.25048414427499394,102,16524
3_9_2,Ele,0.2846435100548446,0.26007758475290943,98,11858
3_9_3,Adv,0.27961672473867594,0.23076923076923078,102,15223
3_9_3,Ele,0.2849013657056146,0.2531719532554257,98,11980
3_9_4,Adv,0.2837183308494784,0.3106484529295589,98,12152
3_9_4,Ele,0.3114395183360701,0.36287078934137756,102,7956
