text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_6_3,180,Ele,0.3684738955823293,0.3570691434468524,114,1938
1_6_4,181,Adv,0.18518518518518517,0.20230263157894737,114,1824
1_6_4,181,Ele,0.17796610169491525,0.15675057208237986,114,2622
1_6_4,182,Adv,0.24190647482014388,0.20843776106934,114,2394
1_6_4,182,Ele,0.21532846715328466,0.20927318295739347,114,2394
1_6_4,183,Adv,0.22854291417165667,0.21560480147737765,114,2166
1_6_4,183,Ele,0.1650893796004206,0.15892672858617132,114,1938
1_6_4,184,Adv,0.21329437545653762,0.1894087069525666,114,3078
1_6_4,184,Ele,0.21894548704200179,0.20960295475530932,114,2166
1_6_4,185,Adv,0.24277456647398843,0.2444698703279939,114,2622
1_6_4,185,Ele,0.24668630338733433,0.22112573099415206,114,2736
1_7_1,186,Adv,0.14632735685367265,0.12456140350877193,114,3420
1_7_1,186,Ele,0.18284574468085107,0.17172739541160595,114,2964
1_7_1,187,Adv,0.2598978288633461,0.2023391812865497,114,3420
1_7_1,187,Ele,0.2867647058823529,0.22953216374269006,114,2052
1_7_1,188,Adv,0.20361990950226244,0.14438122332859174,114,4218
1_7_1,188,Ele,0.2281437125748503,0.15515350877192982,114,3648
1_7_1,189,Adv,0.18873239436619718,0.14035087719298245,114,2166
1_7_1,189,Ele,0.17505809450038728,0.1371610845295056,114,2508
1_7_1,190,Adv,0.24351050679851668,0.19415204678362574,114,1710
1_7_1,190,Ele,0.2960954446854664,0.2225877192982456,114,1824
1_7_1,191,Adv,0.23738872403560832,0.16416040100250626,114,798
1_7_1,191,Ele,0.2653061224489796,0.15538847117794485,114,798
1_7_1,192,Adv,0.17142857142857143,0.11140350877192982,114,1140
1_7_1,192,Ele,0.16536964980544747,0.12631578947368421,114,1140
