pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol
RegRateFirstPass,flesch_reading_ease,Adv,0.1348265206091298,0.1468461461973637,0.4774871524348029,0.4387267968108852,0.12897342144638965,0.1409341654118297,0.41223814121046604,0.40487829534394615,0.17717581790522893,0.17589434184943414,0.35155526128497083,0.3490125347721103,ns,ns,ns,ns
RegRateFirstPass,gemini-2.0-flash_clear_prompt,Adv,0.1008915851227373,0.0949921092477326,0.5957779844256429,0.6175562542986406,0.10865431000925252,0.09754576733073268,0.4348432690790488,0.45090683527510417,0.17251400511832776,0.17755197929152647,0.3423052133284416,0.3523016470841654,ns,ns,ns,ns
RegRateFirstPass,gemini-2.0-flash_clear_specific_prompt,Adv,0.2320707001137852,0.1796095150972772,0.2171937848301629,0.3422575495688712,0.2340080935607146,0.18319160220433484,0.28996142117532214,0.3615330255078888,0.15748809579531559,0.17917635546693644,0.3124905493378885,0.35552476182704074,ns,ns,ns,ns
RegRateFirstPass,gemini-2.0-flash_simple_prompt,Adv,0.1246124113488453,0.1121123033601538,0.511764074260863,0.5553003780779708,0.11123891041625507,0.10991169749681898,0.4726680927007804,0.4244706904259873,0.16216263492020885,0.18385828569564228,0.3217658491099923,0.36481472715261976,ns,ns,ns,ns
RegRateFirstPass,gemini-2.5-pro_clear_prompt,Adv,0.127467882177527,0.009413076803672,0.5020610467661273,0.960626217051749,0.1334632043990378,0.00610875231718446,0.3411488132765138,0.4456374866065695,0.21509613024779406,0.21887926607758232,0.4267973878415925,0.43430395008491823,ns,ns,ns,ns
RegRateFirstPass,gemini-2.5-pro_clear_specific_prompt,Adv,8.646262625019042e-05,0.1235613784483442,0.9996381982362412,0.5153586700937857,0.01022326782832477,0.1199703800109587,0.482368223437458,0.4282507717945521,0.19896946053395145,0.18466437935518676,0.3947985764240043,0.36641419185639157,ns,ns,ns,ns
RegRateFirstPass,gemini-2.5-pro_simple_prompt,Adv,0.2108460391574113,0.2674639163439351,0.2633917200447434,0.153033953918508,0.2251942170811066,0.26196001509802647,0.3186315404589147,0.2622718014410268,0.13881803574988152,0.17218287532309529,0.27544509971005326,0.3416481799755917,ns,ns,ns,ns
RegRateFirstPass,gpt-4o_clear_prompt,Adv,0.0915778621215932,0.1469019701171318,0.630308519668751,0.4385508675795986,0.0772079331436462,0.1276205130161403,0.4686680355515574,0.38339608167862127,0.20021250181123398,0.22805413706539027,0.3972650399978133,0.452508884626832,ns,ns,ns,ns
RegRateFirstPass,gpt-4o_clear_specific_prompt,Adv,0.1421671985490759,0.2013580146297071,0.4536080581595206,0.2859733119739527,0.11092566142741088,0.16440725180742524,0.44086758157753025,0.3353197855306806,0.19626396210914132,0.21254638157000527,0.389430280587216,0.4217381332930371,ns,ns,ns,ns
RegRateFirstPass,gpt-4o_simple_prompt,Adv,0.2319120511876252,0.3057514350056354,0.2175171835914892,0.1003560231091128,0.25546319392316624,0.3196808875428769,0.26826687430934354,0.19051124372425632,0.15442455885537298,0.17130977948211928,0.3064118274100813,0.33991576840763543,ns,ns,ns,ns
RegRateFirstPass,gpt-5_clear_prompt,Adv,0.1487401939758707,0.0767360176969706,0.4327791549883034,0.6869214208424483,0.13794115651139294,0.0698564019300154,0.38961716984762534,0.4960878164988921,0.17087512542063038,0.17502223885427173,0.339053320450787,0.34728209322564757,ns,ns,ns,ns
RegRateFirstPass,gpt-5_clear_specific_prompt,Adv,0.0419702335576434,0.0114095744195651,0.825708188916755,0.9522836985309758,0.056269779723603,0.026194910093126883,0.48538325034331486,0.5471885168118151,0.19030895243873505,0.1682888580087992,0.37761424945279776,0.3339216048110971,ns,ns,ns,ns
RegRateFirstPass,gpt-5_simple_prompt,Adv,0.03518927237441,0.0689471160104936,0.8535375440666324,0.7173343010976321,0.032917775097646776,0.06341574582728592,0.5877126219162564,0.5509971982522041,0.14916701492929052,0.16680550552852647,0.295979719628647,0.3309783116746775,ns,ns,ns,ns
RegRateFirstPass,gunning_fog_index,Adv,0.058022365142879,0.0625208592143321,0.7607056053421773,0.7427519060798163,0.062884668413294,0.0757915150413981,0.5221766915337909,0.4914984742547191,0.16928599263006067,0.1894127953522099,0.3359001362295403,0.3758360793704999,ns,ns,ns,ns
RegRateFirstPass,lexile,Adv,0.0135193188063434,0.0118000703755103,0.943473355731547,0.9506525318026232,0.004930701059838428,0.01245070394514512,0.515849202410224,0.46323152767404047,0.18041453410133018,0.2141430263254734,0.3579815768624007,0.42490622288237445,ns,ns,ns,ns
RegRateFirstPass,llama-3.3-70b-versatile_clear_prompt,Adv,0.0646572063398842,0.1101810647426573,0.7342711105815904,0.5621757524980251,0.06295358746019498,0.10263826502292965,0.5155902372937056,0.45298872442645055,0.1785982556228229,0.18789340020294282,0.3543776863166861,0.3728212697592841,ns,ns,ns,ns
