text_id,half,Adv,Ele,diff,iter,metric,resolution,align_idx
3_3_4,B,189.46459621794457,157.68694775539652,31.777648462548058,0,mean_HigherPassFixation,sentence,684.0
3_3_4,A,246.39002390978598,290.4907029653353,-44.10067905554931,0,mean_HigherPassFixation,sentence,685.0
3_3_4,B,245.41692703534304,213.93543464472035,31.48149239062269,0,mean_HigherPassFixation,sentence,685.0
3_3_4,A,429.70454545454544,253.03086419753086,176.67368125701458,0,mean_HigherPassFixation,sentence,686.0
3_3_4,B,325.4012345679012,229.91666666666666,95.48456790123456,0,mean_HigherPassFixation,sentence,686.0
3_3_4,A,264.0249149370486,189.9791972853837,74.04571765166492,0,mean_HigherPassFixation,sentence,687.0
3_3_4,B,217.9978473378143,167.5711593285333,50.42668800928101,0,mean_HigherPassFixation,sentence,687.0
3_3_4,A,165.4354427116925,176.95811277722746,-11.522670065534953,0,mean_HigherPassFixation,sentence,688.0
3_3_4,B,175.8586017944474,149.52207228793648,26.336529506510914,0,mean_HigherPassFixation,sentence,688.0
3_3_4,A,186.48377961907374,165.24563492063493,21.238144698438816,0,mean_HigherPassFixation,sentence,689.0
3_3_4,B,144.46504398379398,183.1725649350649,-38.707520951270936,0,mean_HigherPassFixation,sentence,689.0
3_3_5,A,339.9444444444444,475.770202020202,-135.82575757575762,0,mean_HigherPassFixation,sentence,690.0
3_3_5,B,368.68817204301075,275.39814814814815,93.2900238948626,0,mean_HigherPassFixation,sentence,690.0
3_3_5,A,243.65871742636446,298.3708597883598,-54.71214236199532,0,mean_HigherPassFixation,sentence,691.0
3_3_5,B,245.36238244514104,176.0282372598162,69.33414518532484,0,mean_HigherPassFixation,sentence,691.0
3_3_5,A,289.63942271496023,305.97140804035826,-16.331985325398023,0,mean_HigherPassFixation,sentence,692.0
3_3_5,B,235.8523830365466,265.0559496364085,-29.203566599861915,0,mean_HigherPassFixation,sentence,692.0
3_3_5,A,203.16867619038482,133.14432945526696,70.02434673511786,0,mean_HigherPassFixation,sentence,693.0
3_3_5,B,172.41148410249508,114.77782232473592,57.63366177775916,0,mean_HigherPassFixation,sentence,693.0
3_3_5,A,176.13786147186147,126.01848767174853,50.11937380011294,0,mean_HigherPassFixation,sentence,695.0
3_3_5,B,126.18536899608328,97.27482363315696,28.910545362926328,0,mean_HigherPassFixation,sentence,695.0
3_3_5,A,160.4710927960928,200.82510351966874,-40.35401072357595,0,mean_HigherPassFixation,sentence,696.0
3_3_5,B,133.28882936507938,201.2175499231951,-67.92872055811571,0,mean_HigherPassFixation,sentence,696.0
3_3_5,A,193.7294117647059,154.5172268907563,39.21218487394961,0,mean_HigherPassFixation,sentence,697.0
3_3_5,B,274.2472222222222,231.30588235294115,42.94133986928105,0,mean_HigherPassFixation,sentence,697.0
3_3_5,A,214.43271604938272,185.23628117913833,29.19643487024439,0,mean_HigherPassFixation,sentence,698.0
3_3_5,B,327.9034391534392,226.14421101774045,101.75922813569875,0,mean_HigherPassFixation,sentence,698.0
3_3_5,A,137.74438160405901,152.5686702186702,-14.824288614611191,0,mean_HigherPassFixation,sentence,699.0
3_3_5,B,172.7154558002384,110.66727716727716,62.04817863296124,0,mean_HigherPassFixation,sentence,699.0
3_4_1,A,206.2412483912484,213.081746031746,-6.840497640497603,0,mean_HigherPassFixation,sentence,700.0
3_4_1,B,261.8952196382429,130.72443064182195,131.17078899642095,0,mean_HigherPassFixation,sentence,700.0
3_4_1,A,151.91264111705289,145.68004201680674,6.232599100246148,0,mean_HigherPassFixation,sentence,701.0
3_4_1,B,117.73670121545122,70.97626050420168,46.760440711249544,0,mean_HigherPassFixation,sentence,701.0
3_4_1,A,129.48570105820104,124.51592412217413,4.969776936026918,0,mean_HigherPassFixation,sentence,702.0
3_4_1,B,107.41539429039429,136.61228174603175,-29.196887455637466,0,mean_HigherPassFixation,sentence,702.0
3_4_1,A,124.84761181397236,114.13057734497575,10.717034468996616,0,mean_HigherPassFixation,sentence,703.0
3_4_1,B,123.58785777603887,60.627728714912074,62.9601290611268,0,mean_HigherPassFixation,sentence,703.0
3_4_1,A,205.0315518461666,166.65219470122878,38.37935714493781,0,mean_HigherPassFixation,sentence,704.0
3_4_1,B,169.72167608808687,154.57136664438502,15.150309443701843,0,mean_HigherPassFixation,sentence,704.0
3_4_2,A,251.04502451181287,249.14048409832486,1.9045404134880073,0,mean_HigherPassFixation,sentence,705.0
3_4_2,B,198.78255706955147,271.5023183394683,-72.7197612699168,0,mean_HigherPassFixation,sentence,705.0
3_4_2,A,258.43929626670115,154.12638004696828,104.31291621973287,0,mean_HigherPassFixation,sentence,706.0
3_4_2,B,162.72659033376505,135.82542940329066,26.90116093047439,0,mean_HigherPassFixation,sentence,706.0
3_4_2,A,199.03936764267513,167.9898986346355,31.049469008039637,0,mean_HigherPassFixation,sentence,707.0
3_4_2,B,176.21509273668715,242.93051781287303,-66.71542507618588,0,mean_HigherPassFixation,sentence,707.0
3_4_2,A,130.70986247546938,103.81553038593499,26.894332089534387,0,mean_HigherPassFixation,sentence,709.0
3_4_2,B,85.24718151260777,88.93415086104078,-3.68696934843301,0,mean_HigherPassFixation,sentence,709.0
3_4_3,A,169.59265875285774,150.62708064648785,18.96557810636989,0,mean_HigherPassFixation,sentence,710.0
3_4_3,B,182.59086058506526,129.04528156658773,53.545579018477525,0,mean_HigherPassFixation,sentence,710.0
3_4_3,A,131.3371554065582,99.32356630824373,32.01358909831447,0,mean_HigherPassFixation,sentence,711.0
3_4_3,B,121.59323652425434,108.57190013983002,13.021336384424316,0,mean_HigherPassFixation,sentence,711.0
3_4_3,A,194.69493145743147,149.36867965367964,45.32625180375183,0,mean_HigherPassFixation,sentence,712.0
3_4_3,B,222.0963995799522,138.5407899593946,83.55560962055759,0,mean_HigherPassFixation,sentence,712.0
3_4_3,A,129.24122284015314,74.28513054283178,54.95609229732136,0,mean_HigherPassFixation,sentence,713.0
3_4_3,B,125.78724732884771,116.98261933326064,8.804627995587069,0,mean_HigherPassFixation,sentence,713.0
3_4_4,A,214.56920442080624,246.44521641267502,-31.87601199186878,0,mean_HigherPassFixation,sentence,714.0
3_4_4,B,229.52529192739797,235.46901075979702,-5.943718832399043,0,mean_HigherPassFixation,sentence,714.0
3_4_4,A,176.88028883294382,218.53482314227062,-41.654534309326806,0,mean_HigherPassFixation,sentence,715.0
3_4_4,B,199.86430264125937,177.91080966355997,21.953492977699398,0,mean_HigherPassFixation,sentence,715.0
3_4_4,A,226.36116947938947,209.83112665112665,16.530042828262822,0,mean_HigherPassFixation,sentence,718.0
3_4_4,B,191.161894147431,199.85455344919632,-8.692659301765303,0,mean_HigherPassFixation,sentence,718.0
3_4_4,A,146.2920634920635,155.7283263305322,-9.436262838468707,0,mean_HigherPassFixation,sentence,719.0
3_4_4,B,201.1327067669173,146.22804232804233,54.90466443887496,0,mean_HigherPassFixation,sentence,719.0
3_4_4,A,146.04179894179893,120.37711421575058,25.66468472604835,0,mean_HigherPassFixation,sentence,720.0
3_4_4,B,128.5996794871795,149.7355091997949,-21.13582971261542,0,mean_HigherPassFixation,sentence,720.0
3_4_5,A,235.35030070957262,173.23716479936056,62.113135910212065,0,mean_HigherPassFixation,sentence,721.0
3_4_5,B,271.8303532945812,150.99155002264004,120.83880327194115,0,mean_HigherPassFixation,sentence,721.0
3_4_5,A,129.02820495893528,106.16072323270599,22.867481726229286,0,mean_HigherPassFixation,sentence,722.0
3_4_5,B,207.13583336487582,114.28460191414156,92.85123145073426,0,mean_HigherPassFixation,sentence,722.0
3_4_5,A,262.66786023500305,242.0902726242012,20.577587610801856,0,mean_HigherPassFixation,sentence,723.0
3_4_5,B,251.79369960105257,191.5764673311185,60.21723226993407,0,mean_HigherPassFixation,sentence,723.0
3_4_5,A,180.0603766396033,78.08945889976175,101.97091773984155,0,mean_HigherPassFixation,sentence,724.0
3_4_5,B,178.0868252130761,115.74731455436908,62.33951065870703,0,mean_HigherPassFixation,sentence,724.0
3_5_1,A,268.42118443846636,192.70753140029277,75.71365303817359,0,mean_HigherPassFixation,sentence,725.0
3_5_1,B,224.25535056229768,188.6585041102688,35.59684645202887,0,mean_HigherPassFixation,sentence,725.0
3_5_1,A,194.48074490088584,184.4203044790893,10.060440421796528,0,mean_HigherPassFixation,sentence,726.0
3_5_1,B,143.08125095359213,190.71285963494034,-47.63160868134821,0,mean_HigherPassFixation,sentence,726.0
3_5_1,A,168.12363054807787,170.74752534502534,-2.623894796947468,0,mean_HigherPassFixation,sentence,727.0
3_5_1,B,146.63104291114402,155.10287805025857,-8.471835139114546,0,mean_HigherPassFixation,sentence,727.0
3_5_1,A,227.0894162862807,146.87270721301735,80.21670907326336,0,mean_HigherPassFixation,sentence,728.0
3_5_1,B,170.88019748855092,167.18423676329502,3.695960725255901,0,mean_HigherPassFixation,sentence,728.0
3_5_2,A,184.5855113311846,139.17215966785477,45.41335166332982,0,mean_HigherPassFixation,sentence,729.0
3_5_2,B,135.10351189694467,155.95331573705118,-20.849803840106517,0,mean_HigherPassFixation,sentence,729.0
3_5_2,A,278.0106153927516,170.96661755985673,107.04399783289489,0,mean_HigherPassFixation,sentence,730.0
3_5_2,B,156.71914997648088,187.93186104216232,-31.212711065681447,0,mean_HigherPassFixation,sentence,730.0
3_5_2,A,191.2688272533861,168.29255213450799,22.976275118878107,0,mean_HigherPassFixation,sentence,731.0
3_5_2,B,161.60792774502386,182.97779934643745,-21.369871601413593,0,mean_HigherPassFixation,sentence,731.0
3_5_2,A,183.6318805746225,166.18845860929193,17.44342196533057,0,mean_HigherPassFixation,sentence,732.0
3_5_2,B,258.1626563251563,158.58362513554823,99.57903118960809,0,mean_HigherPassFixation,sentence,732.0
3_5_2,A,126.68361683234968,114.43717821281282,12.24643861953686,0,mean_HigherPassFixation,sentence,733.0
3_5_2,B,111.52522251184581,120.28718945315546,-8.761966941309652,0,mean_HigherPassFixation,sentence,733.0
3_5_3,A,382.2766035731945,301.9830421892922,80.29356138390233,0,mean_HigherPassFixation,sentence,734.0
3_5_3,B,370.8587283087283,279.8673102901826,90.99141801854569,0,mean_HigherPassFixation,sentence,734.0
3_5_3,A,298.1816091954023,173.58466666666666,124.59694252873564,0,mean_HigherPassFixation,sentence,735.0
3_5_3,B,323.28782051282053,172.45482625482626,150.83299425799427,0,mean_HigherPassFixation,sentence,735.0
3_5_3,A,124.68859565828303,186.2634158539567,-61.57482019567367,0,mean_HigherPassFixation,sentence,736.0
3_5_3,B,150.6579283106533,134.65370169418028,16.004226616473005,0,mean_HigherPassFixation,sentence,736.0
3_5_3,A,228.45219728152068,305.1159157669344,-76.66371848541371,0,mean_HigherPassFixation,sentence,737.0
3_5_3,B,158.2869758693997,178.37529725899236,-20.088321389592664,0,mean_HigherPassFixation,sentence,737.0
3_5_3,A,154.38899795295143,232.7906532861078,-78.40165533315638,0,mean_HigherPassFixation,sentence,738.0
3_5_3,B,138.7205364527945,159.9025650705883,-21.182028617793804,0,mean_HigherPassFixation,sentence,738.0
3_5_4,A,175.49063674030268,167.35721886687443,8.133417873428243,0,mean_HigherPassFixation,sentence,739.0
3_5_4,B,207.45556233093475,194.55010066333597,12.905461667598786,0,mean_HigherPassFixation,sentence,739.0
3_5_4,A,296.97742818175135,248.37908469378377,48.59834348796758,0,mean_HigherPassFixation,sentence,740.0
3_5_4,B,247.59675243139358,258.51263833248595,-10.915885901092366,0,mean_HigherPassFixation,sentence,740.0
3_5_4,A,149.89838974216363,94.44208434438613,55.4563053977775,0,mean_HigherPassFixation,sentence,743.0
3_5_4,B,104.38746512094394,128.76640507551963,-24.378939954575685,0,mean_HigherPassFixation,sentence,743.0
3_6_1,A,114.43231279106519,128.9361314720264,-14.503818680961217,0,mean_HigherPassFixation,sentence,744.0
3_6_1,B,112.29216816332293,95.26982341181414,17.022344751508783,0,mean_HigherPassFixation,sentence,744.0
3_6_1,A,165.16249908983863,172.56940192743764,-7.406902837599006,0,mean_HigherPassFixation,sentence,745.0
3_6_1,B,137.2429078794052,131.81267104542965,5.430236833975556,0,mean_HigherPassFixation,sentence,745.0
3_6_1,A,170.3253825422943,146.71038158199204,23.615000960302268,0,mean_HigherPassFixation,sentence,747.0
3_6_1,B,219.06263517346852,129.4578047610523,89.60483041241622,0,mean_HigherPassFixation,sentence,747.0
3_6_1,A,197.5469696969697,167.47604166666667,30.070928030303037,0,mean_HigherPassFixation,sentence,748.0
3_6_1,B,185.69885057471262,222.59444444444446,-36.89559386973184,0,mean_HigherPassFixation,sentence,748.0
3_6_1,A,196.52494422958577,99.45584830873959,97.06909592084618,0,mean_HigherPassFixation,sentence,749.0
3_6_1,B,173.5479112390877,101.2990536272748,72.24885761181291,0,mean_HigherPassFixation,sentence,749.0
3_6_2,A,232.9997795414462,232.47747326203208,0.5223062794141242,0,mean_HigherPassFixation,sentence,752.0
3_6_2,B,224.7665915915916,249.4255357142857,-24.658944122694095,0,mean_HigherPassFixation,sentence,752.0
3_6_2,A,224.1544704877126,256.74915422931923,-32.594683741606644,0,mean_HigherPassFixation,sentence,753.0
3_6_2,B,291.7870143745144,201.53585370841827,90.25116066609613,0,mean_HigherPassFixation,sentence,753.0
3_6_2,A,215.72966269841268,276.78622685185184,-61.056564153439155,0,mean_HigherPassFixation,sentence,754.0
3_6_2,B,136.0627619047619,224.59017857142857,-88.52741666666665,0,mean_HigherPassFixation,sentence,754.0
3_6_2,A,208.75057763723208,182.81468815365872,25.935889483573362,0,mean_HigherPassFixation,sentence,755.0
3_6_2,B,183.2234881245298,169.64564705199732,13.577841072532493,0,mean_HigherPassFixation,sentence,755.0
3_6_3,A,231.83711349573954,203.82494451772655,28.012168978012994,0,mean_HigherPassFixation,sentence,756.0
3_6_3,B,203.99603040511997,183.13238691741108,20.863643487708885,0,mean_HigherPassFixation,sentence,756.0
3_6_3,A,187.7791180832514,81.37216080026354,106.40695728298786,0,mean_HigherPassFixation,sentence,757.0
3_6_3,B,150.75490304876584,103.49529359296166,47.25960945580418,0,mean_HigherPassFixation,sentence,757.0
3_6_3,A,152.5551692687991,180.95581998248664,-28.400650713687554,0,mean_HigherPassFixation,sentence,758.0
3_6_3,B,173.45218062982767,191.56260869977973,-18.110428069952064,0,mean_HigherPassFixation,sentence,758.0
3_6_4,A,225.86332715895213,216.04749655106798,9.815830607884152,0,mean_HigherPassFixation,sentence,759.0
3_6_4,B,197.48260538260539,213.5816280941281,-16.099022711522707,0,mean_HigherPassFixation,sentence,759.0
3_6_4,A,180.48238399027872,111.32243867243868,69.15994531784004,0,mean_HigherPassFixation,sentence,760.0
3_6_4,B,164.00474990958864,157.57700989486702,6.427740014721621,0,mean_HigherPassFixation,sentence,760.0
3_6_4,A,278.3569935597676,179.5537714810442,98.8032220787234,0,mean_HigherPassFixation,sentence,761.0
3_6_4,B,217.75513160398498,178.0925664943522,39.662565109632766,0,mean_HigherPassFixation,sentence,761.0
3_6_4,A,208.74962651727358,163.39007936507937,45.35954715219421,0,mean_HigherPassFixation,sentence,762.0
3_6_4,B,204.26863662131518,167.268484680694,37.00015194062118,0,mean_HigherPassFixation,sentence,762.0
3_6_4,A,125.50247826231374,182.7672922758449,-57.264814013531165,0,mean_HigherPassFixation,sentence,763.0
3_6_4,B,189.9322426953017,143.07328169676757,46.858960998534144,0,mean_HigherPassFixation,sentence,763.0
3_6_4,A,130.19117063492064,169.08824404761904,-38.897073412698404,0,mean_HigherPassFixation,sentence,764.0
3_6_4,B,259.25455486542444,185.49169884169885,73.76285602372559,0,mean_HigherPassFixation,sentence,764.0
3_6_5,A,213.05834544805134,164.97759279009279,48.080752657958556,0,mean_HigherPassFixation,sentence,765.0
3_6_5,B,172.9773313740328,173.61791866354673,-0.6405872895139453,0,mean_HigherPassFixation,sentence,765.0
3_6_5,A,184.53970722592356,194.55415657950488,-10.014449353581313,0,mean_HigherPassFixation,sentence,766.0
3_6_5,B,243.24498286288343,225.97224765762493,17.2727352052585,0,mean_HigherPassFixation,sentence,766.0
3_6_5,A,209.1745489711036,180.66285978978286,28.511689181320747,0,mean_HigherPassFixation,sentence,769.0
3_6_5,B,169.81791065688125,219.81287194606162,-49.99496128918037,0,mean_HigherPassFixation,sentence,769.0
3_6_5,A,139.60657205697527,124.36292051614285,15.243651540832417,0,mean_HigherPassFixation,sentence,770.0
3_6_5,B,216.1055989697437,221.21545971389722,-5.109860744153508,0,mean_HigherPassFixation,sentence,770.0
3_6_5,A,173.32808265808265,155.59936554230813,17.728717115774515,0,mean_HigherPassFixation,sentence,771.0
3_6_5,B,150.6069558219558,126.28459457209456,24.322361249861245,0,mean_HigherPassFixation,sentence,771.0
3_6_6,A,205.6565832229586,245.2595413945646,-39.60295817160599,0,mean_HigherPassFixation,sentence,772.0
3_6_6,B,229.85601164192494,187.00439164328253,42.851619998642406,0,mean_HigherPassFixation,sentence,772.0
3_6_6,A,143.1161802355351,197.8387667887668,-54.72258655323171,0,mean_HigherPassFixation,sentence,773.0
3_6_6,B,177.2949080754636,155.62857931998556,21.666328755478048,0,mean_HigherPassFixation,sentence,773.0
3_6_6,A,216.37806221196598,252.1981599368947,-35.82009772492873,0,mean_HigherPassFixation,sentence,774.0
3_6_6,B,232.6628446336093,184.48039722917028,48.18244740443902,0,mean_HigherPassFixation,sentence,774.0
3_6_6,A,189.22746854919126,189.20661619690497,0.02085235228628335,0,mean_HigherPassFixation,sentence,776.0
3_6_6,B,201.50697633840798,170.53364622534386,30.973330113064122,0,mean_HigherPassFixation,sentence,776.0
3_6_6,A,197.67062680734128,188.20522140385668,9.465405403484596,0,mean_HigherPassFixation,sentence,777.0
3_6_6,B,191.23141030448494,189.56791428016228,1.6634960243226544,0,mean_HigherPassFixation,sentence,777.0
3_6_6,A,164.81231737012988,190.81387085137087,-26.00155348124099,0,mean_HigherPassFixation,sentence,778.0
3_6_6,B,121.08847041847042,179.20331605528972,-58.1148456368193,0,mean_HigherPassFixation,sentence,778.0
3_6_7,A,351.3665109744057,246.88458428826075,104.48192668614493,0,mean_HigherPassFixation,sentence,779.0
3_6_7,B,289.50649887937124,195.4563552188552,94.05014366051603,0,mean_HigherPassFixation,sentence,779.0
3_6_7,A,142.19865294702967,99.58306268517323,42.61559026185644,0,mean_HigherPassFixation,sentence,780.0
3_6_7,B,129.54077775636006,127.6849164362101,1.8558613201499554,0,mean_HigherPassFixation,sentence,780.0
3_6_7,A,255.17813544480214,119.28320274963131,135.89493269517084,0,mean_HigherPassFixation,sentence,781.0
3_6_7,B,203.53407649114172,161.17621575954908,42.35786073159264,0,mean_HigherPassFixation,sentence,781.0
3_6_7,A,174.0195652173913,86.20527210884354,87.81429310854774,0,mean_HigherPassFixation,sentence,782.0
3_6_7,B,177.47916666666669,165.12016806722687,12.358998599439815,0,mean_HigherPassFixation,sentence,782.0
3_6_7,A,156.74285714285713,184.98560606060607,-28.24274891774894,0,mean_HigherPassFixation,sentence,783.0
3_6_7,B,216.42931034482757,202.25555555555556,14.17375478927201,0,mean_HigherPassFixation,sentence,783.0
3_6_7,A,306.17473118279565,188.16319444444446,118.0115367383512,0,mean_HigherPassFixation,sentence,784.0
3_6_7,B,315.6792929292929,240.09782608695653,75.58146684233637,0,mean_HigherPassFixation,sentence,784.0
3_7_1,A,338.66464492953855,396.9746290746291,-58.30998414509054,0,mean_HigherPassFixation,sentence,785.0
3_7_1,B,221.61768204018205,278.28969363969367,-56.67201159951162,0,mean_HigherPassFixation,sentence,785.0
3_7_1,A,292.5286763554277,260.00427694018083,32.524399415246876,0,mean_HigherPassFixation,sentence,786.0
3_7_1,B,335.88224616051474,233.57458971094263,102.30765644957211,0,mean_HigherPassFixation,sentence,786.0
3_7_1,A,167.33585985361816,149.80609361023332,17.52976624338484,0,mean_HigherPassFixation,sentence,787.0
3_7_1,B,164.71960564310055,122.91870087549555,41.800904767605005,0,mean_HigherPassFixation,sentence,787.0
3_7_1,A,163.636015170574,126.50007048626715,37.135944684306864,0,mean_HigherPassFixation,sentence,788.0
3_7_1,B,142.25648619091555,133.75868196872358,8.497804222191974,0,mean_HigherPassFixation,sentence,788.0
3_7_1,A,176.51162516683448,110.06952688573605,66.44209828109842,0,mean_HigherPassFixation,sentence,789.0
3_7_1,B,185.0037373397762,123.52911154065265,61.474625799123544,0,mean_HigherPassFixation,sentence,789.0
3_7_1,A,196.5240822862774,142.113778460102,54.41030382617541,0,mean_HigherPassFixation,sentence,790.0
3_7_1,B,205.0460349546287,107.68455805129325,97.36147690333546,0,mean_HigherPassFixation,sentence,790.0
3_7_2,A,139.34356075209385,134.18825719487484,5.155303557219014,0,mean_HigherPassFixation,sentence,792.0
3_7_2,B,193.80668620843497,131.6615637655612,62.14512244287377,0,mean_HigherPassFixation,sentence,792.0
3_7_2,A,188.69220848728276,214.0757448266153,-25.38353633933255,0,mean_HigherPassFixation,sentence,793.0
3_7_2,B,194.4788418323834,152.49467273231176,41.984169100071654,0,mean_HigherPassFixation,sentence,793.0
3_7_2,A,132.8920219345288,113.48022090561103,19.411801028917765,0,mean_HigherPassFixation,sentence,794.0
3_7_2,B,142.07813882193403,92.34575238950305,49.732386432430985,0,mean_HigherPassFixation,sentence,794.0
3_7_3,A,334.88406862745103,244.9304006968641,89.95366793058693,0,mean_HigherPassFixation,sentence,795.0
3_7_3,B,265.4944015444015,242.79642857142858,22.697972972972934,0,mean_HigherPassFixation,sentence,795.0
3_7_3,A,149.67738338246184,155.01080213646003,-5.333418753998188,0,mean_HigherPassFixation,sentence,796.0
3_7_3,B,117.58749867474226,174.22449025091072,-56.636991576168455,0,mean_HigherPassFixation,sentence,796.0
3_7_3,A,138.02827746563463,171.87828145730626,-33.85000399167163,0,mean_HigherPassFixation,sentence,797.0
3_7_3,B,119.09537928364395,141.73414861279534,-22.638769329151387,0,mean_HigherPassFixation,sentence,797.0
3_7_3,A,172.63770653959148,107.49551838127856,65.14218815831292,0,mean_HigherPassFixation,sentence,798.0
3_7_3,B,134.427934101769,120.45193754172054,13.975996560048472,0,mean_HigherPassFixation,sentence,798.0
3_7_4,A,141.0708733186006,172.84705556348413,-31.77618224488353,0,mean_HigherPassFixation,sentence,799.0
3_7_4,B,124.14193130102221,96.91246556473828,27.229465736283927,0,mean_HigherPassFixation,sentence,799.0
3_7_4,A,136.00771610082757,107.28519391137328,28.72252218945428,0,mean_HigherPassFixation,sentence,800.0
3_7_4,B,104.88655356169943,67.8524928830731,37.03406067862633,0,mean_HigherPassFixation,sentence,800.0
3_7_4,A,208.79476258481864,160.58302588938278,48.21173669543586,0,mean_HigherPassFixation,sentence,801.0
3_7_4,B,180.66103957005728,133.33243578668572,47.32860378337156,0,mean_HigherPassFixation,sentence,801.0
3_7_4,A,268.4228659004018,227.63080281906622,40.792063081335584,0,mean_HigherPassFixation,sentence,802.0
3_7_4,B,213.09285043853635,182.6004268026948,30.492423635841533,0,mean_HigherPassFixation,sentence,802.0
3_7_4,A,199.12538086716023,217.20357863681033,-18.078197769650103,0,mean_HigherPassFixation,sentence,803.0
3_7_4,B,205.4458978410725,107.29677887245289,98.14911896861962,0,mean_HigherPassFixation,sentence,803.0
3_7_5,A,243.3964039065188,195.494304844269,47.90209906224979,0,mean_HigherPassFixation,sentence,804.0
3_7_5,B,195.81512345494568,201.94582890581302,-6.130705450867339,0,mean_HigherPassFixation,sentence,804.0
3_7_5,A,194.52174329501915,147.06830357142857,47.45343972359058,0,mean_HigherPassFixation,sentence,806.0
3_7_5,B,156.971179138322,134.5694279100529,22.40175122826909,0,mean_HigherPassFixation,sentence,806.0
3_7_5,A,155.68761598016545,135.22542719450215,20.4621887856633,0,mean_HigherPassFixation,sentence,807.0
3_7_5,B,127.73336258522275,88.94904272714061,38.78431985808214,0,mean_HigherPassFixation,sentence,807.0
3_7_5,A,194.24122806345656,192.7094045812069,1.5318234822496493,0,mean_HigherPassFixation,sentence,808.0
3_7_5,B,188.3417922069667,164.20632572823885,24.135466478727835,0,mean_HigherPassFixation,sentence,808.0
3_7_5,A,175.32380952380953,182.36145833333333,-7.037648809523802,0,mean_HigherPassFixation,sentence,809.0
3_7_5,B,135.12120535714286,134.82142857142858,0.2997767857142719,0,mean_HigherPassFixation,sentence,809.0
3_7_6,A,157.51359806859807,193.97664366883114,-36.46304560023307,0,mean_HigherPassFixation,sentence,810.0
3_7_6,B,127.44729934398,173.8252544752545,-46.37795513127449,0,mean_HigherPassFixation,sentence,810.0
3_7_6,A,215.23976811302393,256.217685419156,-40.97791730613207,0,mean_HigherPassFixation,sentence,811.0
3_7_6,B,184.29791195174982,217.90843660307945,-33.61052465132963,0,mean_HigherPassFixation,sentence,811.0
3_7_6,A,137.642930689559,140.4744598765432,-2.8315291869841985,0,mean_HigherPassFixation,sentence,812.0
3_7_6,B,123.96471279187665,134.4325954292621,-10.467882637385458,0,mean_HigherPassFixation,sentence,812.0
3_7_6,A,125.93525641025641,210.08950617283952,-84.1542497625831,0,mean_HigherPassFixation,sentence,814.0
3_7_6,B,150.3313492063492,178.19412698412697,-27.86277777777778,0,mean_HigherPassFixation,sentence,814.0
3_7_6,A,89.86366788059844,136.8153813657641,-46.951713485165655,0,mean_HigherPassFixation,sentence,815.0
3_7_6,B,134.55510838153197,84.84418333702916,49.7109250445028,0,mean_HigherPassFixation,sentence,815.0
3_7_6,A,132.51600057648446,137.06491147741147,-4.548910900927012,0,mean_HigherPassFixation,sentence,816.0
3_7_6,B,117.62171316337982,118.35360644257703,-0.7318932791972088,0,mean_HigherPassFixation,sentence,816.0
3_7_7,A,115.20674228532205,103.96832171720003,11.238420568122024,0,mean_HigherPassFixation,sentence,817.0
3_7_7,B,149.55886137975654,118.9034406022181,30.65542077753844,0,mean_HigherPassFixation,sentence,817.0
3_7_7,A,165.06314285714285,130.2124007936508,34.85074206349205,0,mean_HigherPassFixation,sentence,818.0
3_7_7,B,147.11963801780874,153.71581246134818,-6.596174443539439,0,mean_HigherPassFixation,sentence,818.0
3_7_7,A,177.5324300359227,152.5999338624339,24.9324961734888,0,mean_HigherPassFixation,sentence,819.0
3_7_7,B,132.79380897590616,173.9663594470046,-41.17255047109845,0,mean_HigherPassFixation,sentence,819.0
3_7_7,A,122.24820784374356,169.28900257991168,-47.040794736168124,0,mean_HigherPassFixation,sentence,820.0
3_7_7,B,106.94922433887952,139.53425205746635,-32.58502771858683,0,mean_HigherPassFixation,sentence,820.0
3_7_7,A,205.5696693121693,190.4679600235156,15.101709288653723,0,mean_HigherPassFixation,sentence,821.0
3_7_7,B,148.4437324929972,152.79268925518926,-4.348956762192046,0,mean_HigherPassFixation,sentence,821.0
3_7_7,A,104.16958109233006,138.38850799870727,-34.218926906377206,0,mean_HigherPassFixation,sentence,822.0
3_7_7,B,93.73271807375868,121.45804759081075,-27.725329517052074,0,mean_HigherPassFixation,sentence,822.0
3_7_7,A,122.60678251600118,181.7709488252116,-59.16416630921043,0,mean_HigherPassFixation,sentence,823.0
3_7_7,B,115.56826270135093,123.09710006033536,-7.528837358984433,0,mean_HigherPassFixation,sentence,823.0
3_8_1,A,284.68978305883337,288.6425366599154,-3.9527536010820086,0,mean_HigherPassFixation,sentence,824.0
3_8_1,B,189.80372686650276,242.5007875999557,-52.69706073345293,0,mean_HigherPassFixation,sentence,824.0
3_8_1,A,129.86967340557194,113.16060093560336,16.70907246996859,0,mean_HigherPassFixation,sentence,825.0
3_8_1,B,97.68918601930405,110.89110933489602,-13.20192331559197,0,mean_HigherPassFixation,sentence,825.0
3_8_1,A,525.9066893424036,164.66349206349207,361.24319727891157,0,mean_HigherPassFixation,sentence,826.0
3_8_1,B,179.15625,134.187343358396,44.96890664160401,0,mean_HigherPassFixation,sentence,826.0
3_8_1,A,159.08943452380953,118.01335978835978,41.07607473544975,0,mean_HigherPassFixation,sentence,827.0
3_8_1,B,113.5781037414966,106.25930735930737,7.318796382189234,0,mean_HigherPassFixation,sentence,827.0
