iter,metric,resolution,level_type,pearson_r,pearson_p,spearman_r,spearman_p,n_texts
125,RegRateTotal,paragraph,diff,0.5256291984885811,6.872506629233725e-13,0.47972581048067847,1.0537540210832948e-10,162
125,mean_nonzero_FF,paragraph,Adv+Ele,0.34333807854778714,2.1493839946543475e-10,0.3700284900284901,5.963429044457322e-12,324
125,mean_nonzero_FF,paragraph,diff,0.08074345388967932,0.3070615930521781,0.10005772262374024,0.20521002394970572,162
125,mean_FD,paragraph,Adv+Ele,0.4521168724675583,9.962387377510709e-18,0.4511568010020023,1.1896912710564259e-17,324
125,mean_FD,paragraph,diff,0.2055677284700099,0.008683292950126365,0.16239815626318693,0.038950284746531526,162
125,mean_NF,paragraph,Adv+Ele,0.758325235667993,8.473192095690564e-62,0.7421431910595998,6.645925041914729e-58,324
125,mean_NF,paragraph,diff,0.48647189437327587,5.266941222372673e-11,0.41635511974268974,3.576332575307144e-08,162
125,mean_FirstPassGD,paragraph,Adv+Ele,0.3981805842138466,9.343137361210502e-14,0.4021592442645075,5.0260404267696656e-14,324
125,mean_FirstPassGD,paragraph,diff,-0.014982883931739466,0.8499087226763951,-0.010826167401254092,0.8912429544810403,162
125,SkipRateFirstPass,paragraph,Adv+Ele,0.7199601478981779,5.128421626559648e-53,0.7061214492093779,3.3580633723841807e-50,324
125,SkipRateFirstPass,paragraph,diff,0.5197777042426984,1.3621000825545352e-12,0.49889988300231025,1.4099714810487103e-11,162
125,RegRateFirstPass,paragraph,Adv+Ele,0.6291844866009201,4.059837685850148e-37,0.5951628694662752,1.9695779454622222e-32,324
125,RegRateFirstPass,paragraph,diff,0.24842341911985233,0.0014348345313968743,0.1973986713917362,0.011807537674858488,162
125,mean_GD,paragraph,Adv+Ele,0.570809663148306,2.094045879466571e-29,0.538904677480529,8.401161576775289e-26,324
125,mean_GD,paragraph,diff,0.31950467607075933,3.4085845381771323e-05,0.2807535272192514,0.0002959732563604055,162
125,mean_HigherPassFixation,paragraph,Adv+Ele,0.7381967074478055,5.349447216006414e-57,0.7274215201150187,1.318185378261924e-54,324
125,mean_HigherPassFixation,paragraph,diff,0.3971186349713394,1.6756602918390645e-07,0.3068684277006496,7.132755488586964e-05,162
125,reading_speed,paragraph,Adv+Ele,0.7907665798956164,1.2873680144248863e-70,0.7839072795109948,1.2605850906479693e-68,324
125,reading_speed,paragraph,diff,0.5955181013943165,6.362421501823875e-17,0.550782501436009,3.1107942066435313e-14,162
126,mean_nonzero_TF,paragraph,Adv+Ele,0.7676312869310962,3.517672748303012e-64,0.7340798955659639,4.527478734162078e-56,324
126,mean_nonzero_TF,paragraph,diff,0.41025659168015205,5.8975482339854624e-08,0.36698745767830854,1.559198946765212e-06,162
126,SkipRateTotal,paragraph,Adv+Ele,0.790289567979243,1.7805758204504828e-70,0.7711521059822126,4.129272903619071e-65,324
126,SkipRateTotal,paragraph,diff,0.5772669357818826,8.919252276121338e-16,0.5510845220101022,2.992548490474946e-14,162
126,RegRateTotal,paragraph,Adv+Ele,0.7759692314620865,2.0681843608945323e-66,0.7754993495364314,2.7787345946167695e-66,324
126,RegRateTotal,paragraph,diff,0.1494893240492189,0.057612144512855394,0.08467160907811748,0.2840464715866753,162
126,mean_nonzero_FF,paragraph,Adv+Ele,0.6709932739060878,9.732649326496774e-44,0.6779861166238876,5.937845912732283e-45,324
126,mean_nonzero_FF,paragraph,diff,0.800325367132454,2.230255470933025e-37,0.7970252384762921,7.176301155183226e-37,162
126,mean_FD,paragraph,Adv+Ele,0.6186550866353453,1.3186416426648784e-35,0.624649960749032,1.847427096058353e-36,324
126,mean_FD,paragraph,diff,0.7761525830931566,7.2793264204924816e-34,0.7781362507956265,3.895173921857411e-34,162
126,mean_NF,paragraph,Adv+Ele,0.7575669011024635,1.3103057547313214e-61,0.7280911680911681,9.433945448635677e-55,324
126,mean_NF,paragraph,diff,0.27557942738027225,0.00038614928935277207,0.20727502642680024,0.008131581124672466,162
126,mean_FirstPassGD,paragraph,Adv+Ele,0.751718339826002,3.5845106661402136e-60,0.7248272516383972,4.7725783238233595e-54,324
126,mean_FirstPassGD,paragraph,diff,0.7898890732442969,8.356308367647961e-36,0.7550246203220329,3.9056508389632854e-31,162
126,SkipRateFirstPass,paragraph,Adv+Ele,0.7289531402531597,6.1241402824061026e-55,0.7258570781150852,2.8688550561915657e-54,324
126,SkipRateFirstPass,paragraph,diff,0.5093084770674489,4.485377079706268e-12,0.48136010872740664,8.920245352605566e-11,162
126,RegRateFirstPass,paragraph,Adv+Ele,0.6727014040046744,4.950151416599924e-44,0.6378065324195357,2.1221197182905277e-38,324
126,RegRateFirstPass,paragraph,diff,0.26232063192780825,0.0007457182350172407,0.21152871806379409,0.006889907746054414,162
126,mean_GD,paragraph,Adv+Ele,0.8034343166196709,1.6938866369744186e-74,0.7807594400783255,9.77270520723519e-68,324
126,mean_GD,paragraph,diff,0.7872919406604715,1.9943062393033712e-35,0.75294999301401,6.994595491303509e-31,162
126,mean_HigherPassFixation,paragraph,Adv+Ele,0.6814326858890898,1.4538238751957152e-45,0.6481751387014546,5.373571214106517e-40,324
126,mean_HigherPassFixation,paragraph,diff,0.10588702530097802,0.17990132498012132,-0.00691683567117016,0.9303883305095583,162
126,reading_speed,paragraph,Adv+Ele,0.7881970340706764,7.314074254117007e-70,0.7895276653171391,2.98390146034239e-70,324
126,reading_speed,paragraph,diff,0.5360948481812854,1.9558020966724992e-13,0.5389077298919923,1.38483569412735e-13,162
127,mean_nonzero_TF,paragraph,Adv+Ele,0.8204341158795931,3.557857192434258e-80,0.7867806267806269,1.886086704847712e-69,324
127,mean_nonzero_TF,paragraph,diff,0.6228669437693672,8.767488588084825e-19,0.5750344712734684,1.2182605085427283e-15,162
127,SkipRateTotal,paragraph,Adv+Ele,0.7339922556346254,4.736026878608943e-56,0.722579112111117,1.438212194934565e-53,324
127,SkipRateTotal,paragraph,diff,0.6797551696923894,2.642594564390528e-23,0.6517476970931225,5.869216262542003e-21,162
127,RegRateTotal,paragraph,Adv+Ele,0.840458109728023,1.0927262086523276e-87,0.8376068376068376,1.4795878395992744e-86,324
127,RegRateTotal,paragraph,diff,0.4040152904203268,9.739880965305268e-08,0.34471414599448746,7.056434527733266e-06,162
127,mean_nonzero_FF,paragraph,Adv+Ele,0.38151879254097093,1.147172282346038e-12,0.3619433198380567,1.8302076461410035e-11,324
127,mean_nonzero_FF,paragraph,diff,0.5604307737144728,8.84607781837094e-15,0.5685988926853157,2.9539661335031235e-15,162
127,mean_FD,paragraph,Adv+Ele,0.4588774984937821,2.8100315775487195e-18,0.4383851534315931,1.1963904206121156e-16,324
127,mean_FD,paragraph,diff,0.654670287602683,3.430107385225298e-21,0.6545477383034065,3.508657265201003e-21,162
127,mean_NF,paragraph,Adv+Ele,0.8244097083584208,1.3683120553615159e-81,0.8013929242412215,7.467860280432471e-74,324
127,mean_NF,paragraph,diff,0.5442759455818409,7.101949922895321e-14,0.45577303859512447,1.098149020044072e-09,162
127,mean_FirstPassGD,paragraph,Adv+Ele,0.685805215999616,2.3713849668560063e-46,0.6359468303740751,4.0427435002648524e-38,324
127,mean_FirstPassGD,paragraph,diff,0.7697698593786436,5.215955861929798e-33,0.7552109133864269,3.705487131573223e-31,162
127,SkipRateFirstPass,paragraph,Adv+Ele,0.6339024545236318,8.169079778254569e-38,0.6108944172122946,1.5781431037634122e-34,324
127,SkipRateFirstPass,paragraph,diff,0.6100124711463586,6.915867928677717e-18,0.5839031501874927,3.480701603319461e-16,162
127,RegRateFirstPass,paragraph,Adv+Ele,0.6682363446321579,2.8708276539164067e-43,0.6560740211514205,2.9625588981343724e-41,324
127,RegRateFirstPass,paragraph,diff,0.2912782779814953,0.00016955099849392242,0.28117692054741933,0.0002895350641901192,162
127,mean_GD,paragraph,Adv+Ele,0.7188653332633932,8.68839964776699e-53,0.6730459633246013,4.316711814806351e-44,324
127,mean_GD,paragraph,diff,0.8410640543357426,1.5015946317866012e-44,0.8346987768166749,2.6532580229353804e-43,162
127,mean_HigherPassFixation,paragraph,Adv+Ele,0.7770914417844994,1.0186085898532097e-66,0.7524871001031993,2.3325696257413487e-60,324
127,mean_HigherPassFixation,paragraph,diff,0.42408579800395974,1.8697741351350242e-08,0.30688254081158856,7.127007227858428e-05,162
127,reading_speed,paragraph,Adv+Ele,0.7043444930221112,7.5130940875025485e-50,0.7320942376050737,1.2504895858514118e-55,324
127,reading_speed,paragraph,diff,0.6308458043010972,2.3172286761842055e-19,0.6600320932142751,1.2606133195393292e-21,162
128,mean_nonzero_TF,paragraph,Adv+Ele,0.8553592144028759,5.479731539967331e-94,0.8571596411844092,8.508596205043935e-95,324
128,mean_nonzero_TF,paragraph,diff,0.7220316776451934,2.193474642949021e-27,0.6884982379780993,4.317797229265835e-24,162
128,SkipRateTotal,paragraph,Adv+Ele,0.7805645582701697,1.1081405881502973e-67,0.7645304229869948,2.249723332728734e-63,324
128,SkipRateTotal,paragraph,diff,0.6610140184314486,1.0471390176474516e-21,0.62085691986999,1.2185968860350018e-18,162
128,RegRateTotal,paragraph,Adv+Ele,0.8182944395438841,1.9875926339259607e-79,0.8185391583534,1.6344657365756646e-79,324
128,RegRateTotal,paragraph,diff,0.4620297121442063,6.057789180197089e-10,0.3896841626902976,2.9667112060296184e-07,162
128,mean_nonzero_FF,paragraph,Adv+Ele,0.6231673592329436,3.015685251457067e-36,0.6445054819048628,2.0061683052104678e-39,324
128,mean_nonzero_FF,paragraph,diff,0.3969479435188815,1.6980497299214818e-07,0.3816171084776046,5.428318791297607e-07,162
128,mean_FD,paragraph,Adv+Ele,0.6307819905351124,2.366324664295141e-37,0.6495197269191079,3.3011137354937367e-40,324
128,mean_FD,paragraph,diff,0.40971199739368613,6.16397361823125e-08,0.4102667236836348,5.892697775396896e-08,162
128,mean_NF,paragraph,Adv+Ele,0.820973763299376,2.29709754838085e-80,0.8243581805191713,1.4280814230848196e-81,324
128,mean_NF,paragraph,diff,0.5802744004441814,5.838132563931934e-16,0.5173824130879345,1.7955348660786967e-12,162
128,mean_FirstPassGD,paragraph,Adv+Ele,0.7800393547977484,1.553849464460473e-67,0.7652693322043168,1.449532080479214e-63,324
128,mean_FirstPassGD,paragraph,diff,0.5485037111889075,4.162106877191297e-14,0.49558047930947363,2.0153017638043458e-11,162
128,SkipRateFirstPass,paragraph,Adv+Ele,0.6427698630020151,3.7173319343834395e-39,0.6271859380919957,7.941079920512958e-37,324
128,SkipRateFirstPass,paragraph,diff,0.38857911360845465,3.225774120381319e-07,0.35164086084331486,4.46653524756536e-06,162
128,RegRateFirstPass,paragraph,Adv+Ele,0.6716391083099547,7.541343315003042e-44,0.6579104372293227,1.4914625212826347e-41,324
128,RegRateFirstPass,paragraph,diff,0.20393506512326556,0.009241624774030946,0.17082932873810439,0.029745127936063195,162
128,mean_GD,paragraph,Adv+Ele,0.8341851900422474,3.1588940858170506e-85,0.8194924717525337,7.607038768219542e-80,324
128,mean_GD,paragraph,diff,0.7117950144441946,2.491916056429462e-26,0.6622591421204385,8.267856154127721e-22,162
128,mean_HigherPassFixation,paragraph,Adv+Ele,0.7640507444965836,2.990071063417495e-63,0.7696118123362706,1.0591033100719725e-64,324
128,mean_HigherPassFixation,paragraph,diff,0.4759384390943906,1.5451606964989223e-10,0.4117824717984761,5.20863043455207e-08,162
128,reading_speed,paragraph,Adv+Ele,0.755133076486538,5.2518853494750674e-61,0.7646416695333105,2.105876240333332e-63,324
128,reading_speed,paragraph,diff,0.5566093873676723,1.4627159208208477e-14,0.5645427846014669,5.1119213909118406e-15,162
129,mean_nonzero_TF,paragraph,Adv+Ele,0.7808337526596896,9.315099540689886e-68,0.7627191659389804,6.563318588520727e-63,324
129,mean_nonzero_TF,paragraph,diff,0.43299085081743327,8.678910601863655e-09,0.3692512006729131,1.3287838726277285e-06,162
129,SkipRateTotal,paragraph,Adv+Ele,0.7473899105964977,3.911991994075741e-59,0.7311516377182639,2.019071394429992e-55,324
129,SkipRateTotal,paragraph,diff,0.6058056410468398,1.3323874578969799e-17,0.5623467845393693,6.857803509415009e-15,162
129,RegRateTotal,paragraph,Adv+Ele,0.8338987238201072,4.0686987986020306e-85,0.8305082189329254,7.846983052077387e-84,324
129,RegRateTotal,paragraph,diff,0.4254375896353273,1.6665122107330003e-08,0.37043952461397106,1.2212010316428142e-06,162
129,mean_nonzero_FF,paragraph,Adv+Ele,0.5290628444945629,9.12640461329522e-25,0.5148499201749978,2.4998497163168145e-23,324
129,mean_nonzero_FF,paragraph,diff,0.5495580906970704,3.638551620560772e-14,0.5404460589843358,1.145024222558216e-13,162
129,mean_FD,paragraph,Adv+Ele,0.5431138490333924,2.9566298923740854e-26,0.5351365845483493,2.1134227094748376e-25,324
129,mean_FD,paragraph,diff,0.603282507784163,1.96528930678535e-17,0.6168375058745824,2.3373206605797404e-18,162
129,mean_NF,paragraph,Adv+Ele,0.8211404996255888,2.0060526072192855e-80,0.8102782849532076,1.0284570034249665e-76,324
129,mean_NF,paragraph,diff,0.5113215186898749,3.5780133797999748e-12,0.4338440868182133,8.054148714236377e-09,162
129,mean_FirstPassGD,paragraph,Adv+Ele,0.6762598132252107,1.1928734006727524e-44,0.6601906979615958,6.318281602434589e-42,324
129,mean_FirstPassGD,paragraph,diff,0.44587620939616635,2.746693329090445e-09,0.40319323248104255,1.0397310518747895e-07,162
129,SkipRateFirstPass,paragraph,Adv+Ele,0.6622176556564972,2.925992437915702e-42,0.6521666802795618,1.2559003995378535e-40,324
129,SkipRateFirstPass,paragraph,diff,0.6843970654737684,1.0179872142342325e-23,0.65946474615453,1.402818474686721e-21,162
129,RegRateFirstPass,paragraph,Adv+Ele,0.6912466595945829,2.373484565313456e-47,0.6674266359715277,3.9357207680499705e-43,324
129,RegRateFirstPass,paragraph,diff,0.392346219460584,2.421811841422751e-07,0.3452391537214156,6.818610506089963e-06,162
129,mean_GD,paragraph,Adv+Ele,0.7098749231007699,6.007182576924349e-51,0.6775292177149764,7.14522776074313e-45,324
129,mean_GD,paragraph,diff,0.5339526580461067,2.5384873804887796e-13,0.4618614346541794,6.156459697237366e-10,162
129,mean_HigherPassFixation,paragraph,Adv+Ele,0.7537250141065923,1.1639076839688544e-60,0.7418122480661181,7.927667796914717e-58,324
129,mean_HigherPassFixation,paragraph,diff,0.2922703244947825,0.00016069571415163576,0.19765270738863697,0.01169718574227617,162
129,reading_speed,paragraph,Adv+Ele,0.7269508608644475,1.666592365502349e-54,0.7323443853474815,1.1008127898578337e-55,324
129,reading_speed,paragraph,diff,0.6656188029959487,4.345753058230209e-22,0.66131356368753,9.893802368898467e-22,162
130,mean_nonzero_TF,paragraph,Adv+Ele,0.6496915926623601,3.1012454790033527e-40,0.6190341615728613,1.1659991770985883e-35,324
130,mean_nonzero_TF,paragraph,diff,-0.006899133667158885,0.9305660383626868,-0.07188230794525807,0.36334785804831593,162
130,SkipRateTotal,paragraph,Adv+Ele,0.5596655466967216,4.206614542256059e-28,0.5320676937309047,4.442175001114423e-25,324
130,SkipRateTotal,paragraph,diff,0.011785733639624332,0.8816708373232733,0.009296306175473954,0.906535989128445,162
130,RegRateTotal,paragraph,Adv+Ele,0.7418457744414105,7.787387630410737e-58,0.7306451033883847,2.6097655104952304e-55,324
130,RegRateTotal,paragraph,diff,0.07675120619192907,0.3316719948748185,-0.00834790512037778,0.9160341731932282,162
130,mean_nonzero_FF,paragraph,Adv+Ele,0.45335704953703726,7.914915533732964e-18,0.44231307277746906,5.943585658642421e-17,324
130,mean_nonzero_FF,paragraph,diff,0.08560051920188536,0.2787776774216516,0.10386826257725162,0.18839207445283912,162
130,mean_FD,paragraph,Adv+Ele,0.49413437074772715,2.377782402908524e-21,0.48740952431354917,9.771374236691436e-21,324
130,mean_FD,paragraph,diff,0.1607344139055893,0.04102490781468052,0.16207073208940373,0.03935144362153234,162
130,mean_NF,paragraph,Adv+Ele,0.6176039616070321,1.8530915974897594e-35,0.5831187319732213,6.653018852075286e-31,324
130,mean_NF,paragraph,diff,-0.07835767785745744,0.32162094580194645,-0.15056007880761146,0.05582572038544468,162
130,mean_FirstPassGD,paragraph,Adv+Ele,0.37551016629404355,2.7383901518654378e-12,0.3336974411897013,7.236829169894099e-10,324
130,mean_FirstPassGD,paragraph,diff,-0.17686784909039377,0.02435332884206075,-0.16674499443237775,0.0339425682021226,162
130,SkipRateFirstPass,paragraph,Adv+Ele,0.6701366662155372,1.36375748128832e-43,0.6577529621473358,1.5821688824222056e-41,324
130,SkipRateFirstPass,paragraph,diff,0.32890270196852534,1.925694704897744e-05,0.29993324498525886,0.00010548099720964276,162
130,RegRateFirstPass,paragraph,Adv+Ele,0.6338605197687,8.287347763427171e-38,0.6082760445608744,3.5906868979907662e-34,324
130,RegRateFirstPass,paragraph,diff,0.06524743690024817,0.4094209792686694,0.026711885074115004,0.7358046079147721,162
130,mean_GD,paragraph,Adv+Ele,0.3861601512593036,5.786211286837501e-13,0.3252276997168638,2.031878449340823e-09,324
130,mean_GD,paragraph,diff,-0.19590987784968644,0.012472832634788907,-0.12311007803139039,0.11858395443618808,162
130,mean_HigherPassFixation,paragraph,Adv+Ele,0.6882532656762097,8.472491379561261e-47,0.658807299798012,1.0648499786482996e-41,324
130,mean_HigherPassFixation,paragraph,diff,0.09475577152638712,0.23037023456137212,-0.019923478712489114,0.801314844482083,162
130,reading_speed,paragraph,Adv+Ele,0.5859215778393141,2.9714026690241126e-31,0.5792853677683399,1.9784826642007767e-30,324
130,reading_speed,paragraph,diff,0.19691067695669115,0.012022088335277294,0.17278540591424024,0.027896842500463565,162
131,mean_nonzero_TF,paragraph,Adv+Ele,0.7338347854805668,5.134944095803881e-56,0.7107717004930628,3.9657853315025484e-51,324
131,mean_nonzero_TF,paragraph,diff,0.3873461145976316,3.540347787211915e-07,0.32007547691730137,3.294164673968753e-05,162
131,SkipRateTotal,paragraph,Adv+Ele,0.7377532798730084,6.746148676354193e-57,0.7171107892825147,2.0118631824394137e-52,324
131,SkipRateTotal,paragraph,diff,0.43364519155421566,8.195792448611248e-09,0.38547563300830834,4.0741548318393744e-07,162
131,RegRateTotal,paragraph,Adv+Ele,0.7366835945068837,1.178282539562838e-56,0.7152596676915546,4.845490901898551e-52,324
131,RegRateTotal,paragraph,diff,0.25013956118504266,0.0013259877854572414,0.1691724495138739,0.03139133120618838,162
131,mean_nonzero_FF,paragraph,Adv+Ele,0.5197233546483634,8.176543672955267e-24,0.5130410238769373,3.767764010346583e-23,324
131,mean_nonzero_FF,paragraph,diff,0.3383721093283596,1.0625246695836867e-05,0.3542771899667072,3.742266103065906e-06,162
131,mean_FD,paragraph,Adv+Ele,0.49938984841634393,7.708663263597593e-22,0.5090573593359973,9.220052462532668e-23,324
131,mean_FD,paragraph,diff,0.3453735215166568,6.758975054107338e-06,0.3523578068790125,4.2573910903175355e-06,162
131,mean_NF,paragraph,Adv+Ele,0.7326434262803578,9.450244482516446e-56,0.7016153757949424,2.5579762593327777e-49,324
131,mean_NF,paragraph,diff,0.33817362614193136,1.0760676181741896e-05,0.2485953926338029,0.0014235703943959778,162
131,mean_FirstPassGD,paragraph,Adv+Ele,0.6767654645027168,9.728973574809247e-45,0.6532320746562233,8.488605068621441e-41,324
131,mean_FirstPassGD,paragraph,diff,0.4611367049637468,6.599446974981841e-10,0.4519794343747398,1.5659695456010671e-09,162
131,SkipRateFirstPass,paragraph,Adv+Ele,0.7554904260795628,4.287769994535239e-61,0.7520626166834578,2.957678383723017e-60,324
131,SkipRateFirstPass,paragraph,diff,0.527122605108157,5.759376268043157e-13,0.49819705007755144,1.5212341552823055e-11,162
131,RegRateFirstPass,paragraph,Adv+Ele,0.6330774076512411,1.0834617462994452e-37,0.6011396011396012,3.248112320987825e-33,324
131,RegRateFirstPass,paragraph,diff,0.1959604775724028,0.012449692431495378,0.1572807422367305,0.04562852684127241,162
131,mean_GD,paragraph,Adv+Ele,0.744275895067636,2.1190952709371706e-58,0.7200299895036738,4.958391404553381e-53,324
131,mean_GD,paragraph,diff,0.5572442583298736,1.346069454205832e-14,0.5370702028477435,1.7357849602823602e-13,162
131,mean_HigherPassFixation,paragraph,Adv+Ele,0.6720024497894601,6.531307939298891e-44,0.6456228555299763,1.3458566007157992e-39,324
131,mean_HigherPassFixation,paragraph,diff,0.19926323936519,0.011018432421605006,0.07633640575758474,0.33429955730463334,162
131,reading_speed,paragraph,Adv+Ele,0.7189575709482383,8.31174883719885e-53,0.7296724969789985,4.264712638654198e-55,324
131,reading_speed,paragraph,diff,0.40943490871666255,6.303926465798017e-08,0.4099731709761051,6.034792566912207e-08,162
132,mean_nonzero_TF,paragraph,Adv+Ele,0.6308644776501653,2.3010821345295556e-37,0.6144411808808095,5.118982934309383e-35,324
132,mean_nonzero_TF,paragraph,diff,-0.015471244922008937,0.8450769578017988,-0.0697850996597329,0.37755096195770343,162
132,SkipRateTotal,paragraph,Adv+Ele,0.5047559685502473,2.3916316868474746e-22,0.47255452996344377,1.9895755568173087e-19,324
132,SkipRateTotal,paragraph,diff,-0.08568028919496358,0.27832831163105565,-0.07664124895386565,0.3323672298369841,162
132,RegRateTotal,paragraph,Adv+Ele,0.5673561644883397,5.370966473584469e-29,0.5669019196637505,6.074359223933769e-29,324
132,RegRateTotal,paragraph,diff,-0.309280825548785,6.210814371739173e-05,-0.3896841626902976,2.9667112060296184e-07,162
132,mean_nonzero_FF,paragraph,Adv+Ele,0.28840543479092035,1.264410989869977e-07,0.2692510562479603,8.702126103312546e-07,324
132,mean_nonzero_FF,paragraph,diff,-0.3073588323431301,6.935539925604744e-05,-0.268531573146137,0.0005501618464881941,162
132,mean_FD,paragraph,Adv+Ele,0.31989856492988333,3.828252495475481e-09,0.30410309332909957,2.3297939036167495e-08,324
132,mean_FD,paragraph,diff,-0.21768461180131266,0.005391393946513843,-0.1385836928648345,0.0786250624521872,162
132,mean_NF,paragraph,Adv+Ele,0.5851238217372418,3.7406031873643186e-31,0.5652015912077832,9.612485328374908e-29,324
132,mean_NF,paragraph,diff,-0.1178307231977811,0.13534975063400795,-0.17477817717881733,0.026115643834407152,162
132,mean_FirstPassGD,paragraph,Adv+Ele,0.5240246637119027,3.0037160805867283e-24,0.46954671747241417,3.598284645957489e-19,324
132,mean_FirstPassGD,paragraph,diff,-0.03247090446133993,0.6816628945783358,-0.006301504034232761,0.9365675118626517,162
132,SkipRateFirstPass,paragraph,Adv+Ele,0.590913154819953,6.935337142270553e-32,0.5687610928106502,3.666229175713734e-29,324
132,SkipRateFirstPass,paragraph,diff,0.09621996518474568,0.2232144343312938,0.09369835483465784,0.2356375036699365,162
132,RegRateFirstPass,paragraph,Adv+Ele,0.5698561033538844,2.7190478683022947e-29,0.5432789112046079,2.8371416538980776e-26,324
132,RegRateFirstPass,paragraph,diff,-0.0959417142013702,0.22456203234138683,-0.14834996563457487,0.05956445534442304,162
132,mean_GD,paragraph,Adv+Ele,0.4324549254306954,3.3820712900018507e-16,0.3502978663350181,8.715530157653359e-11,324
132,mean_GD,paragraph,diff,-0.14881509774264762,0.05876097421313195,-0.09244511058328075,0.24198884380225943,162
132,mean_HigherPassFixation,paragraph,Adv+Ele,0.658880704606741,1.0358339505238868e-41,0.6748005256983587,2.1433415194002064e-44,324
132,mean_HigherPassFixation,paragraph,diff,0.11550100960142648,0.14330134439154263,0.04255244079197133,0.5908160685974586,162
132,reading_speed,paragraph,Adv+Ele,0.5659961800360022,7.759375550903892e-29,0.5633408307092518,1.583665586953386e-28,324
132,reading_speed,paragraph,diff,0.10358719042830426,0.18959708447126816,0.08125341360870836,0.30400652173717163,162
133,mean_nonzero_TF,paragraph,Adv+Ele,0.7556405637559112,3.937117742980873e-61,0.7526670371252415,2.1089231099639602e-60,324
133,mean_nonzero_TF,paragraph,diff,0.3417516350883911,8.552668987723083e-06,0.2959477024561047,0.00013149363461085125,162
133,SkipRateTotal,paragraph,Adv+Ele,0.6054168913261826,8.735160521922948e-34,0.5778550958213261,2.9603114083238338e-30,324
133,SkipRateTotal,paragraph,diff,0.10095154529234018,0.2011712655863455,0.08097115138992973,0.3056950207550471,162
133,RegRateTotal,paragraph,Adv+Ele,0.7719911954875165,2.464223398040011e-65,0.7798597549681143,1.7438973559223744e-67,324
133,RegRateTotal,paragraph,diff,0.4126222607073399,4.863150018429929e-08,0.3736996532408642,9.670280652993623e-07,162
133,mean_nonzero_FF,paragraph,Adv+Ele,0.3355362008424827,5.759547891007641e-10,0.3400481596147231,3.2679901474508827e-10,324
133,mean_nonzero_FF,paragraph,diff,-0.09929581724148345,0.20869853820403375,-0.17155474264036547,0.029047870486433376,162
133,mean_FD,paragraph,Adv+Ele,0.3144176800877768,7.250659331025983e-09,0.31859472713961884,4.461633523689844e-09,324
133,mean_FD,paragraph,diff,-0.09702620679874215,0.2193421167171435,-0.158119061026503,0.04447320818583232,162
133,mean_NF,paragraph,Adv+Ele,0.729837963906206,3.923459633542358e-55,0.7343392165683188,3.962240149433634e-56,324
133,mean_NF,paragraph,diff,0.34607581650374764,6.455238292212578e-06,0.30389620653691074,8.445024320948576e-05,162
133,mean_FirstPassGD,paragraph,Adv+Ele,0.5217954670894789,5.056248709521186e-24,0.47788626921753863,6.859932562910695e-20,324
133,mean_FirstPassGD,paragraph,diff,-0.002891860265486419,0.9708657969172988,-0.05681232808466738,0.47270565895156746,162
133,SkipRateFirstPass,paragraph,Adv+Ele,0.6063228398101155,6.5971532982209e-34,0.5980250848151923,8.347758628727392e-33,324
133,SkipRateFirstPass,paragraph,diff,0.22303573953790914,0.004333245009718441,0.18890257860649964,0.016065016961456773,162
133,RegRateFirstPass,paragraph,Adv+Ele,0.6446416348640204,1.9110891894496957e-39,0.6263632434530267,1.0452177902663172e-36,324
133,RegRateFirstPass,paragraph,diff,0.17630868812230782,0.024814588628405274,0.15305245419942673,0.0518440173213845,162
133,mean_GD,paragraph,Adv+Ele,0.5343364522209273,2.5669415007703613e-25,0.474704912104293,1.2978423452344126e-19,324
133,mean_GD,paragraph,diff,0.026023581860099065,0.7423696572863266,-0.044469001257478186,0.5741887845326026,162
133,mean_HigherPassFixation,paragraph,Adv+Ele,0.7356262100788947,2.039381794124033e-56,0.7379040865108978,6.234699317082887e-57,324
133,mean_HigherPassFixation,paragraph,diff,0.44665742774709283,2.5576571381888137e-09,0.3958233659487327,1.852881791814379e-07,162
133,reading_speed,paragraph,Adv+Ele,0.5710741101603716,1.947437292277535e-29,0.5990569183138843,6.1129974295834356e-33,324
133,reading_speed,paragraph,diff,0.1709567766100033,0.029621604567313272,0.14917699393559622,0.058142010315892605,162
134,mean_nonzero_TF,paragraph,Adv+Ele,0.8524620150719288,1.0414917356005088e-92,0.8337770015788593,4.530001027707391e-85,324
134,mean_nonzero_TF,paragraph,diff,0.7128101321236262,1.9675980399656138e-26,0.6757738571555588,5.906654527884229e-23,162
134,SkipRateTotal,paragraph,Adv+Ele,0.7173238264774731,1.8174789273407896e-52,0.705072293686937,5.406216330388422e-50,324
134,SkipRateTotal,paragraph,diff,0.31203474070836856,5.2953137348782554e-05,0.2848547972581048,0.0002388322778152974,162
134,RegRateTotal,paragraph,Adv+Ele,0.8423647706150623,1.859008254718919e-88,0.8364450827309077,4.216515612245348e-86,324
134,RegRateTotal,paragraph,diff,0.4914845884063771,3.115116076683767e-11,0.4253649297661034,1.6768745908284567e-08,162
134,mean_nonzero_FF,paragraph,Adv+Ele,0.7471868151742697,4.370999762684838e-59,0.7346235876266837,3.4225694455527467e-56,324
134,mean_nonzero_FF,paragraph,diff,0.7518995177352646,9.374504657578284e-31,0.7702103276923229,4.562498792818411e-33,162
134,mean_FD,paragraph,Adv+Ele,0.7435557923129478,3.1211282993710252e-58,0.7319516992582009,1.3446244210893903e-55,324
